"Accession","Gene","median.x","median.y","group"
"406","O14828","SCAMP3",0.362514478427424,0.536371131994884,"noise"
"407","Q9UN86","G3BP2",0.566904102918557,0.48524334416033,"noise"
"408","E9PPI9","EXOSC4",NA,0.660669006340623,"noise"
"409","Q9NR30","DDX21",NA,0.614181080356626,"noise"
"410","P09661","SNRPA1",0.391024516385238,0.616233070412864,"weak"
"411","P19652","ORM2",NA,0.771634634734258,"noise"
"412","Q06710","PAX8",NA,NA,"noise"
"413","P62851","RPS25",0.493233742271927,0.543009637561243,"noise"
"414","Q15459","SF3A1",0.449651771109633,0.646957493393067,"weak"
"415","D6RFH4","CYB5B",NA,NA,"noise"
"416","C9JF17","APOD",NA,0.6147020625061,"noise"
"417","Q86U42","PABPN1",0.44224616987615,0.454591711776531,"noise"
"418","P62140","PPP1CB",NA,0.595043014462052,"noise"
"419","O75494","SRSF10",NA,0.564909933801224,"noise"
"420","Q13492","PICALM",NA,NA,"noise"
"421","P16104","H2AX",0.421742983770191,0.598340320926447,"noise"
"422","Q8WU79","SMAP2",0.611471718799052,NA,"noise"
"423","A0A0C4DGN4","ZG16B",0.370697868657973,0.627302897647793,"weak"
"424","Q9UJV9","DDX41",NA,NA,"noise"
"425","P62306","SNRPF",0.477037227726903,0.566443601550711,"noise"
"426","F8WJN3","CPSF6",0.492076378948281,0.512115659850242,"noise"
"427","P02814","SMR3B",NA,NA,"noise"
"428","P81605","DCD",0.236014494632493,0.736576746667636,"noise"
"429","P04279","SEMG1",0.47881536497093,0.41295166567075,"noise"
"430","P02647","APOA1",NA,0.61401375659211,"noise"
"431","P02763","ORM1",0.391805627002006,0.768475044488657,"weak"
"432","O75342","ALOX12B",NA,NA,"noise"
"433","Q9Y6Y0","IVNS1ABP",0.501501029968957,0.454787848192675,"noise"
"434","P23526","AHCY",0.573096047191336,0.552309223940696,"noise"
"435","Q9HDC9","APMAP",NA,NA,"noise"
"436","E9PK91","BCLAF1",NA,0.402723822016663,"noise"
"437","B1AKQ8","GNB1",NA,NA,"noise"
"438","P05387","RPLP2",NA,NA,"noise"
"439","Q9UI42","CPA4",0.270244219262837,0.757393488573213,"noise"
"440","Q12996","CSTF3",NA,0.497808537610122,"noise"
"441","P80188","LCN2",NA,NA,"noise"
"442","P06312","IGKV4-1",NA,NA,"noise"
"443","P08311","CTSG",NA,NA,"noise"
"444","P13929","ENO3",NA,0.601749887826658,"noise"
"445","P05164","MPO",NA,NA,"noise"
"446","Q9UJZ1","STOML2",NA,0.62748429068749,"noise"
"447","A0A286YEY4","IGHG2",0.334655958052884,0.663998801695098,"weak"
"448","A6NLM8","SSR4",0.350537132257956,0.641910672948897,"weak"
"449","P62857","RPS28",0.46296767320938,0.578896683648013,"noise"
"450","P17900","GM2A",NA,NA,"noise"
"451","O43347","MSI1",NA,NA,"noise"
"452","H0Y804","AKR1C1",NA,NA,"noise"
"453","P48594","SERPINB4",0.297452316187523,0.657133850423628,"weak"
"454","X6RFL8","RAB14",NA,NA,"noise"
"455","P00505","GOT2",NA,NA,"noise"
"456","O43852","CALU",0.376331378522619,NA,"noise"
"457","Q96C36","PYCR2",NA,0.601458479596727,"noise"
"458","Q9BPW8","NIPSNAP1",0.490927846464374,0.553791838580525,"noise"
"459","Q14498","RBM39",NA,0.564160838578864,"noise"
"460","Q9H307","PNN",NA,0.570553596523068,"noise"
"461","J3QR68","HP",NA,NA,"noise"
"462","P55795","HNRNPH2",0.462473440843619,0.4702957432707,"noise"
"463","F5H423","",0.352164934069926,0.646597540173278,"weak"
"464","Q01780","EXOSC10",NA,NA,"noise"
"465","Q96QA5","GSDMA",0.286596039459947,0.748653536738454,"noise"
"466","Q9Y3B4","SF3B6",0.374779653801142,0.67172802301795,"weak"
"467","Q96AE4","FUBP1",0.691920271069227,0.318972349611822,"noise"
"468","P02790","HPX",0.459225483420103,0.666897192489859,"weak"
"469","Q8IW75","SERPINA12",0.381559686582553,NA,"noise"
"470","P26196","DDX6",NA,0.35281235966955,"noise"
"471","P50454","SERPINH1",0.393725594354119,0.648505702513303,"weak"
"472","Q9UBG3","CRNN",NA,0.51277720809607,"noise"
"473","O00159","MYO1C",NA,NA,"noise"
"474","A0A0A0MT01","GSN",NA,NA,"noise"
"475","P59665","DEFA1",NA,NA,"noise"
"476","Q96D15","RCN3",NA,NA,"noise"
"477","D3YTB1","RPL32",NA,NA,"noise"
"478","Q01105","SET",NA,0.621372175878067,"noise"
"479","X6R700","CHTOP",NA,NA,"noise"
"480","P09874","PARP1",NA,NA,"noise"
"481","E9PCA1","CCT5",NA,NA,"noise"
"482","Q9UQ35","SRRM2",NA,0.514405762647776,"noise"
"483","P62304","SNRPE",NA,NA,"noise"
"484","Q15828","CST6",0.385196824839458,0.554696300293454,"noise"
"485","P02675","FGB",NA,0.491730259508418,"noise"
"486","M0QXN5","NUP62",NA,NA,"noise"
"487","P32969","RPL9",0.546185211266177,0.600990868347889,"noise"
"488","A0A024R6I7","SERPINA1",NA,0.646768297839059,"noise"
"489","A0A0B4J231","IGLL5",0.432215456092338,0.501509814355648,"noise"
"490","Q92499","DDX1",NA,0.506735991785638,"noise"
"491","O75306","NDUFS2",NA,NA,"noise"
"492","Q9P2I0","CPSF2",NA,0.676523343095073,"noise"
"493","P61604","HSPE1",0.441862351784345,NA,"noise"
"494","Q53RT3","ASPRV1",NA,NA,"noise"
"495","P02671","FGA",0.50721651672745,0.56456438867066,"noise"
"496","P68871","HBB",0.245159769252255,0.733858550189741,"noise"
"497","A0A087WV45","TTR",NA,NA,"noise"
"498","Q13310","PABPC4",0.430190078900887,0.415532803214835,"noise"
"499","P54886","ALDH18A1",0.386183018473,0.63126932281629,"weak"
"500","P01008","SERPINC1",0.387102747562647,0.735418341808462,"weak"
"501","P01024","C3",NA,NA,"noise"
"502","Q5T749","KPRP",0.266362015661477,0.823908877448663,"noise"
"503","Q5T091","RER1",0.383547905283869,NA,"noise"
"504","V9GYM3","APOA2",NA,0.694498903875327,"noise"
"505","G8JLG2","CDSN",0.388923522345543,0.681667453543551,"weak"
"506","Q13263","TRIM28",0.437636310853295,0.560303015562998,"noise"
"507","B1AK20","DNAJC11",NA,NA,"noise"
"508","Q9ULV4","CORO1C",0.439987271990685,0.492617225323033,"noise"
"509","P62753","RPS6",0.60306659918062,0.501663506881233,"weak"
"510","Q8N684","CPSF7",0.316595905363732,0.610117263713079,"noise"
"511","B7Z7B0","CPSF4",NA,0.601887586151689,"noise"
"512","A8K2U0","A2ML1",0.312001310454231,0.610115602762337,"noise"
"513","Q6P4A8","PLBD1",0.498972967166069,0.436662162485829,"noise"
"514","Q9NR31","SAR1A",NA,NA,"noise"
"515","P05413","FABP3",NA,NA,"noise"
"516","Q01518","CAP1",NA,NA,"noise"
"517","P35030","PRSS3",0.392988025335025,NA,"noise"
"518","P28070","PSMB4",NA,NA,"noise"
"519","Q13151","HNRNPA0",NA,0.445657733431795,"noise"
"520","P50452","SERPINB8",0.39142056327666,0.649738867214869,"weak"
"521","Q99523","SORT1",0.43867476077773,0.502701149437585,"noise"
"522","P55072","VCP",NA,0.690025016591896,"noise"
"523","P02787","TF",NA,NA,"noise"
"524","Q9BYJ9","YTHDF1",0.612281425676515,NA,"noise"
"525","P0DP25","CALM3",0.495579430203372,0.64727432879302,"weak"
"526","Q8NEX9","SDR9C7",NA,NA,"noise"
"527","X6RJP6","TAGLN2",0.450082416044073,0.645868270008507,"weak"
"528","P36383","GJC1",NA,NA,"noise"
"529","Q92820","GGH",0.489593831391025,0.562828565431095,"noise"
"530","Q9UKF6","CPSF3",0.427527297274401,0.449259300980556,"noise"
"531","P04080","CSTB",0.31237322801927,0.688143117965939,"weak"
"532","P42357","HAL",0.325941688737555,0.68900437765374,"weak"
"533","P04004","VTN",0.317482741205324,0.6847555038283,"weak"
"534","O43251","RBFOX2",NA,NA,"noise"
"535","Q9GZZ8","LACRT",0.449757418350784,0.498916005403519,"noise"
"536","E7EPA1","PRPSAP2",0.610542413799876,0.308816778633148,"noise"
"537","Q12874","SF3A3",NA,0.511790217132058,"noise"
"538","A0A3B3ISS6","GPNMB",NA,NA,"noise"
"539","K7ERI7","RPL22",NA,NA,"noise"
"540","P35637","FUS",0.524186818433495,0.477905283149384,"noise"
"541","C9JEU5","FGG",NA,0.503143196623662,"noise"
"542","F8W148","CA6",NA,NA,"noise"
"543","P15586","GNS",NA,0.621508178441127,"noise"
"544","A0A2R8Y811","RPS14",0.530215353619307,0.490114365047306,"noise"
"545","P00747","PLG",NA,NA,"noise"
"546","G3V3A0","SERPINA3",NA,NA,"noise"
"547","P01036","CST4",NA,NA,"noise"
"548","P01833","PIGR",NA,NA,"noise"
"549","Q6UN15","FIP1L1",0.330779607057307,0.574694035682244,"noise"
"550","H0Y586","PSMA7",NA,NA,"noise"
