"Accession","Description","abundance_stoichiometry_1",",idirt_1_a","idirt_1_b","idirt_1_c","idirt_1_d","bf_1","median_ratio_1","abundance_stoichiometry_2","idirt_2_a","idirt_2_b","idirt_2_c","idirt_2_d","bf_2","median_ratio_2","Gene","average_stochiometry","group","label"
"71","Q00839","Heterogeneous nuclear ribonucleoprotein U OS=Homo sapiens OX=9606 GN=HNRNPU PE=1 SV=6",0.0146138462949928,0.674821916991731,0.341073535595161,0.750252210147118,0.436913909133761,-0.434503889242447,0.555867913062746,0.00437184909114389,0.701366113983178,0.161139270549534,0.484669609705266,0.23802575386822,0.474862349958877,0.361347681786743,"HNRNPU",0.00949284769306834,"Background",""
"72","P62269","40S ribosomal protein S18 OS=Homo sapiens OX=9606 GN=RPS18 PE=1 SV=3",0.0267171294914254,0.612843361596979,0.441412835017058,0.595466363554923,0.446025849169346,-0.697348078049562,0.520746106362135,0.0321157850919812,0.557439729150727,0.546426166162826,0.550059247204864,0.564356977678104,-0.705118081274384,0.553749488177796,"RPS18",0.0294164572917033,"Background",""
"73","A0A5F9ZHM4","L-lactate dehydrogenase OS=Homo sapiens OX=9606 GN=LDHB PE=1 SV=1",0.00504530430396924,0.0662604070287595,0.404738705923875,0.705930472536842,0.780995465261373,-0.844552812458198,0.555334589230358,0.0912883846986705,0.980155717702449,0.983011480993476,0.960799083863422,0.941375493905547,24.2413281375723,0.970477400782935,"LDHB",0.0481668445013199,"Unstable interactor",""
"74","A0A0A0MR02","Outer mitochondrial membrane protein porin 2 (Fragment) OS=Homo sapiens OX=9606 GN=VDAC2 PE=1 SV=1",0.0125538068567521,0.343841763084057,0.435339384551183,0.46470909375085,0.423684441226787,-0.469690375158814,0.429511912888985,0.0152143160918485,0.592081581927817,0.947590669726802,0.499114324884575,0.804629061807271,3.12811935024297,0.698355321867544,"VDAC2",0.0138840614743003,"Background",""
"75","P62249","40S ribosomal protein S16 OS=Homo sapiens OX=9606 GN=RPS16 PE=1 SV=2",0.00867602060249765,0.395948182631983,0.455485002432252,0.39663998973875,0.561428118327441,-0.770796332354976,0.426062496085501,0.0103930894120042,0.663484464163325,0.559590937338169,0.613924076211752,0.634362416241507,0.151411430112471,0.62414324622663,"RPS16",0.0095345550072509,"Background",""
"76","P04075","Fructose-bisphosphate aldolase A OS=Homo sapiens OX=9606 GN=ALDOA PE=1 SV=2",0.00777846451699266,0.421283581295879,0.609227126012887,0.579497983482758,0.475720811773593,-0.715161922620798,0.527609397628175,0.0212675633513917,0.94037962807112,0.869121347711582,0.789743242718584,0.99088838168392,16.721605231201,0.904750487891351,"ALDOA",0.0145230139341922,"Unstable interactor",""
"77","P84243","Histone H3.3 OS=Homo sapiens OX=9606 GN=H3-3A PE=1 SV=2",0.0186509786286776,0.271525966378858,0.286944782921797,0.274084816312091,0.28465734434099,3.32778049241364,0.279371080326541,0.0989127345925421,0.848218476617049,0.855143572667947,0.704649033326529,0.787510408491213,8.2769829831351,0.817864442554131,"H3-3A",0.0587818566106099,"Random hit",""
"78","P00558","Phosphoglycerate kinase 1 OS=Homo sapiens OX=9606 GN=PGK1 PE=1 SV=3",0.0227426195935617,0.833530215942438,0.823283168236506,1,0.676107111432863,13.2237963637495,0.828406692089472,0.0146808100581102,0.240785304123484,0.132190796358669,0.354699489417621,0.351442506681159,5.68495834339773,0.296113905402321,"PGK1",0.0187117148258359,"Random hit",""
"79","P31947","14-3-3 protein sigma OS=Homo sapiens OX=9606 GN=SFN PE=1 SV=1",0.0269870602623758,0.473568841851382,0.541558912285459,0.479488244123122,0.488087923181064,-0.83344660056889,0.483788083652093,0.0515196923140414,0.530239750720231,0.533968186390897,0.297995121153728,0.47180893955375,-0.563874016024168,0.50102434513699,"SFN",0.0392533762882086,"Background",""
"80","P00338","L-lactate dehydrogenase A chain OS=Homo sapiens OX=9606 GN=LDHA PE=1 SV=2",0.00831958075155066,0.234027524210696,0.464650767044612,0.182484796407824,0.590288841579585,0.352924905400592,0.349339145627654,0.0273857208325672,0.87811063330345,0.967976023229917,0.847317011034044,1,19.3900480367765,0.923043328266684,"LDHA",0.017852650792059,"Background",""
"81","P49411","Elongation factor Tu, mitochondrial OS=Homo sapiens OX=9606 GN=TUFM PE=1 SV=2",0.0102795927722383,0.710949863072407,0.773919159933771,0.736221933341899,0.829850196032008,7.73491610729488,0.755070546637835,0.00248194924099714,0.318663050404256,0.212389820786768,0.357316456223359,0.19644819000397,5.60405478996285,0.265526435595512,"TUFM",0.00638077100661774,"Random hit",""
"82","P23396","40S ribosomal protein S3 OS=Homo sapiens OX=9606 GN=RPS3 PE=1 SV=2",0.00868775966046967,0.42002950611132,0.517112604283284,0.446558839707528,0.318980003932794,-0.566142644809021,0.433294172909424,0.0130616957177953,0.584391214930867,0.954150004833015,0.65274731891443,0.822321762540483,5.31936562406797,0.737534540727457,"RPS3",0.0108747276891325,"Background",""
"83","P58107","Epiplakin OS=Homo sapiens OX=9606 GN=EPPK1 PE=1 SV=3",0.00125197427176967,0.333344888600076,0.219333722623788,0.376031163159666,0.107017369824105,4.31040277782383,0.276339305611932,0.00316949574158306,0.949083402310267,0.832888310792564,0.844624874736197,0.789447900071596,12.6573504968958,0.83875659276438,"EPPK1",0.00221073500667636,"Random hit",""
"84","P05023","Sodium/potassium-transporting ATPase subunit alpha-1 OS=Homo sapiens OX=9606 GN=ATP1A1 PE=1 SV=1",0.00493371945434335,0.893107887174487,0.951951585310003,0.566176186894657,0.869920419312908,12.091282578629,0.881514153243698,0.00530785210457029,0.977927964062563,0.75745627887901,0.873030658806654,0.360195712732204,4.66000570616339,0.815243468842832,"ATP1A1",0.00512078577945682,"Stable interactor","ATP1A1"
"85","A0A087WVQ6","Clathrin heavy chain OS=Homo sapiens OX=9606 GN=CLTC PE=1 SV=1",0.000935347914692469,0.275994667021494,0.547828093759532,0.58062008322586,0.438331130806318,-0.808333894001806,0.493079612282925,0.000950403770897717,0.722738984367924,0.701735155416861,0.479592014890068,1,3.84141630006471,0.712237069892392,"CLTC",0.000942875842795093,"Unstable interactor",""
"86","P14625","Endoplasmin OS=Homo sapiens OX=9606 GN=HSP90B1 PE=1 SV=1",0.00209917429998696,0.121966402732602,0.378245660669794,0.0299072299080124,0.666154471187479,2.45014116472153,0.250106031701198,0.00416571033620401,0.842608809255567,0.277014348678846,0.704904664529476,0.295650245291898,-0.827815426625036,0.500277454910687,"HSP90B1",0.00313244231809549,"Background",""
"87","P07900","Heat shock protein HSP 90-alpha OS=Homo sapiens OX=9606 GN=HSP90AA1 PE=1 SV=5",0.00114844654818118,0.0619994348097225,0.0930067220328116,0.070302767060454,0.040070395005579,19.5567702716814,0.0661511009350883,0.0250719672197528,0.864007904836654,0.752401979638203,0.978238591892807,0.911237524293655,14.6835980888779,0.887622714565155,"HSP90AA1",0.013110206883967,"Random hit",""
"88","P35221","Catenin alpha-1 OS=Homo sapiens OX=9606 GN=CTNNA1 PE=1 SV=1",0.00841230523486395,0.724697642982199,0.260523725039333,0.565461530046479,0.255728448731326,-0.767095744699019,0.412992627542906,0.0145631774471794,1,0.125762487587927,0.946364043740995,0.0999443101487381,-0.778373114374088,0.536063265664461,"CTNNA1",0.0114877413410217,"Background",""
"89","P49327","Fatty acid synthase OS=Homo sapiens OX=9606 GN=FASN PE=1 SV=3",0.00421828763866987,0.719763643041165,0.697353227723934,0.725451275674801,0.882011392268074,7.28758083814028,0.722607459357983,0.00218426895054574,1,1,1,0.864936630388759,24.2175977648169,1,"FASN",0.00320127829460781,"Stable interactor","FASN"
"90","Q02878","60S ribosomal protein L6 OS=Homo sapiens OX=9606 GN=RPL6 PE=1 SV=3",0.0183884501409612,0.979049699089824,1,0.972141421021729,0.958161159354817,28.7304277159123,0.975595560055777,0.00138547767630918,0.0286488623198913,0.00793209112951583,0.0467134766836617,0.0188205251243704,28.8469906139258,0.0237346937221308,"RPL6",0.00988696390863519,"Random hit",""
"91","P13639","Elongation factor 2 OS=Homo sapiens OX=9606 GN=EEF2 PE=1 SV=4",0.00320837459045471,0.011251930022036,0.0916982136556145,0.0221089831678559,0.0146672101309384,23.0044434275715,0.0183880966493971,0.216195103311545,0.993705439499055,0.95403555519062,0.99198191518705,0.989691098097733,26.1719205068336,0.990836506642392,"EEF2",0.109701738951,"Random hit",""
"92","P53985","Monocarboxylate transporter 1 OS=Homo sapiens OX=9606 GN=SLC16A1 PE=1 SV=3",0.0391331402994524,0.965284359696032,0.958508383063106,0.901628971284837,0.923657778038735,23.8760096923819,0.941083080550921,0.00447962498504543,0.139059596555883,0.0709854508687698,0.207927614374255,0.129209596156635,16.2234398225165,0.134134596356259,"SLC16A1",0.0218063826422489,"Random hit",""
"93","P06733","Alpha-enolase OS=Homo sapiens OX=9606 GN=ENO1 PE=1 SV=2",0.00379115997670665,0.118181088884713,0.0896690775029083,0.0795244617447302,0.0739197495716174,17.0995526443614,0.0845967696238193,0.0426693291226508,0.939751094683231,0.925765275104207,0.827743450737429,0.97277262329067,18.669194058797,0.932758184893719,"ENO1",0.0232302445496787,"Random hit",""
"94","P62937","Peptidyl-prolyl cis-trans isomerase A OS=Homo sapiens OX=9606 GN=PPIA PE=1 SV=2",0.070469423746606,0.666788388918788,0.798946473264105,0.580322614330692,0.73840652402188,3.83295283818713,0.702597456470334,0.105103599701213,0.758650049054325,0.245068684714646,0.343368303881678,0.487334142421955,-0.566061597233468,0.415351223151816,"PPIA",0.0877865117239094,"Background",""
"95","P62701","40S ribosomal protein S4, X isoform OS=Homo sapiens OX=9606 GN=RPS4X PE=1 SV=2",0.0393320895773407,0.510474049383382,0.560990166221727,0.531906660757189,0.585908401862922,-0.474552646898261,0.546448413489458,0.0108358591687502,0.471244533493958,0.488026178289836,0.532672068643575,0.585844748152216,-0.846869293470859,0.510349123466705,"RPS4X",0.0250839743730454,"Background",""
"96","Q9NZT1","Calmodulin-like protein 5 OS=Homo sapiens OX=9606 GN=CALML5 PE=1 SV=2",0.039009547381356,0.874761874493701,0.411891981776095,0.939887501391811,0.20162834923881,0.578638166562443,0.643326928134898,0.0204340156880641,0.747367294161974,0.184593055298292,0.788196649380136,0.302857469086569,-0.842040020906714,0.525112381624271,"CALML5",0.0297217815347101,"Background",""
"97","P11279","Lysosome-associated membrane glycoprotein 1 OS=Homo sapiens OX=9606 GN=LAMP1 PE=1 SV=3",0.093637719174013,1,0.960616705584404,1,0.962722667877911,29.1728676033439,0.981361333938956,0.00834524200922706,0.154635666934561,0.127462004976275,0.147412119924828,0.127114694387133,15.9980796336703,0.137437062450551,"LAMP1",0.05099148059162,"Random hit",""
"98","P62277","40S ribosomal protein S13 OS=Homo sapiens OX=9606 GN=RPS13 PE=1 SV=2",0.01579764036574,0.513409120667507,0.536373399435819,0.58206216582163,0.541762536287898,-0.519065806212541,0.539067967861859,0.0100894412682152,0.596762207823238,0.504830766019142,0.673167643033897,0.555564969384113,-0.427056347685422,0.576163588603676,"RPS13",0.0129435408169776,"Background",""
"99","P27482","Calmodulin-like protein 3 OS=Homo sapiens OX=9606 GN=CALML3 PE=1 SV=2",0.0126816017976301,0.412139243930976,0.456899458259895,0.379637724553869,0.382577831403509,-0.354183032871448,0.397358537667242,0.0145809695569057,0.816328018508918,0.778050104289051,0.675768190579645,0.786349817478011,5.97466539586409,0.782199960883531,"CALML3",0.0136312856772679,"Background",""
"100","P20700","Lamin-B1 OS=Homo sapiens OX=9606 GN=LMNB1 PE=1 SV=2",0.000560418783294521,0.180715466285987,0.0675359831989048,0.0719133316849789,0.12108592470356,15.1649758429911,0.0964996281942695,0.00917011448242238,0.941681594656232,0.887781068918841,0.84181553984529,0.966271278410436,17.9311880097377,0.914731331787537,"LMNB1",0.00486526663285845,"Random hit",""
"101","Q01650","Large neutral amino acids transporter small subunit 1 OS=Homo sapiens OX=9606 GN=SLC7A5 PE=1 SV=2",0.0360821161616503,0.923974651177548,0.960110790402922,0.911118708296509,0.883591330002271,21.8790368143252,0.917546679737029,0.0279029005699215,1,1,1,0.99834727803442,28.3259840291374,1,"SLC7A5",0.0319925083657859,"Stable interactor","SLC7A5"
"102","O43240","Kallikrein-10 OS=Homo sapiens OX=9606 GN=KLK10 PE=1 SV=3",0.0526158695169928,0.865643090126278,0.908048136595577,0.940940256484517,0.823379681237118,18.1209091128935,0.886845613360928,0.0074250114910286,0.0438698857152215,0.12186100136154,0.134433821540327,0.0310343456328194,21.9284383196463,0.0828654435383808,"KLK10",0.0300204405040107,"Random hit",""
"103","P16403","Histone H1.2 OS=Homo sapiens OX=9606 GN=H1-2 PE=1 SV=2",0.00620615411855242,0.0853394596059556,0.155959656293181,0.372883145444059,0.38213364876062,4.82699760456807,0.26442140086862,0.0372183938166542,0.739687563067725,0.817385052808256,0.740375648570078,0.802980369688039,6.6655523938868,0.771678009129058,"H1-2",0.0217122739676033,"Random hit",""
"104","P40926","Malate dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=MDH2 PE=1 SV=3",0.00418164774201148,0.256566699558732,0.234620871733506,0.373444076545768,0.194237478872724,4.02195240908377,0.245593785646119,0.0119858879128747,0.799947200969678,0.755521231479822,0.683510514212865,0.792523771988487,5.59944651722882,0.774022501734155,"MDH2",0.00808376782744307,"Random hit",""
"105","P22223","Cadherin-3 OS=Homo sapiens OX=9606 GN=CDH3 PE=1 SV=2",0.0114363684175804,1,1,1,1,31.6578607746635,1,0.0242424889820169,0.707642481670406,0.865271973767334,0.866173203753423,0.887317691453599,10.767701666089,0.865722588760378,"CDH3",0.0178394286997986,"Stable interactor","CDH3"
"106","P06702","Protein S100-A9 OS=Homo sapiens OX=9606 GN=S100A9 PE=1 SV=1",0.0130924896456285,0.147893709430709,0.200338344730406,0.508712892079577,0.250515680724031,3.4276468242489,0.225427012727219,0.086293292275221,0.94976282655913,0.660193281306582,0.898511995206596,0.737337486676333,9.18223796443068,0.817924740941465,"S100A9",0.0496928909604248,"Random hit",""
"107","P35658","Nuclear pore complex protein Nup214 OS=Homo sapiens OX=9606 GN=NUP214 PE=1 SV=2",0.0138148636846543,0.845854268822335,0.753916251320309,0.847722896536548,0.862567528202664,12.7487994709738,0.846788582679442,0.00170695537747179,0.548574504238227,0.165975097765714,0.337074488945751,0.302377533625905,2.28724684715658,0.319726011285828,"NUP214",0.00776090953106303,"Background",""
"108","P02768","Albumin OS=Homo sapiens OX=9606 GN=ALB PE=1 SV=2",0.00296535210922851,0.0062134985656963,0.0310587104346874,0.0191949313706077,0.0270441220921846,24.6352823891065,0.0231195267313961,0.357154173299108,0.99557488887832,1,0.993061403311998,1,28.0179121146535,0.99778744443916,"ALB",0.180059762704168,"Random hit",""
"109","Q92945","Far upstream element-binding protein 2 OS=Homo sapiens OX=9606 GN=KHSRP PE=1 SV=4",0.0017839936576733,0.0525856736681652,0.0615784239559524,0.0283328817316119,0.0851772983257595,20.5645740545002,0.0570820488120588,0.0310302125007844,0.878648890704938,0.971096532552179,0.963943404771057,0.920577002629222,20.5026006184587,0.942260203700139,"KHSRP",0.0164071030792289,"Random hit",""
"110","Q14677","Clathrin interactor 1 OS=Homo sapiens OX=9606 GN=CLINT1 PE=1 SV=1",0.0110469095572496,0.924012571545702,0.796602365374597,0.782266578133437,0.786838677879971,12.3094397987483,0.791720521627284,0.00311421203919264,0.768363388385718,0.202951423604102,0.0804725225882061,0.921726872172439,-0.809353207592274,0.48565740599491,"CLINT1",0.00708056079822111,"Background",""
"111","H0Y8G5","Heterogeneous nuclear ribonucleoprotein D0 (Fragment) OS=Homo sapiens OX=9606 GN=HNRNPD PE=1 SV=8",0.0106031729221442,0.439130513159867,0.390383654997122,0.33964675430907,0.412181882933629,-0.168503713232403,0.401282768965376,0.0114818131131621,0.55093673458956,0.43215140916906,0.504096612036091,0.532276162823538,-0.8404977290675,0.518186387429815,"HNRNPD",0.0110424930176532,"Background",""
"112","Q13148","TAR DNA-binding protein 43 OS=Homo sapiens OX=9606 GN=TARDBP PE=1 SV=1",0.00907039564717215,0.559903830235572,0.689623223979405,0.646711018496758,0.639803932768198,1.35308263427314,0.643257475632478,0.00320100818595163,0.578884620610131,0.729549841149217,0.709889949588529,0.637823050436849,1.34761164410152,0.673856500012689,"TARDBP",0.00613570191656189,"Background",""
"113","E7EQB2","Lactotransferrin (Fragment) OS=Homo sapiens OX=9606 GN=LTF PE=1 SV=1",0.00107949180808256,0.0245369182001538,0.0261279760632763,0.0542362768779107,0.0247047875444235,23.2968447963664,0.0254163818038499,0.0594408523654197,0.805881419355611,0.761657260157102,0.903731339152686,0.963025921421982,13.0529711981895,0.854806379254148,"LTF",0.0302601720867511,"Random hit",""
"114","O43175","D-3-phosphoglycerate dehydrogenase OS=Homo sapiens OX=9606 GN=PHGDH PE=1 SV=4",0.00595638158033906,0.487698258660665,0.630323740373369,0.631142261014768,0.516517152602776,-0.214394120699132,0.573420446488073,0.00311673496645673,0.37307219285096,0.51614432728583,0.0269042175182477,0.492604069963889,1.77007862969822,0.432838131407424,"PHGDH",0.0045365582733979,"Background",""
"115","J3KRX5","60S ribosomal protein L17 (Fragment) OS=Homo sapiens OX=9606 GN=RPL17 PE=1 SV=1",0.00855133778075609,0.193956487328703,0.0278866496953251,0.217092251190511,0.0204350987622564,14.7283729266032,0.110921568512014,0.0666655855517689,0.639138498305238,0.623487943845482,0.705014316604148,0.817270993300616,2.51489630195828,0.672076407454693,"RPL17",0.0376084616662625,"Background",""
"116","P31151","Protein S100-A7 OS=Homo sapiens OX=9606 GN=S100A7 PE=1 SV=4",0.0131981720406876,0.230701875990408,0.316119539716716,0.491145771470792,0.216406909215545,1.92306473114784,0.273410707853562,0.0930097086513524,0.899536177933955,0.703117100617145,0.927405161219641,0.625078174836812,7.55426298730479,0.80132663927555,"S100A7",0.05310394034602,"Background",""
"117","P61353","60S ribosomal protein L27 OS=Homo sapiens OX=9606 GN=RPL27 PE=1 SV=2",0.00813459935030232,1,0.677345604798866,1,1,21.7767868640386,1,0.0166062005876455,0.807272399665343,0.462878044055232,0.636371076012609,0.375665483117799,-0.566168947332517,0.54962456003392,"RPL27",0.0123703999689739,"Unstable interactor",""
"118","P32119","Peroxiredoxin-2 OS=Homo sapiens OX=9606 GN=PRDX2 PE=1 SV=5",0.00438611064874229,0.133865678813514,0.316891680705642,0.207613568659801,0.279284740296008,5.6675416905753,0.243449154477905,0.0207004117342242,0.82391125970882,1,0.94047052296971,0.986321218480785,20.9438212275889,0.963395870725247,"PRDX2",0.0125432611914833,"Random hit",""
"119","P62906","60S ribosomal protein L10a OS=Homo sapiens OX=9606 GN=RPL10A PE=1 SV=2",0.00313854490573237,0.38880329567724,0.338796325563282,0.247479338174381,0.440377330657908,0.69090530784361,0.363799810620261,0.00533479550246631,0.860448718522968,0.753881830030167,0.721207913187118,0.600579566250554,4.26725106078081,0.737544871608642,"RPL10A",0.00423667020409934,"Background",""
"120","P22735","Protein-glutamine gamma-glutamyltransferase K OS=Homo sapiens OX=9606 GN=TGM1 PE=1 SV=4",0.00237296573804915,0.289192472800373,0.177290567952902,0.566415875106489,0.311912490398103,1.17626819542975,0.300552481599238,0.00809664039988341,0.981066683616699,0.805909867623686,0.821460547926144,0.301095963745358,3.8863212322143,0.813685207774915,"TGM1",0.00523480306896628,"Background",""
"121","P51991","Heterogeneous nuclear ribonucleoprotein A3 OS=Homo sapiens OX=9606 GN=HNRNPA3 PE=1 SV=2",0.00282123979634377,0.787236262564807,0.0620215959044659,0.53349627332915,0.40498824734145,-0.740573798832588,0.4692422603353,0.00126297630539826,0.571360347466297,0.954442518749279,0.185187257008325,0.997213786168498,1.74360779214582,0.762901433107788,"HNRNPA3",0.00204210805087102,"Background",""
"122","Q07065","Cytoskeleton-associated protein 4 OS=Homo sapiens OX=9606 GN=CKAP4 PE=1 SV=2",0.0107544460255497,1,1,1,1,31.6578607746635,1,0.00136029106970864,0.353489748909161,0.331993886823282,0.127584024718762,0.392161556951857,3.95228777843635,0.342741817866222,"CKAP4",0.00605736854762918,"Random hit",""
"123","P27797","Calreticulin OS=Homo sapiens OX=9606 GN=CALR PE=1 SV=1",0.00380115958731308,0.634212325132474,0.550472395875217,1,0.390079252726579,1.65213190855721,0.592342360503845,0.00702859860353607,0.573624875623677,0.836427003231597,0.723129974793311,0.5771074128846,1.80009539923433,0.650118693838956,"CALR",0.00541487909542458,"Background",""
"124","Q15717","ELAV-like protein 1 OS=Homo sapiens OX=9606 GN=ELAVL1 PE=1 SV=2",0.00567143857335594,0.621520464675079,0.525074342905637,1,0.355013921975674,1.07691229856776,0.573297403790358,0.00569577875394728,0.622299223888695,0.614529450280786,0.510010470369465,0.428736684106417,-0.77204737676355,0.562269960325126,"ELAVL1",0.00568360866365161,"Background",""
"125","P26641","Elongation factor 1-gamma OS=Homo sapiens OX=9606 GN=EEF1G PE=1 SV=3",0.00343655732132048,1,0.389353463234237,0.407266607350426,0.496768814645482,-0.10764368293997,0.452017710997954,0.0105106190354226,0.701964540267133,0.692141225307841,0.611161588827574,0.873645135755354,3.55354477067384,0.697052882787487,"EEF1G",0.00697358817837154,"Background",""
"126","Q15029","116 kDa U5 small nuclear ribonucleoprotein component OS=Homo sapiens OX=9606 GN=EFTUD2 PE=1 SV=1",0.000822281277724879,0.111705115222233,0.447177525795313,0.673644616452222,0.537994644382501,-0.711913407804934,0.492586085088907,0.00126009518442324,0.539975334665763,0.656316211003845,0.359462951526495,0.606693915065588,-0.788423760579762,0.573334624865675,"EFTUD2",0.00104118823107406,"Background",""
"127","P07237","Protein disulfide-isomerase OS=Homo sapiens OX=9606 GN=P4HB PE=1 SV=3",0.000866534856311095,0.428917091787955,0.270391085589796,0.869160265824871,0.236155920948926,-0.764947642822637,0.349654088688876,0.0102639376570752,0.689243476050773,0.475877478908494,0.597047593604842,0.339930284898074,-0.838324609100684,0.536462536256668,"P4HB",0.00556523625669314,"Background",""
"128","Q13838","Spliceosome RNA helicase DDX39B OS=Homo sapiens OX=9606 GN=DDX39B PE=1 SV=1",0.00844828407894458,0.418270146955302,0.312855352884238,0.629921921559155,0.0337211531375788,0.816342988793332,0.36556274991977,0.0207668089185849,0.740017781213213,0.975719885556598,0.818626779923317,0.827193678042178,11.4862329523524,0.822910228982748,"DDX39B",0.0146075464987648,"Background",""
"129","P34897","Serine hydroxymethyltransferase, mitochondrial OS=Homo sapiens OX=9606 GN=SHMT2 PE=1 SV=3",0.0033113088464339,0.558971549318803,0.652187016299044,0.337458713952342,0.616067570482376,-0.543700672828207,0.58751955990059,0.00186690526299811,0.569250678752556,0.677806567244018,0.382161236951574,0.594851189424931,-0.694680814554278,0.582050934088743,"SHMT2",0.00258910705471601,"Background",""
"130","P62280","40S ribosomal protein S11 OS=Homo sapiens OX=9606 GN=RPS11 PE=1 SV=3",0.0138102194814301,0.550833100764715,0.622253528046692,0.427356972636704,0.693309363938534,-0.100593203291116,0.586543314405704,0.00692275097341996,0.249096951297501,0.234629150579558,0.365129757693808,0.550798319755834,1.85977472003691,0.307113354495655,"RPS11",0.010366485227425,"Background",""
"131","P51148","Ras-related protein Rab-5C OS=Homo sapiens OX=9606 GN=RAB5C PE=1 SV=2",0.00703928397781829,1,0.194556194722864,0.611572122634864,0.364494541880801,-0.531215115755674,0.488033332257833,0.00618124459801076,0.577647207427491,0.334049283623434,0.731274658141566,1,1.22699299727809,0.654460932784528,"RAB5C",0.00661026428791453,"Background",""
"132","P63173","60S ribosomal protein L38 OS=Homo sapiens OX=9606 GN=RPL38 PE=1 SV=2",0.0128963635906374,0.503478627531572,0.574557057233845,0.513287182889106,1,1.79731143659432,0.543922120061475,0.0147795305711658,0.60334300173345,1,0.22526222345209,1,2.92136489790166,0.801671500866725,"RPL38",0.0138379470809016,"Background",""
"133","P23246","Splicing factor, proline- and glutamine-rich OS=Homo sapiens OX=9606 GN=SFPQ PE=1 SV=2",0.000592538023679685,0.655022953101734,0.0869407517095132,0.197216242668516,0.0746877305313434,4.55939467436688,0.142078497189014,0.00447085368449,0.74856085070312,0.861164756090172,0.928838188186414,0.89158515666225,12.9649224649802,0.876374956376211,"SFPQ",0.00253169585408484,"Random hit",""
"134","P26599","Polypyrimidine tract-binding protein 1 OS=Homo sapiens OX=9606 GN=PTBP1 PE=1 SV=1",0.0125003765017998,0.943198169804742,0.722137476773414,0.747387491567925,0.749738275485882,9.73796264219459,0.748562883526904,0.00268808546300186,0.245057780335704,0.165119776744872,0.160656612776994,0.143275592970658,12.3711569020164,0.162888194760933,"PTBP1",0.00759423098240082,"Random hit",""
"135","Q8TEM1","Nuclear pore membrane glycoprotein 210 OS=Homo sapiens OX=9606 GN=NUP210 PE=1 SV=3",0.00222091582947442,0.0852742379342762,0.240101714439232,0.209761874111158,0.11778859658185,10.581467900017,0.163775235346504,0.0131501477949952,0.940052200942995,1,0.931625425663016,1,24.4263331419559,0.970026100471498,"NUP210",0.00768553181223483,"Random hit",""
"136","P39656","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit OS=Homo sapiens OX=9606 GN=DDOST PE=1 SV=4",0.0039244302603195,0.427322207860318,0.370387037497238,0.368514922473877,0.478347696309164,-0.398476625487947,0.398854622678778,0.00359675389905188,0.508100938948978,1,0.743942410756526,1,9.25545344445415,0.871971205378263,"DDOST",0.00376059207968569,"Background",""
"137","P13073","Cytochrome c oxidase subunit 4 isoform 1, mitochondrial OS=Homo sapiens OX=9606 GN=COX4I1 PE=1 SV=1",0.0176604307937815,0.327541962699004,0.480559739499366,0.44633987323427,0.389320918724817,-0.395935270499467,0.417830395979543,0.0150636187430955,0.559733146183854,0.792576424637834,0.658975900646859,0.494936895038312,0.335060028618152,0.609354523415357,"COX4I1",0.0163620247684385,"Background",""
"138","A2NJV5","Immunoglobulin kappa variable 2-29 OS=Homo sapiens OX=9606 GN=IGKV2-29 PE=3 SV=2",0.0186756613060133,0.102997748719363,0.0695290172078067,0.0966930089750527,0.0942635387494718,17.0456091112133,0.0954782738622622,0.144956434022764,0.910088727298888,0.886853843582623,1,0.939771347139,20.5683490568765,0.924930037218944,"IGKV2-29",0.0818160476643887,"Random hit",""
"139","M0R0F0","40S ribosomal protein S5 (Fragment) OS=Homo sapiens OX=9606 GN=RPS5 PE=1 SV=1",0.00432659501270463,0.0372413346141615,0.106990280918597,0.0246219224551252,0.267717775990894,15.2575647619473,0.072115807766379,0.0411596089262207,0.956465105667906,0.990000468639288,0.858606024414104,0.942415162650642,20.8629994662622,0.949440134159274,"RPS5",0.0227431019694627,"Random hit",""
"140","P07099","Epoxide hydrolase 1 OS=Homo sapiens OX=9606 GN=EPHX1 PE=1 SV=1",0.00372816285763936,0.0685218766828481,0.0400606639607666,0.0129868929128422,0.0266978999031007,22.7640261406853,0.0333792819319337,0.026508156080648,0.939088391314401,1,0.924557366428207,0.920321182635407,21.88581844014,0.931822878871304,"EPHX1",0.0151181594691437,"Random hit",""
"141","A0A2R8Y6J3","60S ribosomal protein L5 (Fragment) OS=Homo sapiens OX=9606 GN=RPL5 PE=1 SV=1",0.00332748456765247,0.647418491924825,0.451479721714895,0.370480737481149,1,0.850878747179603,0.54944910681986,0.0127677081901625,1,1,0.772138382737721,0.678089266565002,13.3783859337627,0.886069191368861,"RPL5",0.00804759637890747,"Unstable interactor",""
"142","P49755","Transmembrane emp24 domain-containing protein 10 OS=Homo sapiens OX=9606 GN=TMED10 PE=1 SV=2",0.00820327408962805,0.459351825674915,0.41486374310763,0.631957382025999,0.582832551591144,-0.709496074358752,0.52109218863303,0.00545501432534129,0.337424627840012,1,0.605212093360987,1,4.29601233981052,0.802606046680494,"TMED10",0.00682914420748467,"Unstable interactor",""
