"Accession","Description","Control.a.buffer19","Control.b.buffer19","Control.c.buffer19","Control.d.buffer19","Sample.a.buffer19","Sample.b.buffer19","Sample.c.buffer19","Sample.d.buffer19","idirt_a","idirt_b","idirt_c","idirt_d","median_ratio","median_Sample","median_Control","bf"
"77","P06702","Protein S100-A9 OS=Homo sapiens OX=9606 GN=S100A9 PE=1 SV=1",0,82004.9296875,53885.234375,245747.421875,7359194.37109375,15926267,8577091.78125,18894448.703125,1,0.994877340287091,0.993756763078218,0.987160663335418,0.994317051682655,12251679.390625,67945.08203125,31.1266327824571
"78","P02768","Albumin OS=Homo sapiens OX=9606 GN=ALB PE=1 SV=2",0,402412.171875,418514.3125,390951.5390625,9472328.109375,25120452.8085938,27031638.3203125,34628189.1054688,1,0.984233268005651,0.984753661733752,0.988836061311986,0.986794861522869,26076045.5644531,396681.85546875,30.5377490790047
"79","Q7Z739","YTH domain-containing family protein 3 OS=Homo sapiens OX=9606 GN=YTHDF3 PE=1 SV=1",3169299.9609375,6415559.640625,7907659.95703125,5755307.09375,3358415.625,6445327.5703125,9276403.73193359,5579112.05859375,0.514485593127702,0.501157304671103,0.539825963162058,0.492227434296013,0.507821448899403,6012219.81445312,6085433.3671875,-0.774254813210631
"80","A0A0G2JIW1","Heat shock 70 kDa protein 1B OS=Homo sapiens OX=9606 GN=HSPA1B PE=1 SV=1",1257276.453125,3124654.390625,4277957.8984375,5240987.703125,982001.578125,2426646.015625,3326255.7421875,3075612.65625,0.438534904741968,0.43713109326473,0.437422710537379,0.369816093517464,0.437276901901054,2751129.3359375,3701306.14453125,-0.504717296777603
"81","P62805","Histone H4 OS=Homo sapiens OX=9606 GN=H4C1 PE=1 SV=2",778673.890625,5761785.70703125,3866287.28515625,4785591.015625,3317781.26953125,12427352.8203125,14475885.84375,13452867.890625,0.809915192481858,0.683229324007316,0.789213237821685,0.73760990222781,0.763411570024747,12940110.3554688,4325939.15039062,7.2707864597918
"82","Q08188","Protein-glutamine gamma-glutamyltransferase E OS=Homo sapiens OX=9606 GN=TGM3 PE=1 SV=4",0,375838.8125,793545.96484375,394925.98046875,1667644.49023438,5011280.71875,5053520.953125,4221973.84765625,1,0.930233808565077,0.864283071157423,0.914460786421451,0.922347297493264,4616627.28320312,385382.396484375,22.9123907720908
"83","P05141","ADP/ATP translocase 2 OS=Homo sapiens OX=9606 GN=SLC25A5 PE=1 SV=7",1024439.5,6790767.3359375,843260.78125,2141825.08984375,1227778.1875,2537417.125,2691665.3359375,3403173.69921875,0.545141881406168,0.272016182315608,0.761448824305011,0.613737500886656,0.579439691146412,2614541.23046875,1583132.29492188,-0.46911229012981
"84","P12236","ADP/ATP translocase 3 OS=Homo sapiens OX=9606 GN=SLC25A6 PE=1 SV=4",2700809.6953125,8578193.1171875,9494606.609375,15609448.7109375,2988403.4921875,9362533.59375,12060861.3828125,16425749.9765625,0.52527535771615,0.521859216998282,0.559526770060562,0.512740693035619,0.523567287357216,10711697.4882812,9036399.86328125,-0.6527018006406
"85","P29508","Serpin B3 OS=Homo sapiens OX=9606 GN=SERPINB3 PE=1 SV=2",481898,1005923.65625,382340.80859375,1441738.8671875,3863086.73046875,11925662.765625,4198599.5390625,5641609.33203125,0.889090979625143,0.922211890835885,0.916536610482307,0.796460822390954,0.902813795053725,4920104.43554688,743910.828125,17.9191140530309
"86","Q96P63","Serpin B12 OS=Homo sapiens OX=9606 GN=SERPINB12 PE=1 SV=1",794659.85546875,8073558.4296875,35425156,29642581.875,3490896.921875,8178677.42578125,6406319.10546875,7703471.95703125,0.814572552236423,0.503233985681373,0.153145904831628,0.206272716032559,0.354753350856966,7054895.53125,18858070.1523438,-0.491940345034386
"87","F5GZS6","4F2 cell-surface antigen heavy chain OS=Homo sapiens OX=9606 GN=SLC3A2 PE=1 SV=1",1415288.703125,8426243.734375,10309663.25,10543294.890625,235006.5390625,1294011,2063264,5860106.296875,0.142402724709425,0.133125214859218,0.166756334884293,0.357249464906133,0.154579529796859,1678637.5,9367953.4921875,7.99304755947565
"88","Q01546","Keratin, type II cytoskeletal 2 oral OS=Homo sapiens OX=9606 GN=KRT76 PE=1 SV=2",97619.9375,162753.484375,159679.90625,199034.796875,1628904.43359375,1530095.4921875,1965911.7421875,1818069.34765625,0.943458697059597,0.903858237427956,0.924877430541572,0.901326464766521,0.914367833984764,1723486.890625,161216.6953125,21.9166630414029
"89","P19013","Keratin, type II cytoskeletal 4 OS=Homo sapiens OX=9606 GN=KRT4 PE=1 SV=5",889916.544921875,810534.53125,454313.8515625,584686.125,4422466.33984375,3579204.703125,726593.98828125,1133175.34375,0.832482604468534,0.815357020548533,0.615284244685333,0.659643029641123,0.737500025094828,2356190.0234375,697610.328125,5.73407124589745
"90","P61978","Heterogeneous nuclear ribonucleoprotein K OS=Homo sapiens OX=9606 GN=HNRNPK PE=1 SV=1",696494.8984375,1009003.6484375,2545364.24609375,1482000.52929688,1264459.140625,2935996.17578125,4116918.1640625,3899320.47070313,0.644818346293071,0.744232270368398,0.617944108431445,0.724602838355698,0.684710592324385,3417658.32324219,1245502.08886719,3.23809120292429
"91","P14618","Pyruvate kinase PKM OS=Homo sapiens OX=9606 GN=PKM PE=1 SV=4",954863.65625,2426629.3046875,3160165.671875,4240399.86328125,1711952.6875,5019524.625,4519830.77539063,4260798.47265625,0.641946226072959,0.674109704472717,0.588519904459052,0.501199749057069,0.615233065266006,4390314.62402344,2793397.48828125,0.465576295141518
"92","Q00839","Heterogeneous nuclear ribonucleoprotein U OS=Homo sapiens OX=9606 GN=HNRNPU PE=1 SV=6",744315.265625,2082464.30761719,3140730.59765625,3251472.8359375,1813529.9453125,4229387.328125,5162900.99023438,4964175.09375,0.709006916273798,0.670070776723458,0.621764216726998,0.604234156117109,0.645917496725228,4596781.2109375,2611597.45263672,1.94781931457967
"93","P78406","mRNA export factor OS=Homo sapiens OX=9606 GN=RAE1 PE=1 SV=1",512358.4765625,8946440.65625,8108081.484375,8238440.140625,756203.6484375,7040955.140625,7679334.31103516,4806967.86328125,0.596110851439381,0.440406632204682,0.486421236417157,0.368479687399725,0.463413934310919,5923961.50195312,8173260.8125,-0.840290452298836
"94","Q9GZT3","SRA stem-loop-interacting RNA-binding protein, mitochondrial OS=Homo sapiens OX=9606 GN=SLIRP PE=1 SV=1",338593.876953125,985417.33203125,851438.06640625,1115558.73828125,781433.21484375,2126269.625,1885945.578125,1974668.4921875,0.697691351010167,0.683317330554549,0.688959175266772,0.639004301275271,0.68613825291066,1930307.03515625,918427.69921875,2.98757517167808
"95","Q9NZT1","Calmodulin-like protein 5 OS=Homo sapiens OX=9606 GN=CALML5 PE=1 SV=2",510427.671875,551895.8125,2361094.25,1914251.234375,10876465.59375,10329058.765625,10712250.46875,10360465.1953125,0.955174105880496,0.949278732069195,0.819396313583495,0.844049249908111,0.896663990988653,10536357.8320312,1233073.5234375,19.0428441273473
"96","Q6KB66","Keratin, type II cytoskeletal 80 OS=Homo sapiens OX=9606 GN=KRT80 PE=1 SV=2",173542.4453125,1670766.82421875,1845108.1484375,1911561.34375,17401950.03125,25695545.65625,14338808.0078125,19358339.6054688,0.990125884350386,0.938948046967922,0.885991243984235,0.910128338241264,0.924538192604593,18380144.8183594,1757937.48632812,23.3808873631699
"97","B4DY08","Heterogeneous nuclear ribonucleoproteins C1/C2 OS=Homo sapiens OX=9606 GN=HNRNPC PE=1 SV=1",1758725.0234375,6060853.265625,5225069.09375,4545848.84375,1974819.890625,7142778.59375,7112104.375,6229425.765625,0.528939636747582,0.540970747278023,0.576477618071508,0.578122228105918,0.558724182674765,6670765.0703125,4885458.96875,-0.365216913383438
"98","Q8WU79","Stromal membrane-associated protein 2 OS=Homo sapiens OX=9606 GN=SMAP2 PE=1 SV=1",2454969.69726563,9144742.65625,9762114.828125,6739998.84375,2414766.4375,9632058.296875,11079335.296875,6871807.6171875,0.495872131604974,0.51297653529591,0.531600979318852,0.504841707594644,0.508909121445277,8251932.95703125,7942370.75,-0.777318213296469
"99","P02545","Prelamin-A/C OS=Homo sapiens OX=9606 GN=LMNA PE=1 SV=1",2502760.08984375,957720.28515625,2198348.49609375,2125433.1484375,1221510.40820313,3138640.1640625,2370364.1328125,1991342.875,0.3279864899297,0.766202145287555,0.518825394667024,0.483714164594564,0.501269779630794,2180853.50390625,2161890.82226562,-0.698013377295905
"100","A0A087X0X3","Heterogeneous nuclear ribonucleoprotein M OS=Homo sapiens OX=9606 GN=HNRNPM PE=1 SV=1",570770.890625,1402676.3671875,1752975.84375,2258772.625,831506.90625,2229554.01171875,2950522.765625,3507410.9765625,0.592968745638722,0.613825054893716,0.627303845640355,0.608272510714379,0.611048782804047,2590038.38867188,1577826.10546875,0.691078496762917
"101","P52597","Heterogeneous nuclear ribonucleoprotein F OS=Homo sapiens OX=9606 GN=HNRNPF PE=1 SV=3",448922.28125,1795596.21484375,2125038.546875,1790530.4296875,958861.6796875,2458729.44921875,3356802.2109375,3041612.65234375,0.681114223697332,0.577936350756675,0.612349456914362,0.629454178137699,0.620901817526031,2750171.05078125,1793063.32226562,1.09291610835927
"102","O60232","Protein ZNRD2 OS=Homo sapiens OX=9606 GN=ZNRD2 PE=1 SV=1",2509257.9375,10769965.765625,6803372.5,7309106.859375,387837.1953125,1010456.6953125,1165073.671875,949953.6796875,0.133871059641727,0.0857742325169624,0.146210898178265,0.115019580640504,0.124445320141115,980205.1875,7056239.6796875,14.4588391288685
"103","Q15149","Plectin OS=Homo sapiens OX=9606 GN=PLEC PE=1 SV=3",63486.94921875,0,197515.6484375,241644.75,165647.65234375,353142.38671875,276910.203125,385097.9765625,0.722927271630632,1,0.583674355461467,0.614443471366073,0.668685371498352,315026.294921875,130501.298828125,5.69054511627631
"104","J3QTR3","Ubiquitin-40S ribosomal protein S27a (Fragment) OS=Homo sapiens OX=9606 GN=RPS27A PE=1 SV=1",3720695.484375,8413717.375,8024006.50585938,7742492.81054688,5252830.16796875,14007065.6796875,9676019.5078125,8422931.875,0.585369716594814,0.624735792925798,0.546666965367087,0.521046123986507,0.56601834098095,9049475.69140625,7883249.65820313,-0.166962578975537
"105","P16403","Histone H1.2 OS=Homo sapiens OX=9606 GN=H1-2 PE=1 SV=2",0,1378277.640625,677029.92578125,852847.193359375,739299.55078125,2896385.43359375,3180339.33789063,2908626.296875,1,0.677570461883268,0.82448402538035,0.773267791046898,0.798875908213624,2902505.86523438,764938.559570312,12.0823730613598
"106","P25311","Zinc-alpha-2-glycoprotein OS=Homo sapiens OX=9606 GN=AZGP1 PE=1 SV=2",10710626,11105904,14867259,17890834.25,2670936.8671875,4039721.9375,4518351.640625,5667788.2265625,0.199598275156396,0.266725320839847,0.233077601958858,0.240582327434516,0.236829964696687,4279036.7890625,12986581.5,5.73753608831032
"107","Q08554","Desmocollin-1 OS=Homo sapiens OX=9606 GN=DSC1 PE=1 SV=2",0,325565.0234375,1840151.54199219,1566869.47851563,2646094.5546875,2518566.61523438,3540367.05664063,7414162.67382813,1,0.885530958198008,0.657997364332173,0.825535701026666,0.855533329612337,3093230.80566407,946217.250976565,14.1394945358476
"108","Q6ZXV5","Protein O-mannosyl-transferase TMTC3 OS=Homo sapiens OX=9606 GN=TMTC3 PE=1 SV=2",428236.41015625,3261605.3984375,3827419.46875,4932691.953125,64779.203125,131606.3125,297551.734375,125087.7890625,0.131393816706664,0.0387851757306469,0.0721342573615012,0.0247317588820899,0.0554597165460741,128347.05078125,3544512.43359375,19.775474432929
"109","P14625","Endoplasmin OS=Homo sapiens OX=9606 GN=HSP90B1 PE=1 SV=1",879217.19921875,780557.9765625,1753854.8046875,6406383.796875,349559.08984375,867747.7890625,1360607.59375,1922555.15625,0.284477404841892,0.526448312660891,0.436867561615965,0.230828340448895,0.360672483228928,1114177.69140625,1316536.00195312,0.338634275410953
"110","Q14126","Desmoglein-2 OS=Homo sapiens OX=9606 GN=DSG2 PE=1 SV=2",80655.10546875,93840.65625,344975.1171875,202502.3046875,0,271000.296875,275291.3515625,60651.72265625,0,0.742790233809501,0.443827557077661,0.230479933248457,0.337153745163059,165826.009765625,148171.48046875,0.693142838583762
"111","Q6UWP8","Suprabasin OS=Homo sapiens OX=9606 GN=SBSN PE=1 SV=2",0,0,0,58025.4907226563,387090.5703125,1628229.59375,1207624.16394043,2342377.53125,1,1,1,0.975826771508157,1,1417926.87884521,0,31.1272759482902
"112","P05388","60S acidic ribosomal protein P0 OS=Homo sapiens OX=9606 GN=RPLP0 PE=1 SV=1",129863.767578125,1123713.9140625,1449696.234375,1902423.703125,213287.10546875,1175039.21875,1746691.9375,1953188.23828125,0.621554896757073,0.511163726968956,0.54645801560309,0.506583200789877,0.528810871286023,1460865.578125,1286705.07421875,-0.486895329766387
"113","Q9Y5A9","YTH domain-containing family protein 2 OS=Homo sapiens OX=9606 GN=YTHDF2 PE=1 SV=2",1765979,3256440.09375,3510004.65625,2277398.59375,2761297.5859375,4626244.5,4310428.03125,3454986.8125,0.609924649736348,0.586886922212775,0.551175133588157,0.60271362925686,0.594800275734818,3882707.421875,2766919.34375,0.165517622030669
"114","P20700","Lamin-B1 OS=Homo sapiens OX=9606 GN=LMNB1 PE=1 SV=2",101990.759765625,513563.20703125,328402.515625,369308.953125,304662.17578125,827893,1400775.6015625,1876343.3359375,0.749194581299491,0.617159915963409,0.810081730528059,0.835544908299594,0.779638155913775,1114334.30078125,348855.734375,7.13276871501401
"115","P40926","Malate dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=MDH2 PE=1 SV=3",102719.0703125,782257.3046875,753737.03515625,1586612.203125,498890.421875,2238010.21875,2728565.1015625,3236892.3515625,0.829259558490334,0.740997345891672,0.783552085498684,0.671066506699341,0.762274715695178,2483287.66015625,767997.169921875,7.35139308637766
"116","P23396","40S ribosomal protein S3 OS=Homo sapiens OX=9606 GN=RPS3 PE=1 SV=2",613683.5703125,3604472,4143838.19140625,4590214.78125,1013614.5859375,3426398.80859375,5036591.34375,4966458.796875,0.622881911372226,0.487336334555558,0.548622624296879,0.519684883686213,0.534153753991546,4196428.80273438,3874155.09570312,-0.507559816673448
"117","Q06830","Peroxiredoxin-1 OS=Homo sapiens OX=9606 GN=PRDX1 PE=1 SV=1",1670086.19140625,3606059.90625,3559739.72265625,4416498.83984375,2666486.96972656,7642300.6640625,3534872.44726563,3943059.55859375,0.614883427685563,0.679414623694818,0.498247453504503,0.471682757707722,0.556565440595033,3738966.00292969,3582899.81445312,-0.221522046890823
"118","P04075","Fructose-bisphosphate aldolase A OS=Homo sapiens OX=9606 GN=ALDOA PE=1 SV=2",206413.3125,3913795.3828125,1382285.3671875,2866835.875,581196.0546875,1419523.96875,1182016.48046875,757444.7734375,0.737924253952073,0.266161441904678,0.460950602031934,0.208991755029801,0.363556021968306,969730.626953125,2124560.62109375,-0.481339656863787
"119","P31151","Protein S100-A7 OS=Homo sapiens OX=9606 GN=S100A7 PE=1 SV=4",0,313677.98046875,659107.46484375,408434.6328125,2791148.55859375,10537232.03125,5942567.21875,9564196.93359375,1,0.971092011625754,0.900160565851307,0.959044447787648,0.965068229706701,7753382.07617188,361056.306640625,26.5034495014877
"120","P04040","Catalase OS=Homo sapiens OX=9606 GN=CAT PE=1 SV=3",444066.53125,734749.46484375,371352.9375,806954.5,1176091.1015625,1856507.82421875,2542461.89257813,3097899.34375,0.725911527214098,0.716450594101531,0.872554380029,0.79334578647762,0.759628656845859,2199484.85839844,589407.998046875,8.80770540227851
"121","A0A087WVQ6","Clathrin heavy chain OS=Homo sapiens OX=9606 GN=CLTC PE=1 SV=1",224009.2421875,1409727.8828125,1287945.4921875,1670221.203125,154697.890625,1173685.37890625,1415428.4140625,662914.734375,0.408489508703264,0.454315767553734,0.523578484940664,0.284130351652517,0.431402638128499,918300.056640625,1348836.6875,-0.469169486443659
"122","P48594","Serpin B4 OS=Homo sapiens OX=9606 GN=SERPINB4 PE=1 SV=2",0,0,0,0,53681.31640625,0,134314.125,378551.35546875,1,NA,1,1,1,93997.720703125,0,23.184480377965
"123","Q9H8K7","ATPase PAAT OS=Homo sapiens OX=9606 GN=PAAT PE=1 SV=2",217872.640625,276157.9375,607638.3828125,720163.65234375,2157611,8949560.984375,8056778.7265625,9917914.3359375,0.908282828431655,0.970066512990635,0.92986967557748,0.932303217448013,0.931086446512747,8503169.85546875,441898.16015625,23.8285776418908
"124","Q96S66","Chloride channel CLIC-like protein 1 OS=Homo sapiens OX=9606 GN=CLCC1 PE=1 SV=1",1195210.546875,3267659.2578125,3613976.71484375,3953391.05859375,244735.13671875,525997.42578125,824563.18359375,999968.734375,0.169961366950975,0.13865182583759,0.185773520676027,0.201876862608375,0.177867443813501,675280.3046875,3440817.98632812,9.89830887970423
"125","Q16777","Histone H2A type 2-C OS=Homo sapiens OX=9606 GN=H2AC20 PE=1 SV=4",891989.74609375,6407107.625,4699334.7578125,4320112.78125,3143281.953125,11892602.9609375,11432572.4453125,8701614.296875,0.778951750320445,0.649879292084347,0.708693169465904,0.668238110403397,0.68846563993465,10067093.3710938,4509723.76953125,4.12932169078642
"126","P13639","Elongation factor 2 OS=Homo sapiens OX=9606 GN=EEF2 PE=1 SV=4",220828.25,1133357.01953125,1839664.58203125,2037374.6328125,5756193.5859375,11720360.6601563,10614340.6796875,11653079.2148438,0.963053799022074,0.911826519939654,0.852283298154207,0.851182827429692,0.88205490904693,11133709.9472657,1486510.80078125,19.3222904439441
"127","Q96QA5","Gasdermin-A OS=Homo sapiens OX=9606 GN=GSDMA PE=1 SV=4",0,0,0,0,522730.1640625,983220.8125,977457.6328125,842775,1,1,1,1,1,910116.31640625,0,31.9278776816118
"128","P23246","Splicing factor, proline- and glutamine-rich OS=Homo sapiens OX=9606 GN=SFPQ PE=1 SV=2",497034.4296875,921244.1875,1445990.67578125,1601383.578125,802618.908203125,1747563.65625,2416102.3515625,2291052.09375,0.617563841682428,0.654810596552527,0.625594032680314,0.588590868772506,0.621578937181371,2019307.875,1183617.43164062,0.989851105375719
"129","Q5QNW6","Histone H2B type 2-F OS=Homo sapiens OX=9606 GN=H2BC18 PE=1 SV=3",991888.3671875,4959515.0625,2924290.5859375,3253558.796875,4845828.1953125,10770421.6328125,13519269.0097656,7601003.65429688,0.830089666641382,0.6847085173599,0.82216194924719,0.7002588716486,0.761210410447895,9185712.64355469,3088924.69140625,7.55770036746526
"130","P31942","Heterogeneous nuclear ribonucleoprotein H3 OS=Homo sapiens OX=9606 GN=HNRNPH3 PE=1 SV=2",554540.60546875,1070234.7109375,1007927.609375,902626.4765625,615662.1875,1502610.375,1488925.52734375,1667751.9609375,0.526115807618348,0.584026758242413,0.596320826983211,0.648835181857341,0.590173792612812,1495767.95117188,955277.04296875,0.18874845567905
"131","P22735","Protein-glutamine gamma-glutamyltransferase K OS=Homo sapiens OX=9606 GN=TGM1 PE=1 SV=4",197242.1171875,0,181274.484375,294370.1875,856770.423828125,3298890.5078125,1690453.24023438,1589763.29296875,0.812865493044854,1,0.903151253255689,0.843763623675556,0.873457438465622,1640108.26660156,189258.30078125,18.826547250764
"132","P01040","Cystatin-A OS=Homo sapiens OX=9606 GN=CSTA PE=1 SV=1",526468.265625,869616.171875,711907.5625,690420.5,2563469.453125,6404433.328125,2051921.94140625,4852958.328125,0.82961848634348,0.880449511393207,0.742419870149795,0.875451322847165,0.852534904595323,3708213.890625,701164.03125,13.2427167020392
"133","P05089","Arginase-1 OS=Homo sapiens OX=9606 GN=ARG1 PE=1 SV=2",100182.177734375,90834.734375,276113.78125,147548.21875,1216603.796875,4942235.25,1595266.234375,3114459.328125,0.923919164035679,0.98195241976428,0.852454456633821,0.954767664810785,0.939343414423232,2354862.78125,123865.198242188,23.0301981348462
"134","P67809","Y-box-binding protein 1 OS=Homo sapiens OX=9606 GN=YBX1 PE=1 SV=3",248047.84375,795953.4375,746201.234375,901592.53125,326722.07421875,1028681.2890625,1001026.3125,999713.796875,0.568439759988472,0.563773819541664,0.572922693607014,0.525803644624105,0.566106789765068,1000370.0546875,771077.3359375,-0.343217718948328
"135","Q99567","Nuclear pore complex protein Nup88 OS=Homo sapiens OX=9606 GN=NUP88 PE=1 SV=2",622640.71875,2097753.90625,1943880.07421875,1525617.28125,740179.3671875,3029522.953125,2599737.140625,1912909.9765625,0.54312331820258,0.590863929570265,0.572173450732557,0.55631665336265,0.564245052047604,2256323.55859375,1734748.67773438,-0.227701231092278
"136","P14866","Heterogeneous nuclear ribonucleoprotein L OS=Homo sapiens OX=9606 GN=HNRNPL PE=1 SV=2",132932.5625,387331.1953125,500876.5625,555389.953125,333863.25,503719.265625,1204716,731374.40625,0.715223318332574,0.565309472030375,0.706332817395831,0.568382548771586,0.637357683083709,617546.8359375,444103.87890625,1.51508717281757
"137","P27797","Calreticulin OS=Homo sapiens OX=9606 GN=CALR PE=1 SV=1",52587.76953125,547555.015625,609675.046875,665674,133247.71875,679407.375,552568.4921875,971223.28125,0.717019768303556,0.553731214739123,0.475432621146871,0.593331843344706,0.573531529041915,615987.93359375,578615.03125,0.108774102704696
"138","E9PLD0","Ras-related protein Rab-1B OS=Homo sapiens OX=9606 GN=RAB1B PE=1 SV=1",359363,760066.44140625,390999.375,1520495.84375,518247.775390625,1436348.34570313,802536.44921875,1979462.015625,0.590521208174492,0.653951318363438,0.672402480875733,0.565567385425172,0.622236263268966,1119442.39746094,575532.908203125,0.960339377098149
"139","A0A087WX29","TAR DNA-binding protein 43 (Fragment) OS=Homo sapiens OX=9606 GN=TARDBP PE=1 SV=1",796877.15625,2254178.9375,2090824.5859375,1739905.015625,948664.04296875,2121055.984375,2603333.921875,2495582.3984375,0.543478460086386,0.484786765110666,0.554590118237862,0.589207841853517,0.549034289162124,2308319.19140625,1915364.80078125,-0.525415500218358
"140","P62701","40S ribosomal protein S4, X isoform OS=Homo sapiens OX=9606 GN=RPS4X PE=1 SV=2",122288.8203125,1435636.171875,1595917.48046875,2195969.7265625,184713.8203125,926228.9921875,1615842.046875,1491785.83398438,0.601668506617589,0.392159978596894,0.503101814789778,0.404524055212367,0.453812935001073,1209007.41308594,1515776.82617188,-0.844116919673625
"141","P60866","40S ribosomal protein S20 OS=Homo sapiens OX=9606 GN=RPS20 PE=1 SV=1",375617.93359375,1545621.4609375,1657349.5546875,1709273.09375,461866.7578125,1944335.34375,2107667.90625,2056847.546875,0.551492776586714,0.55712303978619,0.559802956591119,0.546144891028679,0.554307908186452,2000591.4453125,1601485.5078125,-0.398182475002199
"142","P51991","Heterogeneous nuclear ribonucleoprotein A3 OS=Homo sapiens OX=9606 GN=HNRNPA3 PE=1 SV=2",556575.22265625,2241353.328125,846190.921875,1020995.7265625,764437.3203125,528587.359375,1406583.03125,1075014.6875,0.578675292964712,0.190829847642721,0.624378237904792,0.512886138488406,0.545780715726559,919726.00390625,933593.32421875,-0.845705160486983
"143","Q13867","Bleomycin hydrolase OS=Homo sapiens OX=9606 GN=BLMH PE=1 SV=1",180700.953125,0,290469,48448.578125,69331.8828125,706575.09375,643724.4921875,1793976.734375,0.277291110795666,1,0.689069767206534,0.973703912014072,0.831386839610303,675149.79296875,114574.765625,5.91482941080519
"144","F8VVM2","Phosphate carrier protein, mitochondrial OS=Homo sapiens OX=9606 GN=SLC25A3 PE=1 SV=1",735607.16796875,2397717.56640625,2381551.51171875,3732533.53515625,2750194.1171875,3960964.171875,3767482.28125,4752340.25,0.788970423787145,0.622922224276261,0.612695003491119,0.560095573644704,0.61780861388369,3864223.2265625,2389634.5390625,1.76387362071559
"145","P62277","40S ribosomal protein S13 OS=Homo sapiens OX=9606 GN=RPS13 PE=1 SV=2",549025.31640625,2017196.75,1072550.15625,1190615.28125,413543.6015625,1165681.171875,1466151.359375,1240351.921875,0.429624927465117,0.366234961090908,0.577520181223057,0.5102298049437,0.469927366204408,1203016.546875,1131582.71875,-0.836547188688069
"146","Q8TEM1","Nuclear pore membrane glycoprotein 210 OS=Homo sapiens OX=9606 GN=NUP210 PE=1 SV=3",460298.703125,1765466.5625,1507091.0703125,1568189.8046875,254378.6171875,1617582.37109375,2301314.5703125,2097702.171875,0.355934923296951,0.478143356139819,0.604272440352449,0.572221490782173,0.525182423460996,1857642.27148438,1537640.4375,-0.814404835609732
"147","P08865","40S ribosomal protein SA OS=Homo sapiens OX=9606 GN=RPSA PE=1 SV=4",689735.5390625,1627799.328125,1855965.734375,1301105.203125,878413.0078125,1684461.96875,1851357.046875,2070567.71875,0.560159309883619,0.50855346778928,0.499378434550761,0.614106933479938,0.53435638883645,1767909.5078125,1464452.265625,-0.497139147116178
"148","Q01650","Large neutral amino acids transporter small subunit 1 OS=Homo sapiens OX=9606 GN=SLC7A5 PE=1 SV=2",658464.2265625,1982310.74609375,1160945.61621094,1646170.30078125,98994.21875,275242.21875,193765.5625,484151.66015625,0.130692606786051,0.121920602987514,0.143030902486813,0.227266896287915,0.136861754636432,234503.890625,1403557.9584961,11.357585273704
"149","Q96EP5","DAZ-associated protein 1 OS=Homo sapiens OX=9606 GN=DAZAP1 PE=1 SV=1",757606.5859375,1829151.625,1372936.453125,1045591.21875,737830.0625,2629360.578125,1490992.21875,815431.609375,0.493387709383021,0.589739459787071,0.520610807591746,0.438163141822691,0.506999258487383,1153211.9140625,1209263.8359375,-0.781554665800086
"150","P62249","40S ribosomal protein S16 OS=Homo sapiens OX=9606 GN=RPS16 PE=1 SV=2",947387.171875,3979131.7734375,3860787.390625,3757697.109375,543704.04296875,3731233.15625,3226631.96875,3145949,0.364634998554213,0.483924326575451,0.455261895076368,0.455693839191419,0.455477867133894,3186290.484375,3809242.25,-0.685942308142141
"151","P38919","Eukaryotic initiation factor 4A-III OS=Homo sapiens OX=9606 GN=EIF4A3 PE=1 SV=4",766056.8359375,1481395.3125,1384814.3125,1433061.8828125,575796.7734375,1965139.5,2108953.6953125,2136586.3984375,0.429105507049827,0.570178340538668,0.603633009002492,0.598542553802898,0.584360447170783,2037046.59765625,1408938.09765625,-0.440054657651417
"152","P26599","Polypyrimidine tract-binding protein 1 OS=Homo sapiens OX=9606 GN=PTBP1 PE=1 SV=1",326344.375,368770.05859375,2088066.4140625,1454471.6328125,509150.0703125,780471.828125,1506582.546875,1707317.828125,0.609399707166291,0.679118849690868,0.419118128987504,0.539984666663657,0.574692186914974,1143527.1875,911620.845703125,-0.284418623844574
"153","P20073","Annexin A7 OS=Homo sapiens OX=9606 GN=ANXA7 PE=1 SV=3",833542.4375,2080090.828125,1060214.3515625,764377.921875,557563.7265625,1780447.28125,1378065.1875,1268406.015625,0.400806021112167,0.46119147922056,0.565179326415484,0.623974831867738,0.513185402818022,1323235.6015625,946878.39453125,-0.769816793502786
"154","O43251","RNA binding protein fox-1 homolog 2 OS=Homo sapiens OX=9606 GN=RBFOX2 PE=1 SV=3",215866.03125,1443273.109375,1753035.265625,831094.31640625,343197.6875,3082659.21875,3222186.296875,1197108.05859375,0.613879377233331,0.681110320539654,0.647646794498913,0.590231070306162,0.630763085866122,2139883.63867188,1137183.71289062,1.3363283361705
"155","P32119","Peroxiredoxin-2 OS=Homo sapiens OX=9606 GN=PRDX2 PE=1 SV=5",136865.5078125,583649.09375,487912.734375,517586.890625,448793.46875,1834333.984375,1115860.6796875,1298838.484375,0.766305113914882,0.758621514339718,0.695772027334539,0.715051937861747,0.736836726100732,1207349.58203125,502749.8125,5.93666416394107
"156","P20930","Filaggrin OS=Homo sapiens OX=9606 GN=FLG PE=1 SV=3",0,11551.6796875,0,50530.28515625,746433.43359375,3644956.34375,589067.374023438,1896666.296875,1,0.996840789186443,1,0.974049725835314,0.998420394593222,1321549.86523438,5775.83984375,30.9650012533285
