"Accession","Description","Control.a.buffer19","Control.b.buffer19","Control.c.buffer19","Control.d.buffer19","Sample.a.buffer19","Sample.b.buffer19","Sample.c.buffer19","Sample.d.buffer19","idirt_a","idirt_b","idirt_c","idirt_d","median_ratio","median_Sample","median_Control","bf"
"77","P38646","Stress-70 protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPA9 PE=1 SV=2",2240895.47265625,2028678.30859375,430220.2109375,4234737.75,4908336.6875,5304229.80078125,1457029.14453125,10253562.015625,0.686554384798818,0.723346007022764,0.772038490997051,0.707713270811296,0.71552963891703,5106283.24414062,2134786.890625,3.043922122005
"78","A0A0G2JIW1","Heat shock 70 kDa protein 1B OS=Homo sapiens OX=9606 GN=HSPA1B PE=1 SV=1",3471034.953125,3378940.34375,2322354.75,6293113.6875,11146481.21875,5679176.4765625,1460006.515625,9101810.421875,0.762542766341967,0.626970990683974,0.386003983515241,0.591221519327419,0.609096255005697,7390493.44921875,3424987.6484375,-0.417867844101381
"79","P14866","Heterogeneous nuclear ribonucleoprotein L OS=Homo sapiens OX=9606 GN=HNRNPL PE=1 SV=2",5254348.875,6624227.5,4290754.90625,9171577.296875,4291460.9375,7004205.03125,5012642.875,9587219.09375,0.449564889914362,0.513940617542726,0.538797006519752,0.511078583833948,0.512509600688337,6008423.953125,5939288.1875,-0.826526408604543
"80","Q86YZ3","Hornerin OS=Homo sapiens OX=9606 GN=HRNR PE=1 SV=2",0,0,0,0,2736011.75097656,9295152.03125,4754132.17382813,5613195.171875,1,1,1,1,1,5183663.67285156,0,25.2066974933673
"81","Q15233","Non-POU domain-containing octamer-binding protein OS=Homo sapiens OX=9606 GN=NONO PE=1 SV=4",5389358.953125,5868954,4252087.015625,14657481.8320313,5888094.828125,6657469.71484375,5671534.0546875,15038752.9492188,0.522112077986487,0.5314740955916,0.571518603391101,0.506419519511414,0.526793086789043,6272782.27148438,5629156.4765625,-0.835116180370384
"82","Q96EP5","DAZ-associated protein 1 OS=Homo sapiens OX=9606 GN=DAZAP1 PE=1 SV=1",9213124.296875,9164748.1796875,4775466.89453125,11131361.2109375,8974531.8125,7246749.24804688,5640300.72851563,10643617.1757813,0.49344081274299,0.441565389139954,0.541515607168058,0.488800355470073,0.491120584106531,8110640.53027344,9188936.23828125,-0.781919863104898
"83","P12236","ADP/ATP translocase 3 OS=Homo sapiens OX=9606 GN=SLC25A6 PE=1 SV=4",6583248.140625,6323914.765625,4908287.6328125,8888223.109375,9258706.7734375,10863309.109375,7046345.28125,13763852.7421875,0.58444218681741,0.63205722974124,0.589423810158255,0.607619929951722,0.598521870054988,10061007.9414062,6453581.453125,-0.260012814149024
"84","Q5T9A4","ATPase family AAA domain-containing protein 3B OS=Homo sapiens OX=9606 GN=ATAD3B PE=1 SV=1",1545439.953125,1502674.875,1036765.53125,3005596.8125,4419477.703125,2674601.8203125,1401003.75,5655840.0234375,0.740911770759199,0.640274038661069,0.574707278812544,0.652990967961648,0.646632503311359,3547039.76171875,1524057.4140625,0.693030198406352
"85","Q8N1N4","Keratin, type II cytoskeletal 78 OS=Homo sapiens OX=9606 GN=KRT78 PE=1 SV=2",76725.7421875,746885.359375,1768489.28125,1497427.2109375,12812599.296875,17818822.8984375,30877030.40625,12976842.8046875,0.994047342125753,0.959770704731358,0.945827504105344,0.896545579893077,0.952799104418351,15397832.8515625,1122156.28515625,19.6404725659534
"86","Q7Z794","Keratin, type II cytoskeletal 1b OS=Homo sapiens OX=9606 GN=KRT77 PE=1 SV=3",405940.36328125,769262.39453125,0,1033866.4765625,39218554.2695313,76995256.7226563,133308142.6875,55451532.578125,0.98975531758719,0.990107797189975,1,0.981696748294873,0.989931557388583,66223394.6503906,587601.37890625,24.1083908508364
"87","P62805","Histone H4 OS=Homo sapiens OX=9606 GN=H4C1 PE=1 SV=2",10902197.25,7348201.59375,4535768.27734375,27326529.84375,15610666.0288086,13838486.0625,10549711.015625,31192428.65625,0.588795931418166,0.653168927914869,0.699328858615858,0.533031165553809,0.620982429666517,14724576.0456543,9125199.421875,-0.0170389311453789
"88","P04792","Heat shock protein beta-1 OS=Homo sapiens OX=9606 GN=HSPB1 PE=1 SV=2",7099951.78125,5997427.203125,6231604.75,5957402.546875,6297933.625,7862545.953125,6477715.34375,6785404.71875,0.470069226152813,0.567284356505371,0.509682287956184,0.532489001623238,0.521085644789711,6631560.03125,6114515.9765625,-0.848967341866647
"89","Q9Y265","RuvB-like 1 OS=Homo sapiens OX=9606 GN=RUVBL1 PE=1 SV=1",5422572.59375,7771570.90625,6061352.046875,6176282.34375,6336692,7086616.28125,5937545.828125,6645462.6328125,0.538868051609956,0.476950262627723,0.49484093372409,0.518296272852102,0.506568603288096,6491077.31640625,6118817.1953125,-0.835854386326152
"90","P19338","Nucleolin OS=Homo sapiens OX=9606 GN=NCL PE=1 SV=3",4155187.3984375,3937154.875,584326.5,8951072.265625,8298039.1171875,6170283.03125,1187806.90625,14658995.5,0.666336479688697,0.610469546138351,0.670269462818553,0.620879009985,0.643607744836848,7234161.07421875,4046171.13671875,0.45137733141408
"91","E7EQB2","Lactotransferrin (Fragment) OS=Homo sapiens OX=9606 GN=LTF PE=1 SV=1",389578.28125,1099464.734375,0,190929.984375,11622998.5429688,12942354.359375,10138525.625,15269457.1992188,0.967569133005288,0.921700690841091,1,0.987650374980414,0.977609753992851,12282676.4511719,290254.1328125,21.7677658606341
"92","Q15149","Plectin OS=Homo sapiens OX=9606 GN=PLEC PE=1 SV=3",1368337.44140625,1041723.3671875,406143.5078125,3630725.5546875,610117.2265625,850599.0546875,525247.6328125,1597951.6328125,0.30838069551975,0.449500066613747,0.563938832894672,0.305612983075846,0.378940381066749,730358.140625,1205030.40429688,0.254342888169816
"93","Q14126","Desmoglein-2 OS=Homo sapiens OX=9606 GN=DSG2 PE=1 SV=2",1294229.0078125,3360951.4140625,852537.4140625,5714314.578125,3299758.15625,3091626.453125,2580393.7421875,9913897.015625,0.718277617765914,0.479130436975657,0.75165904142576,0.634359021577987,0.67631831967195,3195692.3046875,2327590.2109375,0.538206273482622
"94","P06702","Protein S100-A9 OS=Homo sapiens OX=9606 GN=S100A9 PE=1 SV=1",2545278.53222656,1774979.5,1803003.49023438,2616783.046875,35101527.9707031,11071453.2070313,5538673.4765625,4710973.35351563,0.932390585851459,0.861830942450779,0.754415306150276,0.6428943725892,0.808123124300528,8305063.3417969,2174141.01123047,7.02756256874152
"95","Q15029","116 kDa U5 small nuclear ribonucleoprotein component OS=Homo sapiens OX=9606 GN=EFTUD2 PE=1 SV=1",3787040.10546875,6355955.3984375,5526941.21875,7802670.6328125,3337948.5,5868391.75,4517111.609375,7591045.609375,0.468484749216016,0.480057681505723,0.449729973216224,0.493126252942823,0.474271215360869,5192751.6796875,5941448.30859375,-0.665891576542776
"96","Q12906","Interleukin enhancer-binding factor 3 OS=Homo sapiens OX=9606 GN=ILF3 PE=1 SV=3",6128145.71875,6627636.8671875,4460468.94140625,8016270.140625,5813337.6015625,5522819.671875,4689642.703125,9314567.2890625,0.486818718046023,0.454535980118911,0.512523003577542,0.537456272776915,0.499670860811783,5668078.63671875,6377891.29296875,-0.809038476100051
"97","P05141","ADP/ATP translocase 2 OS=Homo sapiens OX=9606 GN=SLC25A5 PE=1 SV=7",1864110.1796875,1392816.4609375,1547096.140625,2429908.9609375,1082291.37207031,1541405.09765625,1018303.265625,2218969.515625,0.367326500837817,0.525319941550351,0.396937515126939,0.477312867353281,0.43712519124011,1311848.23486328,1705603.16015625,-0.335070168527283
"98","P67809","Y-box-binding protein 1 OS=Homo sapiens OX=9606 GN=YBX1 PE=1 SV=3",3076705.203125,3278997.328125,2370002.171875,4620427.390625,2099301,2123986.5,583092.046875,3841676.171875,0.405583169265244,0.39311361417439,0.197451216819562,0.45398595556068,0.399348391719817,2111643.75,3177851.265625,1.38613051817256
"99","Q96P63","Serpin B12 OS=Homo sapiens OX=9606 GN=SERPINB12 PE=1 SV=1",67803047.75,59097229.75,34807834.75,57188554.25,3626087.44140625,9223382.08984375,17109905.9375,5230766.39453125,0.0507648235091962,0.135001456243763,0.32955798366664,0.0838004377574003,0.109400947000581,7227074.2421875,58142892,13.986974871514
"100","P26599","Polypyrimidine tract-binding protein 1 OS=Homo sapiens OX=9606 GN=PTBP1 PE=1 SV=1",4260012.77734375,5235991.0703125,3416229.515625,7485045.890625,4306502.9375,4497938.609375,3390629.84375,7478561.8125,0.502713481285962,0.462088668953627,0.498119568032521,0.499783338408302,0.498951453220412,4402220.7734375,4748001.92382812,-0.778791420702002
"101","E9PB61","THO complex subunit 4 OS=Homo sapiens OX=9606 GN=ALYREF PE=1 SV=1",1417797.171875,2216051.890625,3096332.453125,4248739.25,3150502.4375,3887830.296875,2150972.140625,6465848.3515625,0.689644442548073,0.636943862520282,0.409919436197204,0.603462176240884,0.620203019380583,3519166.3671875,2656192.171875,-0.495555514982156
"102","Q16777","Histone H2A type 2-C OS=Homo sapiens OX=9606 GN=H2AC20 PE=1 SV=4",8230898.8125,8603131.59375,5666377.03125,29202658.1875,12348079.1875,13289394.1875,11071590.9375,36071865.5625,0.600033645378308,0.607028824370818,0.661465654503032,0.5526178283683,0.603531234874563,12818736.6875,8417015.203125,-0.232155989098102
"103","Q08188","Protein-glutamine gamma-glutamyltransferase E OS=Homo sapiens OX=9606 GN=TGM3 PE=1 SV=4",574602.734375,444433.484375,2439910.5625,1001013.4375,2770242.38671875,10918066.5390625,10860885.4296875,4255821.41796875,0.828212454217579,0.960885942049878,0.816559056771254,0.809578678991859,0.822385755494417,7558353.42382812,787808.0859375,10.9983808590004
"104","P21796","Voltage-dependent anion-selective channel protein 1 OS=Homo sapiens OX=9606 GN=VDAC1 PE=1 SV=2",10560717.90625,10953851.640625,7516160.796875,11535922.8125,9099348.5703125,7893706.5078125,5442886.703125,14833440.8125,0.46283406931305,0.418818525224548,0.420006694405974,0.562525551372687,0.441420381859512,8496527.5390625,10757284.7734375,-0.608473542518395
"105","P29508","Serpin B3 OS=Homo sapiens OX=9606 GN=SERPINB3 PE=1 SV=2",0,336687.984375,416144.7421875,321403.53125,7399296.0078125,5120748.859375,7729963.03125,2724838.56640625,1,0.938306572478144,0.948914898530505,0.894491796467101,0.943610735504324,6260022.43359375,329045.7578125,19.2694076468147
"106","Q14677","Clathrin interactor 1 OS=Homo sapiens OX=9606 GN=CLINT1 PE=1 SV=1",7186704.59765625,5629836.8671875,3215360.18164063,4851772.02734375,3832293.7421875,2947730.0703125,1299667.5234375,2393512.4765625,0.347789665085097,0.34365573498767,0.287853720581989,0.330354518897367,0.337005126942519,2670621.2734375,5240804.44726562,2.62920010941784
"107","A8MXP9","Matrin-3 OS=Homo sapiens OX=9606 GN=MATR3 PE=1 SV=1",2365024.3984375,2674041.953125,1170222.515625,7263632.2109375,3732908.109375,3936491.65625,3099929.25,6415800.3984375,0.612159630266898,0.595487730471153,0.725952945034561,0.469010709847755,0.603823680369026,3834699.8828125,2519533.17578125,-0.299555321434965
"108","J3KTA4","DEAD box protein 5 OS=Homo sapiens OX=9606 GN=DDX5 PE=1 SV=1",1853559.84375,3654027.40625,2777197.4375,6959234.59375,2474041.3125,3871350.171875,2160653.140625,8259555.1875,0.57168884635474,0.514439326357306,0.437569567251961,0.542720893462634,0.52858010990997,3172695.7421875,3215612.421875,-0.848086012605166
"109","P23396","40S ribosomal protein S3 OS=Homo sapiens OX=9606 GN=RPS3 PE=1 SV=2",13807575.421875,10452941.546875,7668035.0859375,16820502.609375,13251242.296875,11364314.3125,8375526.875,16660950.390625,0.489719929178308,0.520886512297865,0.52204908706636,0.497617304440909,0.509251908369387,12307778.3046875,12130258.484375,-0.83652839025004
"110","P31942","Heterogeneous nuclear ribonucleoprotein H3 OS=Homo sapiens OX=9606 GN=HNRNPH3 PE=1 SV=2",2920117.46875,1075535.359375,475865.0703125,1508664.6796875,1019867.7734375,2173854.16015625,1232704.1875,3560269.859375,0.258850658250503,0.669003868908227,0.721483300640821,0.702370455159492,0.68568716203386,1703279.17382812,1292100.01953125,-0.46360244789767
"111","O43790","Keratin, type II cuticular Hb6 OS=Homo sapiens OX=9606 GN=KRT86 PE=1 SV=1",0,0,0,0,128056.0078125,312523.125,872835,141480.28125,1,1,1,1,1,227001.703125,0,25.2066974933673
"112","A0A087WTT1","Polyadenylate-binding protein OS=Homo sapiens OX=9606 GN=PABPC1 PE=1 SV=1",7611441.03125,5086637.515625,3518452.125,7043397.84375,5231168.484375,4172447.4375,2428427.5625,6088594.6875,0.407329092892724,0.450632806440746,0.408353235664817,0.463645914586919,0.429493021052781,4701807.9609375,6065017.6796875,-0.202033978611264
"113","Q9Y5A9","YTH domain-containing family protein 2 OS=Homo sapiens OX=9606 GN=YTHDF2 PE=1 SV=2",10008425.46875,88875824.921875,7538248.90625,8031993.359375,9975191.734375,8006937.2421875,11433401.03125,13097461.4375,0.499168475505781,0.0826456333751968,0.602657178944165,0.619867458172044,0.550912827224973,10704296.3828125,9020209.4140625,-0.455361641728092
"114","Q9H8K7","ATPase PAAT OS=Homo sapiens OX=9606 GN=PAAT PE=1 SV=2",247660.125,241377.75,407537.8359375,0,1684171.625,2289768.9375,4086313.125,1346530.9375,0.871800365119789,0.904636996665568,0.909312115715453,1,0.90697455619051,1986970.28125,244518.9375,16.8946018754931
"115","Q8WU79","Stromal membrane-associated protein 2 OS=Homo sapiens OX=9606 GN=SMAP2 PE=1 SV=1",15983479.359375,15572875.40625,12223945.75,12628271.671875,9545470.19921875,10907985.8125,6726270.921875,7675055.953125,0.373907675962542,0.411919601949219,0.354944275220758,0.378019608158936,0.375963642060739,8610263.07617188,14100573.5390625,0.895825740161804
"116","Q6UWP8","Suprabasin OS=Homo sapiens OX=9606 GN=SBSN PE=1 SV=2",811257.703125,1218956.57421875,517562.633789063,761263.844482422,383070.255859375,10961236.6464844,270758.5546875,934585.10546875,0.320741261206953,0.899923051126411,0.343462231696123,0.551101621105853,0.447281926400988,658827.680664062,786260.773803711,-0.842486033144052
"117","P38919","Eukaryotic initiation factor 4A-III OS=Homo sapiens OX=9606 GN=EIF4A3 PE=1 SV=4",5339761.3515625,8340172.90625,5938289.4375,8250887.65625,3862521.3046875,9650544.66699219,6218049.8046875,8326533.125,0.419735129746765,0.536417995986195,0.511506768674924,0.502281581367457,0.506894175021191,7272291.46484375,7094588.546875,-0.787256559468193
"118","P78406","mRNA export factor OS=Homo sapiens OX=9606 GN=RAE1 PE=1 SV=1",11298609.8125,10970313.1953125,7647553.1875,10766584.4921875,12362143.03125,11141678,10492174.3125,12617105.3671875,0.522474627620121,0.503874929290037,0.578408595856801,0.539568624244691,0.531021625932406,11751910.515625,10868448.84375,-0.827445453599804
"119","Q08554","Desmocollin-1 OS=Homo sapiens OX=9606 GN=DSC1 PE=1 SV=2",634617.76953125,871134.53515625,550937.1875,143585.4140625,1296838.20703125,26990120.0859375,17854386.3203125,4058559.4375,0.671430373131927,0.968733118913578,0.970066421963942,0.965830446323356,0.967281782618467,10956472.8789062,592777.478515625,14.3318573740213
"120","J3QTR3","Ubiquitin-40S ribosomal protein S27a (Fragment) OS=Homo sapiens OX=9606 GN=RPS27A PE=1 SV=1",13807236.8007813,13295511.21875,10677094.2382813,16593807.796875,22613453.6171875,25457511.375,19407897.8515625,28606268.234375,0.620895797352341,0.656916794384594,0.645102308606366,0.632880976009807,0.638991642308087,24035482.4960938,13551374.0097657,0.384022371513929
"121","Q15717","ELAV-like protein 1 OS=Homo sapiens OX=9606 GN=ELAVL1 PE=1 SV=2",7717910.1875,9491298.390625,7165903.21875,12014227.546875,7617742.734375,10270215.03125,7369652.375,14266825.5234375,0.496734164054335,0.519707919732574,0.507008647001344,0.542855930668681,0.513358283366959,8943978.8828125,8604604.2890625,-0.848070651061473
"122","P25311","Zinc-alpha-2-glycoprotein OS=Homo sapiens OX=9606 GN=AZGP1 PE=1 SV=2",9368304,10357585.078125,9373140.625,7483997.078125,6461967.32421875,11234100.3984375,4749127.125,3791274.1015625,0.408203194491845,0.520297519646253,0.336286438486482,0.336246822018127,0.372244816489164,5605547.22460938,9370722.3125,0.395406596270735
"123","O43809","Cleavage and polyadenylation specificity factor subunit 5 OS=Homo sapiens OX=9606 GN=NUDT21 PE=1 SV=1",3820443.5,6330325.8125,4135626.5625,5495952.21875,3104631.234375,4666745.0625,4168812.234375,4694575.4765625,0.448317361683346,0.424362552132774,0.501998068303393,0.460680311847044,0.454498836765195,4417778.6484375,4815789.390625,-0.538556644100954
"124","Q9NVI7","ATPase family AAA domain-containing protein 3A OS=Homo sapiens OX=9606 GN=ATAD3A PE=1 SV=2",109231.046875,1013327.75,0,898918.33203125,97355.234375,139855.046875,119485.46875,228774.8203125,0.471257015644644,0.121277430823623,1,0.202869743278146,0.337063379461395,129670.2578125,504074.689453125,-0.432662125951487
"125","P78386","Keratin, type II cuticular Hb5 OS=Homo sapiens OX=9606 GN=KRT85 PE=1 SV=1",2897025.015625,3523363.703125,1002653.9609375,7989310.875,1461471.03125,1319871.03125,0,2971278.9375,0.33531544265088,0.272518493039823,0,0.271087504261076,0.271802998650449,1390671.03125,3210194.359375,8.48839420078556
"126","Q9UMS4","Pre-mRNA-processing factor 19 OS=Homo sapiens OX=9606 GN=PRPF19 PE=1 SV=1",1941706.25,5260562.1875,3412453.21875,3384122.6875,1542096.671875,5401265.34375,2360707.875,3934696,0.442647505170883,0.506598453962869,0.40891079196728,0.537613536829402,0.474622979566876,3147701.9375,3398287.953125,-0.674431476139268
"127","P04745","Alpha-amylase 1 OS=Homo sapiens OX=9606 GN=AMY1A PE=1 SV=2",0,0,0,0,790240.6015625,355340.21875,244594.3125,0,1,1,1,NA,1,299967.265625,0,18.1602914978424
"128","P31944","Caspase-14 OS=Homo sapiens OX=9606 GN=CASP14 PE=1 SV=2",438111.83203125,821507.765625,339897.703125,451217.3125,10798494.5078125,9564335.08984375,7595755.0078125,2661673.02734375,0.961010306957381,0.920901194341446,0.957168273927042,0.855048760720993,0.939034734134244,8580045.04882812,444664.572265625,17.097090212202
"129","F5GZS6","4F2 cell-surface antigen heavy chain OS=Homo sapiens OX=9606 GN=SLC3A2 PE=1 SV=1",1241277.828125,902700.859375,253458.671875,2179480.203125,10276790.46875,11394175.703125,8142701.15625,11701011.40625,0.892232117736116,0.926591044905839,0.969812547990573,0.842982491941931,0.909411581320978,10835483.0859375,1071989.34375,15.6210349170614
"130","Q10570","Cleavage and polyadenylation specificity factor subunit 1 OS=Homo sapiens OX=9606 GN=CPSF1 PE=1 SV=2",2299432.06640625,3506132.140625,3767805.125,3842941.8125,1987134.22265625,3106601.3359375,3318668.78125,2237998.84375,0.463572493379275,0.469790797852087,0.468310308505202,0.368034975222095,0.465941400942238,2672300.08984375,3636968.6328125,-0.34436733274736
"131","Q6KB66","Keratin, type II cytoskeletal 80 OS=Homo sapiens OX=9606 GN=KRT80 PE=1 SV=2",1517031.875,1952369.4140625,1177453.875,2578137,49843958.0859375,67721294.3203125,61268961.453125,57273661.6171875,0.970463344336747,0.971978373040555,0.98114457220942,0.956924652899911,0.971220858688651,59271311.5351562,1734700.64453125,21.8672331245112
"132","Q6UN15","Pre-mRNA 3'-end-processing factor FIP1 OS=Homo sapiens OX=9606 GN=FIP1L1 PE=1 SV=1",1331326.5546875,4023064.8125,3116946.03125,3477764.703125,2496755.09375,4926317.2578125,5898041.5390625,5369878.078125,0.652220961579828,0.550464514656762,0.65424843828798,0.606927541141793,0.629574251360811,5148097.66796875,3297355.3671875,-0.0619704557619016
"133","B4DY09","Interleukin enhancer-binding factor 2 OS=Homo sapiens OX=9606 GN=ILF2 PE=1 SV=1",1045488.421875,1369899.703125,1574121.34375,3379650.734375,2584898.640625,2030519.25,2349382.1875,3870770.4375,0.712017367879489,0.59713796387764,0.598797011086544,0.533868356850089,0.597967487482092,2467140.4140625,1472010.5234375,-0.152835966929601
"134","Q9GZT3","SRA stem-loop-interacting RNA-binding protein, mitochondrial OS=Homo sapiens OX=9606 GN=SLIRP PE=1 SV=1",707049.63671875,506413.375,638758.2265625,6088238.546875,1840343.765625,1355102.953125,1400294.87109375,2173240.125,0.722441914127506,0.72795652267521,0.686737816049661,0.263057039945946,0.704589865088584,1620319.31835938,672903.931640625,-0.310086272454263
"135","Q5XKE5","Keratin, type II cytoskeletal 79 OS=Homo sapiens OX=9606 GN=KRT79 PE=1 SV=2",8567232,8512032,3441679.25,15996306,3651615.984375,3381783.75,1385319.625,6132863.2109375,0.298851085556065,0.284331271064124,0.28699398132758,0.277139333721859,0.285662626195852,3516699.8671875,8539632,4.472484402704
"136","O43707","Alpha-actinin-4 OS=Homo sapiens OX=9606 GN=ACTN4 PE=1 SV=2",2152989.7890625,3117673.109375,1122474.671875,6854456.4609375,1745041.2578125,2079307.40234375,661629.65234375,4258654.796875,0.44767248819413,0.400099134036598,0.370846952928873,0.383209948868385,0.391654541452492,1912174.33007812,2635331.44921875,0.391857596480099
"137","O60232","Protein ZNRD2 OS=Homo sapiens OX=9606 GN=ZNRD2 PE=1 SV=1",4134319.3125,4731371.796875,3387581.78125,5649051.96875,761580.953125,1579062.1015625,748078.71875,2740862.125,0.155554834005136,0.250230352932385,0.180884944194525,0.326685362254398,0.215557648563455,1170321.52734375,4432845.5546875,7.91836979973507
"138","Q8TEM1","Nuclear pore membrane glycoprotein 210 OS=Homo sapiens OX=9606 GN=NUP210 PE=1 SV=3",2441218.421875,5549381.90625,4722909.375,7658631.234375,2141726.5703125,3619588.625,2768137.703125,4838941.78125,0.467325393161707,0.394764997080489,0.36952613890365,0.387190518927167,0.390977758003828,3193863.1640625,5136145.640625,0.30065261513764
"139","Q5QNW6","Histone H2B type 2-F OS=Homo sapiens OX=9606 GN=H2BC18 PE=1 SV=3",8434803.203125,8054805.65820313,6824677.90625,24919942.4609375,16294618.2783203,15643816.5961914,12662396.6851807,33660154.8320313,0.658916274711331,0.660115023914122,0.649784380193674,0.574600527952203,0.654350327452503,15969217.4372559,8244804.43066406,0.317262835186165
"140","O75533","Splicing factor 3B subunit 1 OS=Homo sapiens OX=9606 GN=SF3B1 PE=1 SV=3",2756986.04492188,6257170.54296875,3552992.78125,4146736.078125,26276987.0976563,21367542.7265625,24119385.9296875,22664433.2109375,0.905042756932265,0.773493737946952,0.871605082513355,0.845335500536463,0.858470291524909,23391909.5703125,3849864.4296875,10.6172586253385
"141","Q9BYJ9","YTH domain-containing family protein 1 OS=Homo sapiens OX=9606 GN=YTHDF1 PE=1 SV=1",446806.46875,739506.625,0,0,521176.3125,434832.21875,0,292849.5625,0.538414858812862,0.370278323896241,NA,1,0.538414858812862,363840.890625,223403.234375,0.0465370099977211
"142","Q13148","TAR DNA-binding protein 43 OS=Homo sapiens OX=9606 GN=TARDBP PE=1 SV=1",3795458.640625,5053393.625,4125834.875,5908910.296875,3536597.875,4856234.296875,4909218.75,5773427.2578125,0.48234732881059,0.49005213264921,0.543352475121585,0.494201372866163,0.492126752757687,4882726.5234375,4589614.25,-0.824135865204615
"143","Q92841","Probable ATP-dependent RNA helicase DDX17 OS=Homo sapiens OX=9606 GN=DDX17 PE=1 SV=2",1663470.203125,1923859.5625,1233537.734375,2835192.65625,1586520.4375,1913930.703125,1704899.1875,3593420.375,0.488161540426744,0.498706435384975,0.58020615477841,0.558972885369223,0.528839660377099,1809414.9453125,1793664.8828125,-0.837884167773941
"144","P02545","Prelamin-A/C OS=Homo sapiens OX=9606 GN=LMNA PE=1 SV=1",8473021.234375,8748507.8515625,2723696.7734375,19403050.6835938,2679390.33203125,5918155.3203125,4354132.53125,5247473.3125,0.240252102971363,0.403510686170338,0.615179081581743,0.212874716713184,0.32188139457085,4800802.921875,8610764.54296875,1.21825942631031
"145","P05388","60S acidic ribosomal protein P0 OS=Homo sapiens OX=9606 GN=RPLP0 PE=1 SV=1",2602796.9375,2715730.203125,1055042.53125,6575216.90625,2544594.46875,3525783.515625,1540790.0625,6071634,0.494346411205555,0.564892376192857,0.593562954024758,0.480090581047289,0.529619393699206,3035188.9921875,2659263.5703125,-0.834380130758544
"146","Q01546","Keratin, type II cytoskeletal 2 oral OS=Homo sapiens OX=9606 GN=KRT76 PE=1 SV=2",0,0,0,0,455503.69921875,711212.875,20928454.0625,1435209.6875,1,1,1,1,1,1073211.28125,0,25.2066974933673
"147","P05089","Arginase-1 OS=Homo sapiens OX=9606 GN=ARG1 PE=1 SV=2",235408.28125,221369.09375,218220.1875,932531.65625,1420721.875,13351408.4765625,4773004.546875,2766320.40625,0.857856412817795,0.983690214283464,0.956279230226381,0.747886198070945,0.907067821522088,3769662.4765625,228388.6875,13.6827870686318
"148","P32969","60S ribosomal protein L9 OS=Homo sapiens OX=9606 GN=RPL9 PE=1 SV=1",2357440.703125,1792786.875,236907.8125,5683440.6875,2241788.546875,1242307.15625,1456306.09375,6016925.34375,0.48742700679141,0.409314223368018,0.860083943543385,0.514251035196647,0.500839020994028,1849047.3203125,2075113.7890625,-0.659879180503026
"149","P08865","40S ribosomal protein SA OS=Homo sapiens OX=9606 GN=RPSA PE=1 SV=4",5778818.3125,4484885.3125,2273935.53125,4950494.8125,6257196.65625,4191816,2063885.78125,5297840.03125,0.51987278783684,0.483111709050201,0.475788565864307,0.51694642222594,0.500029065638071,4744828.015625,4717690.0625,-0.812915293814238
"150","P16403","Histone H1.2 OS=Homo sapiens OX=9606 GN=H1-2 PE=1 SV=2",4809429.421875,1599575.515625,1836319.484375,4041830.8984375,2644253.4296875,2210817.46875,1554651.3359375,5336823.140625,0.354757974325832,0.580207206399901,0.458467919164881,0.569039343854342,0.513753631509611,2427535.44921875,2939075.19140625,-0.778584482440712
"151","Q96PK6","RNA-binding protein 14 OS=Homo sapiens OX=9606 GN=RBM14 PE=1 SV=2",2313492.5078125,3435756.171875,2322917.3046875,5398369.28125,2343242.484375,3152373.6953125,2180205.171875,5031832.078125,0.5031942956398,0.478492950027147,0.484154091571429,0.482429044728099,0.483291568149764,2747808.08984375,2879336.73828125,-0.7602894753206
"152","P55795","Heterogeneous nuclear ribonucleoprotein H2 OS=Homo sapiens OX=9606 GN=HNRNPH2 PE=1 SV=1",167865.203125,483245.859375,362909.828125,465566.046875,129723.9921875,219828.9375,170710.53125,303364.84375,0.435916337793367,0.312667924489809,0.319910078861953,0.394528100572758,0.357219089717355,195269.734375,414237.9375,1.29026738755692
"153","Q02878","60S ribosomal protein L6 OS=Homo sapiens OX=9606 GN=RPL6 PE=1 SV=3",6328286.83984375,6579124.57421875,3874931.1796875,11272036.703125,1772546.0859375,2745290.18554688,1171762.34375,7041978.0625,0.218810349772342,0.29441957015819,0.232184169359242,0.384513071143616,0.263301869758716,2258918.13574219,6453705.70703125,4.69329227235893
"154","P01857","Immunoglobulin heavy constant gamma 1 OS=Homo sapiens OX=9606 GN=IGHG1 PE=1 SV=1",179707.44140625,56154.828125,116499.1328125,457668.171875,1202515.625,5465447.5546875,1040125.4375,959139.15625,0.86998665716563,0.989829976113492,0.899276622853495,0.676972187544599,0.884631640009563,1121320.53125,148103.287109375,11.3939269876147
"155","P07237","Protein disulfide-isomerase OS=Homo sapiens OX=9606 GN=P4HB PE=1 SV=3",1562674.7109375,941949.21875,97370.28125,14682618.7578125,2564430.28125,2469321.1953125,581482.078125,4181416.8671875,0.621362985943997,0.723871430752912,0.856566335956104,0.221660780880099,0.672617208348454,2516875.73828125,1252311.96484375,-0.227997549317253
"156","Q13310","Polyadenylate-binding protein 4 OS=Homo sapiens OX=9606 GN=PABPC4 PE=1 SV=1",1310336.53125,1249563.3984375,0,1171640.5234375,892607.21875,982063.328125,306760.765625,1057006.0625,0.405188384292608,0.440066125950072,1,0.474281597257091,0.457173861603581,937335.2734375,1210601.9609375,-0.55153716768464
