"Accession","Description","Control.a.buffer3","Control.b.buffer3","Control.c.buffer3","Control.d.buffer3","Sample.a.buffer3","Sample.b.buffer3","Sample.c.buffer3","Sample.d.buffer3","idirt_a","idirt_b","idirt_c","idirt_d","median_ratio","median_Sample","median_Control","bf"
"77","A0A0G2JIW1","Heat shock 70 kDa protein 1B OS=Homo sapiens OX=9606 GN=HSPA1B PE=1 SV=1",4596435.8359375,4481640.03125,5009000.453125,3908314.5390625,3572217.640625,5449691.46875,4983873.8515625,3584576.7421875,0.437308015436621,0.548737243213561,0.498742774060977,0.478397004258883,0.48856988915993,4284225.296875,4539037.93359375,-0.79067225680101
"78","P14866","Heterogeneous nuclear ribonucleoprotein L OS=Homo sapiens OX=9606 GN=HNRNPL PE=1 SV=2",3488653.515625,3932271.5,5029107.9375,4140173.640625,3493096.8125,4406699.71875,4782838.578125,4416008.8125,0.500318207946874,0.528446447787424,0.487450534968631,0.516119056213806,0.50821863208034,4411354.265625,4036222.5703125,-0.842337655716208
"79","Q86YZ3","Hornerin OS=Homo sapiens OX=9606 GN=HRNR PE=1 SV=2",0,0,0,0,2959450.68847656,7219478.01367188,422528.916503906,2159183.15332031,1,1,1,1,1,2559316.92089844,0,26.7065969580823
"80","Q15233","Non-POU domain-containing octamer-binding protein OS=Homo sapiens OX=9606 GN=NONO PE=1 SV=4",1388995,2271583.24023438,3168920.30078125,2671664.9765625,2530242.07421875,3029605.81640625,4516050.0859375,3103364.79199219,0.645595565234625,0.571495523746915,0.587647038138519,0.537376414731255,0.579571280942717,3066485.30419922,2471624.10839844,-0.43843655648425
"81","Q96EP5","DAZ-associated protein 1 OS=Homo sapiens OX=9606 GN=DAZAP1 PE=1 SV=1",117191.961914063,432933.7578125,1407012.16162109,1479870.1953125,120853.9140625,158838.765625,316486,129928.8828125,0.507691694160662,0.268411863231389,0.183630018904296,0.0807112419046938,0.226020941067842,144383.82421875,919972.959716795,6.03829078776312
"82","P12236","ADP/ATP translocase 3 OS=Homo sapiens OX=9606 GN=SLC25A6 PE=1 SV=4",19612527.484375,21024784.984375,27079063.5390625,18484133.6171875,24034173.7617188,25316463.4453125,33445046.765625,21784861.9257813,0.550652697123812,0.546305166631939,0.55259047340403,0.540983494424039,0.548478931877875,24675318.6035156,20318656.234375,-0.768015332141997
"83","Q5T9A4","ATPase family AAA domain-containing protein 3B OS=Homo sapiens OX=9606 GN=ATAD3B PE=1 SV=1",3506771.37890625,4534954.25390625,5385626.4921875,3585958.45703125,6110036.87109375,7161634.859375,7759135.703125,5330334.3515625,0.635349765978099,0.61228404195571,0.590283459513018,0.597819572101198,0.605051807028454,6635835.86523438,4060456.35546875,-0.0982611893277516
"84","Q8N1N4","Keratin, type II cytoskeletal 78 OS=Homo sapiens OX=9606 GN=KRT78 PE=1 SV=2",1248531.90625,312428.515625,914692.1875,297999.625,17890326.4375,24420267.3671875,16709312.3164063,19594267.7089844,0.934764556807657,0.987367793745359,0.948099639483339,0.985019323338226,0.966559481410782,18742297.0732422,613560.3515625,22.4933099010544
"85","Q7Z794","Keratin, type II cytoskeletal 1b OS=Homo sapiens OX=9606 GN=KRT77 PE=1 SV=3",188096.1875,1273580,237530.89453125,116958.625,40277279.109375,76755914.0625,41863876.3046875,37796984.3320313,0.995351675695084,0.983678223019364,0.994358124577469,0.996915155326035,0.994854900136277,41070577.7070312,212813.541015625,25.8152961901853
"86","P62805","Histone H4 OS=Homo sapiens OX=9606 GN=H4C1 PE=1 SV=2",8207192.28515625,9538024.96875,11593200.5234375,10621030.09375,13816045.359375,16254663.3203125,17352842.140625,16824027.84375,0.627339430395047,0.630204309769655,0.599489275339497,0.613007554294947,0.620173492344997,16539345.5820312,10079527.53125,0.054520098833938
"87","P04792","Heat shock protein beta-1 OS=Homo sapiens OX=9606 GN=HSPB1 PE=1 SV=2",3568154.40234375,4298658.484375,2382054.3125,3115371.890625,12557057.65625,6623777.90625,3298584.640625,2550881.46875,0.77872201684057,0.606437764374197,0.580671411762651,0.450188388510634,0.593554588068424,4961181.2734375,3341763.14648438,-0.180320154136963
"88","Q9Y265","RuvB-like 1 OS=Homo sapiens OX=9606 GN=RUVBL1 PE=1 SV=1",482222.3984375,360805.359375,575205.375,78586.90625,231855.765625,1442789.15625,211223.046875,1300277.44921875,0.324692417852322,0.799952064474996,0.268585215131725,0.943006064419379,0.562322241163659,766066.607421875,421513.87890625,-0.460630966914377
"89","P19338","Nucleolin OS=Homo sapiens OX=9606 GN=NCL PE=1 SV=3",415115.6015625,1007602.609375,2492389.78125,1737126.3125,2738949.46875,1897823.703125,3826819.09375,3550849.7890625,0.868387115576734,0.653199736974916,0.605585156219417,0.671495052334539,0.662347394654727,3144899.62890625,1372364.4609375,2.39067258890721
"90","P02671","Fibrinogen alpha chain OS=Homo sapiens OX=9606 GN=FGA PE=1 SV=2",0,65870.328125,0,87403.921875,71083.6640625,71862.140625,0,19448186.9609375,1,0.521751633998792,NA,0.995525913580024,0.995525913580024,71472.90234375,32935.1640625,7.31431174480941
"91","E7EQB2","Lactotransferrin (Fragment) OS=Homo sapiens OX=9606 GN=LTF PE=1 SV=1",227969.125,1213967.46875,289345.21875,804765.421875,11265558.234375,14150111.8671875,11599984.6230469,10058565.03125,0.980165434172473,0.920986644093248,0.975663454324161,0.925919088501676,0.950791271412919,11432771.4287109,547055.3203125,21.0476468212459
"92","Q15149","Plectin OS=Homo sapiens OX=9606 GN=PLEC PE=1 SV=3",2362574.21875,3320286.5078125,4583240.82617188,2500665.22070313,850724.875,1366922.66601563,1527144.796875,1275506.13769531,0.264751226132262,0.291628262217971,0.249926091589864,0.337777610345596,0.278189744175117,1321214.40185547,2910475.86425782,4.60090078484711
"93","Q14126","Desmoglein-2 OS=Homo sapiens OX=9606 GN=DSG2 PE=1 SV=2",3520314.0703125,4546721.578125,5144531.9765625,3526324.8828125,5179230.359375,5755988.32421875,6212437.078125,6502548.37109375,0.595345009297348,0.558686828880752,0.547015409499673,0.64838274514647,0.57701591908905,5984212.70117188,4036523.23046875,-0.415775105865756
"94","P06702","Protein S100-A9 OS=Homo sapiens OX=9606 GN=S100A9 PE=1 SV=1",1807058.44921875,2126040.78125,2096610.53125,2325978.25,65669361.578125,11214756.5566406,8490894.98730469,8277691.51953125,0.973219408372785,0.840636153342079,0.801973134505038,0.78064403168387,0.821304643923558,9852825.77197265,2111325.65625,11.3944042510105
"95","Q15029","116 kDa U5 small nuclear ribonucleoprotein component OS=Homo sapiens OX=9606 GN=EFTUD2 PE=1 SV=1",4128962.1484375,4536758.640625,4270020.28125,3283506.30859375,2631472.1875,3505872.1171875,4799470.6953125,3024100.54296875,0.389246024254902,0.435911112017911,0.529188540758832,0.479437069261796,0.457674090639854,3264986.33007812,4199491.21484375,-0.552965469956938
"96","Q12906","Interleukin enhancer-binding factor 3 OS=Homo sapiens OX=9606 GN=ILF3 PE=1 SV=3",3087748.2265625,3553046.59765625,3675714.46875,3171941.6875,2979703.26953125,3192938.9375,4080399.27539063,3078482.22949219,0.491096347692206,0.473309484709123,0.52608811706419,0.492523750448851,0.491810049070528,3135710.58349609,3362494.14257812,-0.810751462417713
"97","P05141","ADP/ATP translocase 2 OS=Homo sapiens OX=9606 GN=SLC25A5 PE=1 SV=7",4429479.234375,5506603.359375,6206593.703125,4628091.234375,3637483.94140625,4676171.59375,4899938.390625,3470014.5859375,0.450911187040838,0.459223700344563,0.441176268997805,0.428497066219319,0.446043728019321,4156827.76757812,5067347.296875,-0.396809573933529
"98","P67809","Y-box-binding protein 1 OS=Homo sapiens OX=9606 GN=YBX1 PE=1 SV=3",452253.79296875,665386.140625,1033436.24609375,786145.234375,406780.86328125,282390.0078125,793720.7265625,749854.46875,0.473532540650917,0.297950110137343,0.434402045604554,0.488186597448175,0.453967293127736,578317.666015625,725765.6875,-0.0759475860657406
"99","Q96P63","Serpin B12 OS=Homo sapiens OX=9606 GN=SERPINB12 PE=1 SV=1",35991687.46875,43776679.09375,45941861.421875,48750926.2890625,4947196.171875,8238329.97265625,2580300.38476563,3309321.65625,0.120843455705903,0.158383707328371,0.053177770500994,0.0635671512691666,0.092205303487535,4128258.9140625,44859270.2578125,19.3562633594381
"100","P26599","Polypyrimidine tract-binding protein 1 OS=Homo sapiens OX=9606 GN=PTBP1 PE=1 SV=1",2376803.70703125,2486013.4375,3710951.71875,2939593.9140625,3724929.8203125,3555507.6640625,3995462.703125,3065637.921875,0.610470746324785,0.588511999592776,0.518459361825092,0.510494516386379,0.553485680708934,3640218.7421875,2712803.67578125,-0.71087616521419
"101","P12035","Keratin, type II cytoskeletal 3 OS=Homo sapiens OX=9606 GN=KRT3 PE=1 SV=3",0,0,0,0,162306.578125,129246.96875,164224.203125,173633.453125,1,1,1,1,1,163265.390625,0,26.7065969580823
"102","E9PB61","THO complex subunit 4 OS=Homo sapiens OX=9606 GN=ALYREF PE=1 SV=1",877757.75,1098579.390625,2090791.0625,1010620.9375,1407306.171875,2256321.765625,1774485.55078125,1529959.96875,0.615871686740492,0.672544930696868,0.459083715945204,0.602208717300124,0.609040202020308,1652222.75976562,1054600.1640625,-0.415171957875054
"103","Q16777","Histone H2A type 2-C OS=Homo sapiens OX=9606 GN=H2AC20 PE=1 SV=4",8476673.015625,9928235.53125,14053176.84375,11081713.875,11601172.1875,14568510.75,19129623.15625,13900025.1875,0.577809623997616,0.594712072482493,0.576492133160854,0.556407428350946,0.577150878579235,14234267.96875,10504974.703125,-0.542414945329565
"104","Q08188","Protein-glutamine gamma-glutamyltransferase E OS=Homo sapiens OX=9606 GN=TGM3 PE=1 SV=4",191519.3671875,877663.5703125,388032.5703125,118804.03515625,1529655.14453125,4899141.890625,1620496.00390625,2547948.3125,0.888727513750915,0.848071122310207,0.806807542947985,0.955449918227066,0.868399318030561,2084222.15820312,289775.96875,13.5731146321489
"105","P21796","Voltage-dependent anion-selective channel protein 1 OS=Homo sapiens OX=9606 GN=VDAC1 PE=1 SV=2",6339190.27734375,8729369.109375,7098058.9375,7770916.65625,8916129.1953125,6500628.96875,11252135.40625,7663521.1953125,0.584460339312712,0.426830583654959,0.613188895739539,0.496520914400306,0.540490626856509,8289825.1953125,7434487.796875,-0.833753621411153
"106","P29508","Serpin B3 OS=Homo sapiens OX=9606 GN=SERPINB3 PE=1 SV=2",220993.3671875,224292.484375,941880.75,194491.0546875,1994197.0546875,3483991.390625,2008778.21484375,1747760.34375,0.900237304655532,0.93951582674479,0.680789694362433,0.899863089379694,0.900050197017613,2001487.63476562,222642.92578125,11.8764425022026
"107","Q14677","Clathrin interactor 1 OS=Homo sapiens OX=9606 GN=CLINT1 PE=1 SV=1",13843.1650390625,36715.3447265625,0,0,21551.39453125,204232.953125,45541.15234375,0,0.608890032617511,0.847621481230877,1,NA,0.847621481230877,33546.2734375,6921.58251953125,6.22350052594969
"108","A8MXP9","Matrin-3 OS=Homo sapiens OX=9606 GN=MATR3 PE=1 SV=1",296053.4921875,1768433.8515625,1920939.0859375,1363972,1960634.31640625,3428349.85546875,3444646.65625,2360616.15625,0.868810612145778,0.659706089139364,0.641988931267297,0.6337925314746,0.65084751020333,2894483.00585938,1566202.92578125,2.44620053904237
"109","J3KTA4","DEAD box protein 5 OS=Homo sapiens OX=9606 GN=DDX5 PE=1 SV=1",1517045.6328125,2748447.40625,3896296.796875,2719020.28125,2271132.9921875,6602395.0625,4231475.90625,2948736.40625,0.599531652810459,0.706074889462082,0.520619370251713,0.520265171713054,0.560075511531086,3590106.15625,2733733.84375,-0.425202634022016
"110","P23396","40S ribosomal protein S3 OS=Homo sapiens OX=9606 GN=RPS3 PE=1 SV=2",4755255.6640625,7016621.8671875,8762715.5,6809903.484375,6174627.3125,8458955.734375,8932566.1015625,6036739.125,0.564930779747648,0.546600324211546,0.504799318976294,0.46990792135796,0.52569982159392,7316791.5234375,6913262.67578125,-0.847112923235045
"111","P31942","Heterogeneous nuclear ribonucleoprotein H3 OS=Homo sapiens OX=9606 GN=HNRNPH3 PE=1 SV=2",1694063.09375,2995715.3984375,765221.0625,603006.546875,1231988.3203125,874200.3359375,1992674.296875,890757.15625,0.421041241582977,0.225896478357993,0.722534410198429,0.596317312026332,0.508679276804654,1061372.73828125,1229642.078125,-0.793799675302471
"112","O43790","Keratin, type II cuticular Hb6 OS=Homo sapiens OX=9606 GN=KRT86 PE=1 SV=1",0,0,3845877,0,99527.484375,391795,9051276.125,134364.921875,1,1,0.701804191768096,1,1,263079.9609375,0,18.3521576716307
"113","A0A087WTT1","Polyadenylate-binding protein OS=Homo sapiens OX=9606 GN=PABPC1 PE=1 SV=1",2066070.421875,2814701.25,3190882.8515625,3405972.875,1075974.1015625,1301847.75,2489282.28125,1401841.3203125,0.342443938504522,0.316247359135042,0.438241181910401,0.291575602418093,0.329345648819782,1351844.53515625,3002792.05078125,1.90901685338685
"114","Q9Y5A9","YTH domain-containing family protein 2 OS=Homo sapiens OX=9606 GN=YTHDF2 PE=1 SV=2",271575.03125,341830.125,1344132.25,1363636.71875,915311.8125,1086040.03125,4633913.6875,430054.53125,0.771187091103014,0.760601393968661,0.775155249047465,0.239759507802695,0.765894242535837,1000675.921875,842981.1875,0.444421793330393
"115","Q9H8K7","ATPase PAAT OS=Homo sapiens OX=9606 GN=PAAT PE=1 SV=2",155667.828125,148558.21875,123631.6953125,110230.9453125,1153397.796875,1287244.25,1024754.1875,1502645.375,0.881084778981191,0.896532968856549,0.892343072861785,0.93165567382678,0.894438020859167,1220321.0234375,136094.95703125,15.9307494433603
"116","Q6UWP8","Suprabasin OS=Homo sapiens OX=9606 GN=SBSN PE=1 SV=2",243239.203125,212884.58984375,237088.28125,68422.078125,159175.504882813,1004320.26757813,2397454.07226563,541709.259765625,0.39555091231835,0.825103729626372,0.910007792839762,0.887856804140643,0.856480266883508,773014.763671878,224986.435546875,4.93201395364734
"117","P38919","Eukaryotic initiation factor 4A-III OS=Homo sapiens OX=9606 GN=EIF4A3 PE=1 SV=4",3239803.1484375,4376001.28125,5518149.2578125,3539716.890625,4376035.81152344,3940511.92675781,5243278.28125,4672818.7890625,0.574596683901767,0.473817792168425,0.487228879460241,0.568986117237826,0.528107498349033,4524427.30029297,3957859.0859375,-0.841650565308634
"118","P78406","mRNA export factor OS=Homo sapiens OX=9606 GN=RAE1 PE=1 SV=1",1601130.9375,1674660.765625,1858709.125,2311940.3203125,4136693.59375,962489.1484375,1235559.90625,3272439.8125,0.720951568180634,0.364973239975878,0.399305908365333,0.585998756293812,0.492652332329573,2253999.859375,1766684.9453125,-0.848896869032729
"119","Q08554","Desmocollin-1 OS=Homo sapiens OX=9606 GN=DSC1 PE=1 SV=2",763841.73828125,786600.858398438,504481.557617188,767104.76171875,2487554.75195313,5453429.33447266,3767647.890625,4272451.82421875,0.765072718576322,0.873942780069063,0.881913325958612,0.847783282390499,0.860863031229781,4020049.85742188,765473.25,10.843138405949
"120","J3QTR3","Ubiquitin-40S ribosomal protein S27a (Fragment) OS=Homo sapiens OX=9606 GN=RPS27A PE=1 SV=1",7720546.59765625,10164669.9179688,8610083.55859375,8514283.421875,15967222.4921875,22729927.421875,20177704.203125,18136736.6484375,0.674070336958558,0.690992724034449,0.700911941207125,0.680526921693352,0.6857598228639,19157220.4257812,8562183.49023438,1.90872833479706
"121","Q15717","ELAV-like protein 1 OS=Homo sapiens OX=9606 GN=ELAVL1 PE=1 SV=2",4515831.71875,5108439.0859375,5313216.28125,4440580.46484375,4121773.03125,5658903.5703125,6794316.171875,5890011.421875,0.477189354056748,0.52556176124178,0.561164398954088,0.570152367498646,0.543363080097934,5774457.49609375,4812135.40234375,-0.825375370403189
"122","P25311","Zinc-alpha-2-glycoprotein OS=Homo sapiens OX=9606 GN=AZGP1 PE=1 SV=2",9543675.6484375,13121556.8632813,11562563,10614531.5664063,3146444.046875,11290397.6015625,5424441.359375,2584119.81640625,0.247944394727596,0.462494619913455,0.319328896644528,0.195786655882988,0.283636645686062,4285442.703125,11088547.2832032,3.58093922765691
"123","O43809","Cleavage and polyadenylation specificity factor subunit 5 OS=Homo sapiens OX=9606 GN=NUDT21 PE=1 SV=1",4641393.96875,6713390.453125,6510359.484375,5469049.5625,3949183.421875,5679928.453125,4872244.72265625,5521722.34375,0.459711058093114,0.458305680350127,0.428043058867546,0.502396227567058,0.45900836922162,5196983.53320312,5989704.5234375,-0.589372682111319
"124","Q9NVI7","ATPase family AAA domain-containing protein 3A OS=Homo sapiens OX=9606 GN=ATAD3A PE=1 SV=2",177810.28125,1762239.421875,1708321.7890625,803484.484375,452077.890625,241475.453125,1090323.25,520774.953125,0.717711350697841,0.120513879563329,0.389589688860735,0.393257498023306,0.39142359344202,486426.421875,1255903.13671875,0.267095040498289
"125","P78386","Keratin, type II cuticular Hb5 OS=Homo sapiens OX=9606 GN=KRT85 PE=1 SV=1",3986260.21484375,4339828.875,6992776.09375,5151015.28515625,1882499.375,1667664.40625,16067592.6542969,2109864.625,0.320766142518051,0.277597381832278,0.696762173660287,0.290579743930043,0.305672943224047,1996182,4745422.08007812,0.464383767585252
"126","Q9UMS4","Pre-mRNA-processing factor 19 OS=Homo sapiens OX=9606 GN=PRPF19 PE=1 SV=1",1127244.21875,1705053.4375,2107576.34375,1503858.4375,1042082.703125,1764148.1875,2585903.359375,1643502.34375,0.480371442688916,0.508517053257174,0.550956544598086,0.522184286447539,0.515350669852357,1703825.265625,1604455.9375,-0.848802536102186
"127","P04745","Alpha-amylase 1 OS=Homo sapiens OX=9606 GN=AMY1A PE=1 SV=2",0,0,0,0,112261.109375,66597.0859375,69495.609375,0,1,1,1,NA,1,68046.34765625,0,19.2795040063849
"128","P31944","Caspase-14 OS=Homo sapiens OX=9606 GN=CASP14 PE=1 SV=2",626606.09765625,291639.0625,479087.3828125,124816.265625,2681438.859375,6010697.75390625,7304538.046875,2113104.015625,0.810581142095908,0.95372524969773,0.938449327098242,0.944226670328362,0.941337998713302,4346068.30664062,385363.22265625,17.0191340350848
"129","F5GZS6","4F2 cell-surface antigen heavy chain OS=Homo sapiens OX=9606 GN=SLC3A2 PE=1 SV=1",850407.1328125,1084150.546875,899053.9609375,1053152.2265625,8798961.578125,11167094.53125,9237786.0703125,6718342.1640625,0.91186914312347,0.911506908892812,0.9113082619272,0.864485236220083,0.911407585410006,9018373.82421875,976103.09375,15.8724436438755
"130","Q10570","Cleavage and polyadenylation specificity factor subunit 1 OS=Homo sapiens OX=9606 GN=CPSF1 PE=1 SV=2",2943063.38671875,3270650.171875,2942142.6796875,2568581.484375,2495228.33984375,3168724.8046875,2544994.08203125,2535298.9921875,0.458825760974938,0.492085771712435,0.463810944131466,0.49673949141831,0.477948357921951,2540146.53710938,2942603.03320312,-0.71807233581338
"131","Q6KB66","Keratin, type II cytoskeletal 80 OS=Homo sapiens OX=9606 GN=KRT80 PE=1 SV=2",2316917.53125,3092027.75,3228513.65625,2609268.1328125,47125645.328125,74611630.0234375,64279966.2578125,43760265.734375,0.953139210484703,0.960207436321524,0.952176176083955,0.943728825476529,0.952657693284329,55702805.7929688,2850647.94140625,21.2267897672514
"132","Q6UN15","Pre-mRNA 3'-end-processing factor FIP1 OS=Homo sapiens OX=9606 GN=FIP1L1 PE=1 SV=1",2002802.78125,3703101.3515625,3289493.09375,2852877.7265625,5264164.515625,5046224.8984375,5928433.328125,4521696.4296875,0.724396340394808,0.576755827162977,0.643141749760149,0.613146784327246,0.628144267043698,5155194.70703125,3071185.41015625,0.516059632482756
"133","B4DY09","Interleukin enhancer-binding factor 2 OS=Homo sapiens OX=9606 GN=ILF2 PE=1 SV=1",494833.03125,883413.09375,1557672.75,1009559.21875,1353650.578125,1652835.609375,1556649.1875,1683955.078125,0.732303262663329,0.651685147177595,0.499835668482491,0.625188839754337,0.638436993465966,1604742.3984375,946486.15625,0.246296460228773
"134","Q9GZT3","SRA stem-loop-interacting RNA-binding protein, mitochondrial OS=Homo sapiens OX=9606 GN=SLIRP PE=1 SV=1",10154408.25,10864771.53125,14276845.25,6723831.7421875,8776475.4921875,11166441.046875,9438314.671875,7617947.953125,0.463606222071351,0.506846411983799,0.397986549657169,0.531171731470319,0.485226317027575,9107395.08203125,10509589.890625,-0.69732559936799
"135","Q5XKE5","Keratin, type II cytoskeletal 79 OS=Homo sapiens OX=9606 GN=KRT79 PE=1 SV=2",10880797,12122766,16555604,11265659,4696660,4843545,7563897.109375,4618500,0.30150364080607,0.285480149456178,0.313600893943656,0.290761380567898,0.296132510686984,4770102.5,11694212.5,3.99889210415824
"136","O43707","Alpha-actinin-4 OS=Homo sapiens OX=9606 GN=ACTN4 PE=1 SV=2",1952387.8828125,2752794.953125,3155930.5625,2237656.9765625,1249570.56640625,2025150.8984375,2258977.9765625,1308356.3671875,0.390251961798922,0.423853882265164,0.417177494368835,0.368965438185261,0.403714728083878,1666753.6328125,2495225.96484375,0.387212743563008
"137","O60232","Protein ZNRD2 OS=Homo sapiens OX=9606 GN=ZNRD2 PE=1 SV=1",7636503.03125,7972004.09375,9121703.25,9715998.6875,3051387.625,3350006.953125,2620772.328125,2804472.609375,0.285499517457697,0.295884444844243,0.223187377371023,0.223990977885551,0.254745247671624,2927930.1171875,8546853.671875,6.24255642930823
"138","Q8TEM1","Nuclear pore membrane glycoprotein 210 OS=Homo sapiens OX=9606 GN=NUP210 PE=1 SV=3",1533970.328125,1145185.8671875,1168832.4296875,863829.46875,482221.4375,1677681.765625,1182340.828125,1365179.015625,0.239174390909446,0.594318254998546,0.502872693110262,0.612460215021473,0.548595474054404,1273759.921875,1157009.1484375,-0.773672233609531
"139","Q5QNW6","Histone H2B type 2-F OS=Homo sapiens OX=9606 GN=H2BC18 PE=1 SV=3",9289030.01953125,11237358.6269531,14013624.578125,10853110.1425781,15280195.734375,18355308.7548828,21628618.6328125,17174414.296875,0.621924186273782,0.620265436638178,0.606825403912157,0.612769577062587,0.616517506850382,17764861.5258789,11045234.3847656,0.0163374259468783
"140","O75533","Splicing factor 3B subunit 1 OS=Homo sapiens OX=9606 GN=SF3B1 PE=1 SV=3",2490898.703125,2663558.03125,3438015.93554688,5152675.50390625,21776825.6210938,22092081.203125,19601128.5546875,20823119.34375,0.897357549070264,0.892406008746829,0.850775017405522,0.801635502046199,0.871590513076176,21299972.4824219,3050786.98339844,12.3484522372425
"141","Q13148","TAR DNA-binding protein 43 OS=Homo sapiens OX=9606 GN=TARDBP PE=1 SV=1",608976.21875,0,1088198.09375,501319.640625,707007.9375,1116836.01171875,1122310.28125,886763.4375,0.537246542173178,1,0.507715914557437,0.638840319772377,0.588043430972778,1001799.72460938,555147.9296875,1.37173823656769
"142","Q92841","Probable ATP-dependent RNA helicase DDX17 OS=Homo sapiens OX=9606 GN=DDX17 PE=1 SV=2",939409.78125,1187985.03125,1599721.140625,1424159.0625,1262405.84375,1675379.5,1703676.4375,1268559.953125,0.573347663363048,0.585108700521835,0.515734602695629,0.471107436670498,0.544541133029339,1471969.7265625,1306072.046875,-0.816719279172204
"143","P02545","Prelamin-A/C OS=Homo sapiens OX=9606 GN=LMNA PE=1 SV=1",8224503.953125,12420305.015625,14326995.9453125,4542937.90429688,2927254.21875,4304662.140625,2958088.078125,2588715.3046875,0.262492619875187,0.257379407708814,0.171135302212822,0.362989510121758,0.259936013792001,2942671.1484375,10322404.484375,5.85711048323736
"144","P05388","60S acidic ribosomal protein P0 OS=Homo sapiens OX=9606 GN=RPLP0 PE=1 SV=1",1114116.609375,1880077.46875,3375434.8125,3532514.5,1663160.03125,3240181.9375,4580659.96875,3526598,0.598845648619189,0.632815972867488,0.575742257312616,0.49958093173894,0.587293952965902,3383389.96875,2627756.140625,-0.538398818033774
"145","Q01546","Keratin, type II cytoskeletal 2 oral OS=Homo sapiens OX=9606 GN=KRT76 PE=1 SV=2",0,0,0,0,491447.3671875,928484.46875,998563.796875,136695.640625,1,1,1,1,1,709965.91796875,0,26.7065969580823
"146","P05089","Arginase-1 OS=Homo sapiens OX=9606 GN=ARG1 PE=1 SV=2",132055.09375,180243,452348.40625,835175.15625,1366049.3515625,2922210.453125,1570268.3125,1673192,0.911851877775816,0.941903076799284,0.776354856529834,0.667044294465016,0.844103367152825,1621730.15625,316295.703125,9.45217544648198
"147","P32969","60S ribosomal protein L9 OS=Homo sapiens OX=9606 GN=RPL9 PE=1 SV=1",430291.25,969359.09375,2150872.65625,1526075.609375,694586.0859375,2185751.90625,2085623.703125,2082794.3203125,0.617477180619534,0.692765454606827,0.492299184563134,0.577132000014435,0.597304590316984,2084209.01171875,1247717.3515625,-0.315432196172584
"148","P08865","40S ribosomal protein SA OS=Homo sapiens OX=9606 GN=RPSA PE=1 SV=4",2299335.375,3403547.34375,3783611,2519815.71875,2962716.3125,3950456.078125,4608171.65625,3070814.28125,0.563034437601199,0.537184422076021,0.549129052194642,0.549278754138621,0.549203903166632,3510635.1796875,2961681.53125,-0.75695034586713
"149","P16403","Histone H1.2 OS=Homo sapiens OX=9606 GN=H1-2 PE=1 SV=2",3646852.02539063,2040171.87207031,2485011.7265625,1076314.34375,2895860.3203125,2383448.015625,1344754.828125,1212420.53125,0.442608534091267,0.538800366246379,0.351132323321135,0.529733934888374,0.48617123448982,1864101.421875,2262591.7993164,-0.621618114440886
"150","Q96PK6","RNA-binding protein 14 OS=Homo sapiens OX=9606 GN=RBM14 PE=1 SV=2",1268020.6484375,862334.2265625,2829989.875,1847120.43359375,1408426.5703125,1125849.97070313,2075667.3203125,1729259.08203125,0.52622990673819,0.566270455348917,0.423117074363831,0.483522253294488,0.504876080016339,1568842.82617188,1557570.54101562,-0.823959171274537
"151","P55795","Heterogeneous nuclear ribonucleoprotein H2 OS=Homo sapiens OX=9606 GN=HNRNPH2 PE=1 SV=1",158639.03125,290315.9375,357638.25,213490.8359375,126114.859375,144642.1875,134176.84375,0,0.442890733110593,0.332542787883316,0.272819694749354,0,0.302681241316335,130145.8515625,251903.38671875,5.9200879417447
"152","Q02878","60S ribosomal protein L6 OS=Homo sapiens OX=9606 GN=RPL6 PE=1 SV=3",5294261.89453125,6054993.3046875,6831629.2265625,5941828.64453125,2035024.8203125,1801800.1484375,3552722.6953125,2604340.046875,0.277656598723452,0.22933021711559,0.342122717146033,0.304737729960074,0.291197164341763,2319682.43359375,5998410.97460938,4.472649057017
"153","P01857","Immunoglobulin heavy constant gamma 1 OS=Homo sapiens OX=9606 GN=IGHG1 PE=1 SV=1",106740.0234375,0,119262.3046875,148106.390625,891706.15625,1269776.625,1507821.109375,1173132.296875,0.893093863636287,1,0.926701788207818,0.887903380345877,0.909897825922052,1221454.4609375,113001.1640625,18.5430787632207
"154","P07237","Protein disulfide-isomerase OS=Homo sapiens OX=9606 GN=P4HB PE=1 SV=3",1389601.0546875,1060022.4921875,1157957.2734375,1278664.09375,37594606.9179688,1506076.6484375,2268211.28125,2053894.703125,0.964354770124811,0.586912884461151,0.662025596536036,0.616311617682777,0.639168607109406,2161052.9921875,1218310.68359375,2.69429507162071
"155","Q13310","Polyadenylate-binding protein 4 OS=Homo sapiens OX=9606 GN=PABPC4 PE=1 SV=1",107320.6484375,0,131928.296875,228028.37890625,399916.4765625,238512.68359375,139074.625,232613.8515625,0.788421148318944,1,0.513184965083691,0.50497726039098,0.650803056701318,235563.267578125,119624.47265625,2.45263344409111
"156","Q6P2Q9","Pre-mRNA-processing-splicing factor 8 OS=Homo sapiens OX=9606 GN=PRPF8 PE=1 SV=2",758283.546875,982755.0625,1301987.078125,929376.484375,2400183.0546875,1628251.8359375,2938286.84375,3134530.37109375,0.759920352964988,0.62361069858218,0.692947412805521,0.771309599991361,0.726433882885254,2669234.94921875,956065.7734375,2.89463972639236
