"Accession","Description","Control.a.buffer25","Control.b.buffer25","Control.c.buffer25","Control.d.buffer25","Sample.a.buffer25","Sample.b.buffer25","Sample.c.buffer25","Sample.d.buffer25","idirt_a","idirt_b","idirt_c","idirt_d","median_ratio","median_Sample","median_Control","bf"
"79","Q5T9A4","ATPase family AAA domain-containing protein 3B OS=Homo sapiens OX=9606 GN=ATAD3B PE=1 SV=1",0,231314.8046875,568979.390625,568951.87890625,718668.41015625,704641.765625,571326.234375,1445832.515625,1,0.752857331179087,0.501029041556293,0.717611531809279,0.735234431494183,711655.087890625,400133.341796875,4.06326939815047
"80","Q8N1N4","Keratin, type II cytoskeletal 78 OS=Homo sapiens OX=9606 GN=KRT78 PE=1 SV=2",114324.8203125,1475670.6484375,1093011.5,960459.5703125,4764553.12890625,8117657.54296875,17401027.4804688,5131702.12890625,0.976567394900541,0.846177403817018,0.940899254016156,0.842345029936473,0.893538328916587,6624679.8359375,1026735.53515625,15.4269637904963
"81","Q7Z794","Keratin, type II cytoskeletal 1b OS=Homo sapiens OX=9606 GN=KRT77 PE=1 SV=3",1761007.5546875,1165011.9609375,11069286.2890625,2669151.28515625,86327176.484375,62695677.4921875,147984444.945313,65710945.4296875,0.980008583740283,0.98175697802648,0.930405365512921,0.960965962123642,0.970487272931962,76019060.9570312,2215079.41992188,21.6802080533548
"82","P62805","Histone H4 OS=Homo sapiens OX=9606 GN=H4C1 PE=1 SV=2",4934754.734375,3996392.3828125,2521809.4296875,2588960.54296875,11590079.8125,13352189.6640625,12055982.296875,10271653.1875,0.701373425532529,0.769641555026546,0.827010189403896,0.798690747018153,0.78416615102235,11823031.0546875,3292676.46289062,5.77033493845523
"83","P04792","Heat shock protein beta-1 OS=Homo sapiens OX=9606 GN=HSPB1 PE=1 SV=2",4403591.4375,4834922.27734375,3767136.58984375,3664217.69335938,4345314.5703125,6493793.57128906,3434704.87695313,4166217.61328125,0.496669476895999,0.573215328026146,0.476920367212799,0.532054406955904,0.514361941925952,4255766.09179688,4085364.01367188,-0.848928246380345
"84","P19338","Nucleolin OS=Homo sapiens OX=9606 GN=NCL PE=1 SV=3",50226.5546875,188485.91796875,429282.71875,199497.65625,458388.859375,1196285.47265625,1968159.6875,1005363.06640625,0.901248461413464,0.863886617498879,0.820941384188882,0.834422641141305,0.849154629320092,1100824.26953125,193991.787109375,11.4030568735619
"85","P02671","Fibrinogen alpha chain OS=Homo sapiens OX=9606 GN=FGA PE=1 SV=2",62847.359375,0,120358.875,74613.984375,52139.6171875,33709.51171875,95154.3515625,0,0.453439326315011,1,0.44152441629797,0,0.447481871306491,42924.564453125,68730.671875,-0.667232400655895
"86","E7EQB2","Lactotransferrin (Fragment) OS=Homo sapiens OX=9606 GN=LTF PE=1 SV=1",304939.8125,2212197.890625,136588.34375,564317.5703125,13018261.1035156,9334775.65625,11704091.4921875,13671262.4921875,0.977112120846768,0.80841751462887,0.988464484671273,0.960358652908071,0.96873538687742,12361176.2978516,434628.69140625,18.5414648625497
"87","Q15149","Plectin OS=Homo sapiens OX=9606 GN=PLEC PE=1 SV=3",1063936.515625,2228936.08154297,488359.8828125,573114.578125,626740.75390625,895149.359375,484432.21875,0,0.370703957047945,0.286531651039599,0.497981241800693,0,0.328617804043772,555586.486328125,818525.546875,4.5219757463851
"88","Q14126","Desmoglein-2 OS=Homo sapiens OX=9606 GN=DSG2 PE=1 SV=2",6148223.8515625,8109192.140625,1229153.22265625,2580887.69140625,7461136.515625,7160773.3515625,3076692.421875,2987345.1640625,0.548235649164966,0.468944959648149,0.714538484625577,0.536497887499178,0.542366768332072,5118732.88671875,4364555.77148438,-0.664385884151182
"89","P06702","Protein S100-A9 OS=Homo sapiens OX=9606 GN=S100A9 PE=1 SV=1",2366470.125,1100554.34320068,1869204.171875,2546066.62304688,7482247.859375,23399292.5859375,4794133.85253906,9425334.55664063,0.759717952249784,0.955079133907087,0.719479311266162,0.787320917173261,0.773519434711523,8453791.20800782,2117837.1484375,7.7194011707545
"90","Q15029","116 kDa U5 small nuclear ribonucleoprotein component OS=Homo sapiens OX=9606 GN=EFTUD2 PE=1 SV=1",271533.72265625,767979.359375,175355.6484375,207638.109375,495614.4453125,765786.24609375,154510.5625,143594.859375,0.646047877067588,0.499285055919421,0.46840372665291,0.408830810746606,0.483844391286166,325062.50390625,239585.916015625,-0.830669594564904
"91","Q12906","Interleukin enhancer-binding factor 3 OS=Homo sapiens OX=9606 GN=ILF3 PE=1 SV=3",1694367.15234375,1172133.4375,1485766.375,1885910.91015625,723894.4296875,457050.05078125,185262.078125,407643.75,0.299344965435648,0.280539334009226,0.110867099706495,0.177734482234763,0.229136908121995,432346.900390625,1590066.76367188,8.99263226213752
"92","P05141","ADP/ATP translocase 2 OS=Homo sapiens OX=9606 GN=SLC25A5 PE=1 SV=7",2334640.6015625,2052723.4375,882678.1875,1895439.59375,862801.88671875,1497758.4375,546817.875,844197,0.26984125277654,0.42184652400176,0.382524925632665,0.308141963764788,0.345333444698727,853499.443359375,1974081.515625,2.04331518526248
"93","P67809","Y-box-binding protein 1 OS=Homo sapiens OX=9606 GN=YBX1 PE=1 SV=3",0,0,0,0,79086.484375,53034.76953125,367903.125,0,1,1,1,NA,1,66060.626953125,0,18.6443052477376
"94","Q96P63","Serpin B12 OS=Homo sapiens OX=9606 GN=SERPINB12 PE=1 SV=1",48983172.078125,37129672.7421875,47009772.375,26888347.8359375,6620975.11328125,9681325.50585938,15670811.46875,6461059.90234375,0.11907340455182,0.206817326444503,0.250010617447568,0.193738370199816,0.20027784832216,8151150.30957032,42069722.5585938,10.8631332466691
"95","P26599","Polypyrimidine tract-binding protein 1 OS=Homo sapiens OX=9606 GN=PTBP1 PE=1 SV=1",374530.65625,0,237408.65625,261037.421875,672808.158203125,658396.16015625,302743.984375,123877.0859375,0.642397807584775,1,0.560478578841531,0.321830129608529,0.601438193213153,480570.072265625,249223.0390625,0.230101941644091
"96","P12035","Keratin, type II cytoskeletal 3 OS=Homo sapiens OX=9606 GN=KRT3 PE=1 SV=3",0,0,0,0,123402.96875,255713.4375,233726.640625,128519.5390625,1,1,1,1,1,181123.08984375,0,25.8555490246572
"97","E9PB61","THO complex subunit 4 OS=Homo sapiens OX=9606 GN=ALYREF PE=1 SV=1",125698.765625,221962.828125,373332.03125,166205.1875,190281.40625,152467.09375,155039.453125,122020.671875,0.602194134906903,0.407197942371977,0.293428880455941,0.423350882324002,0.415274412347989,153753.2734375,194084.0078125,-0.16288980371881
"98","Q16777","Histone H2A type 2-C OS=Homo sapiens OX=9606 GN=H2AC20 PE=1 SV=4",2619951.8125,3714904.3203125,1350580.6015625,1834604.30859375,6577264.984375,9840616.25,6379416.65234375,6297716.890625,0.715136451563238,0.725948973995998,0.825280584559069,0.774405822931589,0.750177398463793,6478340.81835938,2227278.06054688,4.98307583045307
"99","Q08188","Protein-glutamine gamma-glutamyltransferase E OS=Homo sapiens OX=9606 GN=TGM3 PE=1 SV=4",234652.0078125,200858.875,70467.48046875,347505.70703125,4105586.5078125,8003051.796875,9752368.5078125,3300731.5234375,0.945935688334237,0.975516691607992,0.992826157277509,0.90474695446639,0.960726189971114,6054319.15234375,217755.44140625,20.7575122189029
"100","P21796","Voltage-dependent anion-selective channel protein 1 OS=Homo sapiens OX=9606 GN=VDAC1 PE=1 SV=2",5264393.1015625,7744978.125,6053950.5390625,6015169.9921875,5819089.6875,6184591.90625,2668431.4609375,2271603.5,0.525023568696515,0.443990151338147,0.305929213022028,0.274124000389487,0.374959682180087,4243760.57421875,6034560.265625,0.753918320539684
"101","P29508","Serpin B3 OS=Homo sapiens OX=9606 GN=SERPINB3 PE=1 SV=2",489323.109375,440095.046875,881996.93359375,259789.984375,2034299.1484375,10594068.7539063,3009815.50390625,4241992,0.806102871434035,0.960115233485673,0.773371161185681,0.942291744629862,0.874197308031949,3625903.75195312,464709.078125,12.6617837567538
"102","Q14677","Clathrin interactor 1 OS=Homo sapiens OX=9606 GN=CLINT1 PE=1 SV=1",126424.302734375,49638.37890625,71307.81640625,60071.0078125,54580.44921875,111695.787109375,301763.474609375,309968.6796875,0.301541526561053,0.69232568567378,0.80886276129121,0.837663337631859,0.750594223482495,206729.630859375,65689.412109375,0.919127150188805
"103","A8MXP9","Matrin-3 OS=Homo sapiens OX=9606 GN=MATR3 PE=1 SV=1",158990.16015625,61373.734375,0,17293.578125,80391.4609375,134214.7109375,39148.8359375,51405.921875,0.335829712281947,0.686209815324517,1,0.748272139899126,0.717240977611821,65898.69140625,39333.65625,1.92785219344844
"104","J3KTA4","DEAD box protein 5 OS=Homo sapiens OX=9606 GN=DDX5 PE=1 SV=1",165552.60546875,69181.80859375,63902.94921875,112371.61328125,245146.35546875,2822362.75976563,149373.109375,202027.025390625,0.59690035472492,0.976074445003971,0.700374483474149,0.642582379631333,0.671478431552741,223586.690429688,90776.7109375,3.41244190458223
"105","P23396","40S ribosomal protein S3 OS=Homo sapiens OX=9606 GN=RPS3 PE=1 SV=2",391735.359375,601075.1953125,379552.640625,254405.60546875,2845078.12109375,1537021.640625,654200.58984375,378998.9921875,0.878974997558936,0.718873726760395,0.632840189091459,0.598352133201887,0.675856957925927,1095611.11523438,385644,2.49618845644358
"106","O43790","Keratin, type II cuticular Hb6 OS=Homo sapiens OX=9606 GN=KRT86 PE=1 SV=1",0,0,0,0,371606.75,370655.375,528257.3125,193312.546875,1,1,1,1,1,371131.0625,0,25.8555490246572
"107","A0A087WTT1","Polyadenylate-binding protein OS=Homo sapiens OX=9606 GN=PABPC1 PE=1 SV=1",977681.2578125,571061.62109375,377059.875,1991647.9296875,105658.6796875,239102.0859375,98113.4375,69919.4453125,0.0975304943814092,0.295128112827544,0.206479267498845,0.0339156731719719,0.152004880940127,101886.05859375,774371.439453125,13.69628358932
"108","Q9Y5A9","YTH domain-containing family protein 2 OS=Homo sapiens OX=9606 GN=YTHDF2 PE=1 SV=2",813897.875,1035329.09375,365060.59375,402860.25,927098.25,3007868.375,1041237.875,1016862.671875,0.532510231750229,0.743933087178628,0.740410302747121,0.716240229841503,0.728325266294312,1029050.2734375,608379.0625,1.62782596823861
"109","Q9H8K7","ATPase PAAT OS=Homo sapiens OX=9606 GN=PAAT PE=1 SV=2",0,0,0,0,2079315.15625,1212079.09375,617960.1796875,809088.625,1,1,1,1,1,1010583.859375,0,25.8555490246572
"110","Q8WU79","Stromal membrane-associated protein 2 OS=Homo sapiens OX=9606 GN=SMAP2 PE=1 SV=1",1209317.40625,2696864.59375,2326266.8359375,2160000.625,1763857.83203125,2213020.9453125,1439329.90625,1519776.671875,0.593257272333168,0.450727604076705,0.382231557119382,0.413007785325935,0.43186769470132,1641817.25195312,2243133.73046875,-0.535517107339194
"111","Q6UWP8","Suprabasin OS=Homo sapiens OX=9606 GN=SBSN PE=1 SV=2",199334.859863281,19827.1796875,28970.3359375,154456.546875,627848.6953125,619496.0546875,1686476.14257813,1290658.27734375,0.759019798428027,0.968987237407564,0.983112072396122,0.893118149307961,0.931052693357763,959253.486328125,91713.44140625,15.3758784644575
"112","P78406","mRNA export factor OS=Homo sapiens OX=9606 GN=RAE1 PE=1 SV=1",2167618.79296875,3333986.1328125,2558045.34375,2912617.609375,1437725.5,4192912.6484375,3032299.05078125,2686243.640625,0.398776200875987,0.557057132066439,0.542417217398555,0.479783927602242,0.511100572500399,2859271.34570312,2735331.4765625,-0.792495198548887
"113","Q08554","Desmocollin-1 OS=Homo sapiens OX=9606 GN=DSC1 PE=1 SV=2",1118211.1171875,766178.309570313,136382.6875,2099592.4296875,5326065.890625,7238978.24414063,17582652.6953125,5724429.27734375,0.826479973497124,0.904289403407715,0.992303041076813,0.73164792886494,0.865384688452419,6481703.76074219,942194.713378906,12.0876995154018
"114","J3QTR3","Ubiquitin-40S ribosomal protein S27a (Fragment) OS=Homo sapiens OX=9606 GN=RPS27A PE=1 SV=1",1899355.28515625,2232614.9375,998948.64453125,722405.513671875,6805470.84179688,11184695.0585938,9472017.1328125,6099012.80859375,0.781804339632334,0.833601896494157,0.904598232314664,0.894097461914352,0.863849679204254,8138743.98730469,1449151.96484375,11.2717205378904
"115","Q15717","ELAV-like protein 1 OS=Homo sapiens OX=9606 GN=ELAVL1 PE=1 SV=2",257419.96875,71114.0078125,0,340029.734375,414790.7734375,702564.5390625,197624.875,193207.15625,0.617054663672426,0.908083262616316,1,0.362328937938904,0.762568963144371,306207.82421875,164266.98828125,3.07272974625361
"116","P25311","Zinc-alpha-2-glycoprotein OS=Homo sapiens OX=9606 GN=AZGP1 PE=1 SV=2",9059511.859375,9858191.9375,14157600.328125,17414776,2371845.5234375,7851155.1796875,6095233.21875,6939866.6875,0.207485904255226,0.443333970910068,0.300957058904505,0.284950462076041,0.292953760490273,6517549.953125,12007896.1328125,3.54205422576905
"117","P78386","Keratin, type II cuticular Hb5 OS=Homo sapiens OX=9606 GN=KRT85 PE=1 SV=1",4885074.625,4990463.81640625,1519158.640625,2036805.125,1570616.3125,1755846.5625,608315.96875,744719.5,0.243291744866,0.260267681722742,0.285933362527278,0.267737877747532,0.264002779735137,1157667.90625,3460939.875,5.90748812707514
"118","P31944","Caspase-14 OS=Homo sapiens OX=9606 GN=CASP14 PE=1 SV=2",117827.65625,70203.7265625,287894.3359375,0,3979825.58984375,5114260.109375,4740383.58203125,5813008.22070313,0.971245088548592,0.986458826064932,0.942744943570303,1,0.978851957306762,4927321.84570312,94015.69140625,22.9875726903348
"119","F5GZS6","4F2 cell-surface antigen heavy chain OS=Homo sapiens OX=9606 GN=SLC3A2 PE=1 SV=1",180916.3125,319351.125,430274.359375,353605.0703125,2074371.765625,4646354.2734375,2354395.6875,2148861.75390625,0.91978128459296,0.935688668703446,0.84548461680124,0.858697399345986,0.889239341969473,2251628.72070312,336478.09765625,14.371344096236
"120","Q10570","Cleavage and polyadenylation specificity factor subunit 1 OS=Homo sapiens OX=9606 GN=CPSF1 PE=1 SV=2",114050.0546875,72810.8984375,0,0,458508.9765625,449149.7890625,1305927,592542.6796875,0.800806469791406,0.860505014685613,1,1,0.930252507342806,525525.828125,36405.44921875,16.728088413808
"121","Q6KB66","Keratin, type II cytoskeletal 80 OS=Homo sapiens OX=9606 GN=KRT80 PE=1 SV=2",873283.048828125,936563.22265625,687316.6796875,511610.71875,19568367.734375,30193311.9375,24267368.2421875,16865425.359375,0.95727923062135,0.969914327704887,0.97245740902603,0.970558228891863,0.970236278298375,21917867.9882812,780299.864257812,22.1491707564009
"122","Q6UN15","Pre-mRNA 3'-end-processing factor FIP1 OS=Homo sapiens OX=9606 GN=FIP1L1 PE=1 SV=1",0,0,0,0,75980.234375,564625.1875,0,360488.6875,1,1,NA,1,1,218234.4609375,0,18.6443052477376
"123","B4DY09","Interleukin enhancer-binding factor 2 OS=Homo sapiens OX=9606 GN=ILF2 PE=1 SV=1",0,0,0,0,151295.5,195152.52734375,0,73120.125,1,1,NA,1,1,112207.8125,0,18.6443052477376
"124","Q9GZT3","SRA stem-loop-interacting RNA-binding protein, mitochondrial OS=Homo sapiens OX=9606 GN=SLIRP PE=1 SV=1",2637647.9921875,7323845.79296875,2421335.9375,3119854.8203125,4098775.40625,4831360.64453125,3148133.984375,3364242.28125,0.608449790611544,0.397472529107036,0.565248403983688,0.518845141976561,0.542046772980124,3731508.84375,2878751.40625,-0.848594538683939
"125","Q5XKE5","Keratin, type II cytoskeletal 79 OS=Homo sapiens OX=9606 GN=KRT79 PE=1 SV=2",13347703,15597226,5186614.5,5062509,4663212.5,5622008.5,1898135.75,1629629.75,0.258910353557541,0.264948695486635,0.267918512723861,0.24351404100819,0.261929524522088,3280674.125,9267158.75,6.2351860472261
"126","O43707","Alpha-actinin-4 OS=Homo sapiens OX=9606 GN=ACTN4 PE=1 SV=2",215223.875,392884.24609375,0,197176.458984375,2602585.30859375,3284879.09765625,473367.03515625,1180294.30078125,0.923620138562573,0.893173048570018,1,0.856856156410954,0.908396593566295,1891439.8046875,206200.166992188,17.0395911106076
"127","Q8TEM1","Nuclear pore membrane glycoprotein 210 OS=Homo sapiens OX=9606 GN=NUP210 PE=1 SV=3",320724.37109375,683291.1953125,156072.1875,360579.59375,0,352337.8203125,111944.3125,268712.953125,0,0.340216250217618,0.417676943397142,0.42700800201655,0.37894659680738,190328.6328125,340651.982421875,4.14776717313927
"128","Q5QNW6","Histone H2B type 2-F OS=Homo sapiens OX=9606 GN=H2BC18 PE=1 SV=3",4039097.9140625,4298671.07421875,2372606.703125,2626450.40625,10743799.109375,13206184.4140625,9202402.8203125,10141210.5859375,0.726772234991644,0.754429787946749,0.795023347642103,0.79428883584416,0.774359311895454,10442504.8476562,3332774.16015625,5.39587519760071
"129","O75533","Splicing factor 3B subunit 1 OS=Homo sapiens OX=9606 GN=SF3B1 PE=1 SV=3",365806.2734375,1271653.75195313,2592649.5859375,28115.63671875,22810032.53125,17875324.2714844,15613674,17063110.0839844,0.984216050322049,0.933584623620682,0.857596204214449,0.998354966625671,0.958900336971365,17469217.1777344,818730.012695315,19.5589328187474
"130","Q13148","TAR DNA-binding protein 43 OS=Homo sapiens OX=9606 GN=TARDBP PE=1 SV=1",0,133807.984375,0,0,237939.7734375,322071.359375,64047.0234375,169909.828125,1,0.706483774249752,1,1,1,203924.80078125,0,17.8127825819365
"131","P02545","Prelamin-A/C OS=Homo sapiens OX=9606 GN=LMNA PE=1 SV=1",7020118,14357081.71875,3497965.75,4361471.73242188,2689396.21875,3399844.4765625,935763.46484375,1935450.953125,0.276985661502665,0.191465822359503,0.21105561920897,0.307364573106063,0.244020640355818,2312423.5859375,5690794.86621094,6.98557095155084
"132","P05388","60S acidic ribosomal protein P0 OS=Homo sapiens OX=9606 GN=RPLP0 PE=1 SV=1",91406.0546875,461432.9453125,73926.046875,108138.5,382056.578125,1140311.1875,97726.6875,325350.2734375,0.806941354284872,0.711918441990937,0.569327880827707,0.750539098988705,0.731228770489821,353703.42578125,99772.27734375,2.59460628276502
"133","Q01546","Keratin, type II cytoskeletal 2 oral OS=Homo sapiens OX=9606 GN=KRT76 PE=1 SV=2",0,0,0,0,2268742.5859375,279833.890625,1947427.875,329589.796875,1,1,1,1,1,1138508.8359375,0,25.8555490246572
"134","P05089","Arginase-1 OS=Homo sapiens OX=9606 GN=ARG1 PE=1 SV=2",104329.3671875,40823.1328125,0,25661.669921875,2824997.578125,3581815.4921875,5047436.515625,1620064.5390625,0.964384526160712,0.988731105407319,1,0.984407084372976,0.986569094890148,3203406.53515625,33242.4013671875,24.0378202743867
"135","P32969","60S ribosomal protein L9 OS=Homo sapiens OX=9606 GN=RPL9 PE=1 SV=1",0,136549.34375,0,0,159390.53125,484377.796875,465846.609375,0,1,0.780087976807464,1,NA,1,312618.5703125,0,12.6861369796719
"136","P08865","40S ribosomal protein SA OS=Homo sapiens OX=9606 GN=RPSA PE=1 SV=4",358935.1171875,267243.71875,132261.625,102141.9765625,897786.5390625,808754.609375,686440.2109375,268815.0859375,0.71438773621635,0.751631845733729,0.83844958055023,0.724652832125281,0.738142338929505,747597.41015625,199752.671875,4.82564089244543
"137","P16403","Histone H1.2 OS=Homo sapiens OX=9606 GN=H1-2 PE=1 SV=2",3431142.4609375,2797325.6875,1794482.7578125,1160004.078125,4769702.49609375,4762220.046875,2586562.6953125,2679286.453125,0.581611104841617,0.629961139757391,0.590398507157123,0.697859781987553,0.610179823457257,3720753.25,2295904.22265625,0.114631356167476
"138","Q96PK6","RNA-binding protein 14 OS=Homo sapiens OX=9606 GN=RBM14 PE=1 SV=2",277904.796875,224235.890625,211917.890625,0,0,185775.5703125,82704.6328125,37062.87890625,0,0.453098481412496,0.28071388381155,1,0.366906182612023,59883.755859375,218076.890625,-0.203604083951208
"139","Q02878","60S ribosomal protein L6 OS=Homo sapiens OX=9606 GN=RPL6 PE=1 SV=3",3979568.75,6649710.01855469,6097259.5,5118821,475003.08984375,688777.015625,132809.578125,25035.751953125,0.106632715089496,0.0938581770897675,0.0213175129295629,0.00486711686588452,0.0575878450096652,303906.333984375,5608040.25,24.0023623552882
"140","P01857","Immunoglobulin heavy constant gamma 1 OS=Homo sapiens OX=9606 GN=IGHG1 PE=1 SV=1",0,257609.5,111527.1484375,110504.65625,987352,3401498.5,958254.0625,1721859.5625,1,0.929597732562144,0.895747703084294,0.939692854117516,0.93464529333983,1354605.78125,111015.90234375,19.3377919152172
"141","P07237","Protein disulfide-isomerase OS=Homo sapiens OX=9606 GN=P4HB PE=1 SV=3",636398.703125,717054.7734375,496560.5703125,432086.5625,706418.54296875,1530681.9140625,655489.1171875,714785.890625,0.526071991571242,0.680988090186387,0.568976428968043,0.623247937185474,0.596112183076758,710602.216796875,566479.63671875,-0.30386620792602
"142","O75643","U5 small nuclear ribonucleoprotein 200 kDa helicase OS=Homo sapiens OX=9606 GN=SNRNP200 PE=1 SV=2",0,780195.75,815899.2421875,4462964.5,1191447.625,158117.296875,0,630240.75,1,0.168512307701146,0,0.123741478904664,0.146126893302905,394179.0234375,798047.49609375,2.84659116775498
"143","P30101","Protein disulfide-isomerase A3 OS=Homo sapiens OX=9606 GN=PDIA3 PE=1 SV=4",322514.046875,579502.125,297140.921875,196989.62109375,1608627.65234375,1901284.02636719,806466.96484375,954796.126953125,0.832993069848021,0.76640383747683,0.730754985125686,0.828970256466715,0.797687046971772,1281711.88964844,309827.484375,6.71420578311025
"144","Q14525","Keratin, type I cuticular Ha3-II OS=Homo sapiens OX=9606 GN=KRT33B PE=1 SV=3",0,322502.3125,317623.03125,221676.359375,0,198475.1875,248297.078125,351772.25,NA,0.380966908359766,0.438749346439055,0.613432911422343,0.438749346439055,223386.1328125,269649.6953125,-0.653569942568052
"145","D6RBZ0","Heterogeneous nuclear ribonucleoprotein A/B OS=Homo sapiens OX=9606 GN=HNRNPAB PE=1 SV=1",303657.28125,306047.921875,194488.390625,267806.96875,320574.59375,365476.25,327310.265625,543244.3046875,0.513550503568886,0.544248837654694,0.62727310947344,0.669802665354378,0.585760973564067,346393.2578125,285732.125,-0.448523989700065
"146","Q9Y2W1","Thyroid hormone receptor-associated protein 3 OS=Homo sapiens OX=9606 GN=THRAP3 PE=1 SV=2",0,0,0,5695.5927734375,75784.1953125,66327.3984375,12571.8486328125,530344.844970703,1,1,1,0.989374695690111,1,71055.796875,0,25.5421241709053
"147","P62701","40S ribosomal protein S4, X isoform OS=Homo sapiens OX=9606 GN=RPS4X PE=1 SV=2",1408143.2578125,765107.8125,605743.40625,388017.171875,1353761.578125,841906.8359375,639452.24609375,575302.078125,0.490155041010122,0.523894935715792,0.513535559564596,0.597208119867842,0.518715247640194,740679.541015625,685425.609375,-0.839158548367174
"148","Q99567","Nuclear pore complex protein Nup88 OS=Homo sapiens OX=9606 GN=NUP88 PE=1 SV=2",0,186997.37109375,72442.609375,0,483814.875,496115.6328125,63432.3984375,63872.01171875,1,0.726257046748574,0.466843751906408,1,0.863128523374287,273843.443359375,36221.3046875,7.20083746923935
"149","P01834","Immunoglobulin kappa constant OS=Homo sapiens OX=9606 GN=IGKC PE=1 SV=2",685524.5625,0,0,0,1783628.9296875,2028066.37890625,985160.0625,1909136.375,0.722364541261195,1,1,1,1,1846382.65234375,0,18.2140988268553
"150","P14625","Endoplasmin OS=Homo sapiens OX=9606 GN=HSP90B1 PE=1 SV=1",0,4052613.1875,0,90794.8828125,481645.671875,1358432.4609375,851440.546875,464027.3125,1,0.251048050450242,1,0.836353189220629,0.918176594610314,666543.109375,45397.44140625,5.54811741640752
"151","O43390","Heterogeneous nuclear ribonucleoprotein R OS=Homo sapiens OX=9606 GN=HNRNPR PE=1 SV=1",98399.515625,223428.515625,0,0,155838.703125,296681.078125,139685.71875,87738.4609375,0.61296332192384,0.570420314660846,1,1,0.80648166096192,147762.2109375,49199.7578125,7.05300703797726
"152","P60866","40S ribosomal protein S20 OS=Homo sapiens OX=9606 GN=RPS20 PE=1 SV=1",286978.5078125,414060.12109375,76473.125,133816.21875,557933.3125,482091.3046875,118848.484375,315077.4296875,0.660345019547297,0.537957415251804,0.608475860685858,0.701897722955571,0.634410440116577,398584.3671875,210397.36328125,0.157529298748675
"153","P62249","40S ribosomal protein S16 OS=Homo sapiens OX=9606 GN=RPS16 PE=1 SV=2",1008833.2578125,1146055.859375,496082.65625,467056.2265625,1295465.71875,1475440.3359375,742553.984375,826590.9453125,0.562195154329559,0.562823756363155,0.599492990939067,0.638961660708806,0.581158373651111,1061028.33203125,752457.95703125,-0.422201154734948
"154","P50995","Annexin A11 OS=Homo sapiens OX=9606 GN=ANXA11 PE=1 SV=1",87826.734375,46013.30078125,0,0,103693.28125,46740.2890625,0,31276.642578125,0.541422685830569,0.503918922612455,NA,1,0.541422685830569,39008.4658203125,23006.650390625,0.912009549255554
"155","P05023","Sodium/potassium-transporting ATPase subunit alpha-1 OS=Homo sapiens OX=9606 GN=ATP1A1 PE=1 SV=1",50835.74609375,93991.1484375,0,0,653331.578125,1128598.8046875,184119.8515625,527544.8828125,0.927807291895927,0.923121281835129,1,1,0.963903645947964,590438.23046875,25417.873046875,21.6169905159418
"156","P27797","Calreticulin OS=Homo sapiens OX=9606 GN=CALR PE=1 SV=1",254235.94140625,385777.09375,0,46442.57421875,702864.625,635061.765625,426221.46875,274477.6328125,0.734368622974634,0.622097953847301,1,0.855283110252301,0.794825866613468,530641.6171875,150339.2578125,7.54097399704692
"157","P31151","Protein S100-A7 OS=Homo sapiens OX=9606 GN=S100A7 PE=1 SV=4",2174134.5,343184.74609375,3938227.5,1269351.7109375,1926588.6953125,10700103.4414063,2173218.59960938,12880471.5195313,0.469816811218754,0.968923681038932,0.355598096455155,0.910292044623978,0.690054427921366,6436661.02050784,1721743.10546875,1.37845366897035
"158","P62081","40S ribosomal protein S7 OS=Homo sapiens OX=9606 GN=RPS7 PE=1 SV=1",641398.5625,0,349290.9765625,1336686.3125,6032282.8359375,8147141.5078125,27951016.296875,6843496.12890625,0.90389134209341,1,0.987657696674893,0.836594559831087,0.945774519384152,7495318.81835938,495344.76953125,18.3869520708843
"159","P40926","Malate dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=MDH2 PE=1 SV=3",581446.9375,887255.4609375,232308.4921875,283128.75,1178107.78125,1923032.71875,1137163.15625,635959.90234375,0.66954881749113,0.684283104006735,0.830366336935451,0.691946202057877,0.688114653032306,1157635.46875,432287.84375,2.98428918780496
"160","A0A3B3ITD8","Nuclear pore complex protein Nup98-Nup96 OS=Homo sapiens OX=9606 GN=NUP98 PE=1 SV=1",233589.828125,294928.78125,332518.40625,37800.2890625,492501.9453125,943446.4375,578825.328125,551698.015625,0.678291592508854,0.761842148660164,0.635133930582141,0.935877187835954,0.720066870584509,565261.671875,264259.3046875,4.57935621016386
"161","P04075","Fructose-bisphosphate aldolase A OS=Homo sapiens OX=9606 GN=ALDOA PE=1 SV=2",904430.265625,923204.62109375,344275.0390625,6986.25,1549225.71875,2785605.421875,2748569.828125,1693537.8125,0.631394836364814,0.751077944031137,0.888686612537547,0.995891707648212,0.819882278284342,2221053.8203125,624352.65234375,8.48347974537875
"162","P21333","Filamin-A OS=Homo sapiens OX=9606 GN=FLNA PE=1 SV=4",10688271.9375,1216220.9140625,4829752.5234375,10058595.3125,128657079.46875,210641098.796875,378396764.234375,146053465.84375,0.923296530313816,0.994259245251842,0.987397133777959,0.935568108972487,0.961482621375223,178347282.320312,7444173.91796875,21.3358801506364
"163","P62241","40S ribosomal protein S8 OS=Homo sapiens OX=9606 GN=RPS8 PE=1 SV=2",79347.890625,62154.59765625,34255.640625,24901.783203125,410201.0625,435420.75,314993.09375,393264.5546875,0.837916330698925,0.875085054054588,0.901916206836648,0.940450053132593,0.888500630445618,401732.80859375,48205.119140625,14.2752844487384
