"Accession","Description","Control.a.buffer2","Control.b.buffer2","Control.c.buffer2","Control.d.buffer2","Sample.a.buffer2","Sample.b.buffer2","Sample.c.buffer2","Sample.d.buffer2","idirt_a","idirt_b","idirt_c","idirt_d","median_ratio","median_Sample","median_Control","bf"
"78","Q15233","Non-POU domain-containing octamer-binding protein OS=Homo sapiens OX=9606 GN=NONO PE=1 SV=4",153176.748046875,0,162604.3515625,146720.479492188,443611.1484375,521657.546875,463824.139648438,222411.049804688,0.74333134276143,1,0.740426315463123,0.602525203491389,0.741878829112277,453717.644042969,149948.613769531,6.01614018578811
"79","Q96EP5","DAZ-associated protein 1 OS=Homo sapiens OX=9606 GN=DAZAP1 PE=1 SV=1",106121.42578125,105282.0234375,125855.961914063,135537.538085938,267795.8828125,79373.828125,108890.7421875,132507.26953125,0.716190121873851,0.429847348206751,0.463864839356332,0.49434745895355,0.479106149154941,120699.005859375,115988.693847656,-0.840744407068663
"80","P12236","ADP/ATP translocase 3 OS=Homo sapiens OX=9606 GN=SLC25A6 PE=1 SV=4",5486115.6875,9611263.828125,8006925.6171875,8590664.734375,8000191.49609375,13111874.8671875,10000451.46875,10202838.578125,0.593208458563518,0.577027453953459,0.555353032316941,0.54289178597898,0.5661902431352,10101645.0234375,8298795.17578125,-0.623934346591756
"81","Q5T9A4","ATPase family AAA domain-containing protein 3B OS=Homo sapiens OX=9606 GN=ATAD3B PE=1 SV=1",10107103.7695313,6554858.984375,6586946.96875,6032428.625,6842642.609375,11084929.015625,11888666.5,8989611.3828125,0.403701769714417,0.628404888744978,0.643478849571556,0.598428134803081,0.61341651177403,10037270.1992188,6570902.9765625,-0.61165655026895
"82","Q8N1N4","Keratin, type II cytoskeletal 78 OS=Homo sapiens OX=9606 GN=KRT78 PE=1 SV=2",1239730,1622291.953125,1475850.171875,1588267.25,7290891.3203125,8232563.04492188,6927556.3984375,6547142.5546875,0.854672953651331,0.835381448692394,0.824374774738512,0.80477108244936,0.829878111715453,7109223.859375,1532058.7109375,10.0306153212027
"83","Q7Z794","Keratin, type II cytoskeletal 1b OS=Homo sapiens OX=9606 GN=KRT77 PE=1 SV=3",1922752.4921875,2841278.8125,84296.546875,128789.798828125,67630487.6953125,62663602.8984375,34520529.5351563,46585714.7128906,0.972355673337372,0.956624930260341,0.997564023391559,0.997243044742221,0.984799359039796,54624658.805664,1025771.14550781,24.7421874361253
"84","P62805","Histone H4 OS=Homo sapiens OX=9606 GN=H4C1 PE=1 SV=2",3137749.765625,2423885.3125,2429191.18945313,3187407.25390625,11595185.1328125,8963194.90429688,8745876.140625,10034425.8671875,0.787024799386185,0.787137240947458,0.782624022057132,0.758928491630926,0.784824410721658,9498810.38574219,2783470.47753907,6.48849811725347
"85","P04792","Heat shock protein beta-1 OS=Homo sapiens OX=9606 GN=HSPB1 PE=1 SV=2",2104061.578125,2480748.5625,2776734.234375,3382771.015625,3227308.71875,3683859.375,3252882.140625,2878753.875,0.605343193032699,0.597582102925098,0.539484096220798,0.459752843801704,0.568533099572948,3240095.4296875,2628741.3984375,-0.747480329100393
"86","Q9Y265","RuvB-like 1 OS=Homo sapiens OX=9606 GN=RUVBL1 PE=1 SV=1",0,0,0,0,0,1213492.5,942836.484375,183803.296875,NA,1,1,1,1,563319.890625,0,19.5166342521903
"87","P19338","Nucleolin OS=Homo sapiens OX=9606 GN=NCL PE=1 SV=3",141916.1875,265896.4375,131605.84375,0,4145035.75,668969.84375,2764710.125,3930817.0703125,0.966895782931786,0.715578106909073,0.954560950818222,1,0.960728366875004,3347763.59765625,136761.015625,16.9708006021348
"88","P02671","Fibrinogen alpha chain OS=Homo sapiens OX=9606 GN=FGA PE=1 SV=2",134269.234375,97337.4609375,128651.6875,73123.4921875,0,168644.8515625,25547.720703125,171598.48046875,0,0.634045361803898,0.165679758442855,0.701197684074681,0.399862560123377,97096.2861328125,112994.57421875,0.98973224127417
"89","E7EQB2","Lactotransferrin (Fragment) OS=Homo sapiens OX=9606 GN=LTF PE=1 SV=1",486216.703125,397357.234375,2054139.953125,997771.609375,11809171.65625,12947502.515625,10052265.28125,12452145.4960938,0.960455360260803,0.970223948260303,0.830326185737409,0.925815780011811,0.943135570136307,12130658.5761719,741994.15625,18.2424196475966
"90","Q15149","Plectin OS=Homo sapiens OX=9606 GN=PLEC PE=1 SV=3",437921.0625,150895.35546875,112182.548828125,47127.1796875,215018.400390625,174816.27734375,265313.123046875,179402.3203125,0.329308324295055,0.536721012492622,0.702824278034976,0.791960077219523,0.619772645263799,197210.360351562,131538.952148438,-0.368974143325929
"91","Q14126","Desmoglein-2 OS=Homo sapiens OX=9606 GN=DSG2 PE=1 SV=2",929181.05859375,1526433.05859375,1519285.29296875,2051724.4375,3255286.8828125,2919433.78125,2902115.453125,3686831.0234375,0.777945231841952,0.656662443212672,0.656379192881121,0.642466740721399,0.656520818046896,3087360.33203125,1522859.17578125,1.83864198703058
"92","P06702","Protein S100-A9 OS=Homo sapiens OX=9606 GN=S100A9 PE=1 SV=1",1980123.43359375,1615944.625,888134.75,1818629.33984375,6341686.95605469,11996733.2265625,5714898.3671875,7954633.62695313,0.762056170366866,0.881291202023523,0.865495941904606,0.813917895586944,0.839706918745775,7148160.29150391,1717286.98242188,10.0960691851835
"93","Q15029","116 kDa U5 small nuclear ribonucleoprotein component OS=Homo sapiens OX=9606 GN=EFTUD2 PE=1 SV=1",285702.3125,509772.2109375,272688.671875,289538.625,265278.2421875,315092.5,445442.18359375,409761.546875,0.481465706785166,0.381992944808951,0.620279967364713,0.585959453972857,0.533712580379011,362427.0234375,287620.46875,-0.848854672303497
"94","Q12906","Interleukin enhancer-binding factor 3 OS=Homo sapiens OX=9606 GN=ILF3 PE=1 SV=3",1491262.41796875,2230774.33984375,1683392.78125,1937020.1640625,463832.421875,560872.912109375,358518.1171875,483271.828125,0.237242926748285,0.200911097101172,0.175579706960692,0.199675010157849,0.200293053629511,473552.125,1810206.47265625,9.98482079465046
"95","P05141","ADP/ATP translocase 2 OS=Homo sapiens OX=9606 GN=SLC25A5 PE=1 SV=7",1300849.71875,2221043.15625,2508675.1953125,2338518.953125,1133693.015625,1446305.234375,1608587.703125,1673367.390625,0.465669794831531,0.394373558310482,0.390693463790097,0.417102392053526,0.405737975182004,1527446.46875,2279781.0546875,0.0379813920310283
"96","Q96P63","Serpin B12 OS=Homo sapiens OX=9606 GN=SERPINB12 PE=1 SV=1",42617052.609375,58082560.78125,34531361.375,44058435.859375,5900278.94921875,3952060.78125,5679997.98046875,1368537.8828125,0.12161177788793,0.0637073408639769,0.14125356793481,0.0301261072458709,0.0926595593759534,4816029.38085938,43337744.234375,20.5143049224294
"97","P26599","Polypyrimidine tract-binding protein 1 OS=Homo sapiens OX=9606 GN=PTBP1 PE=1 SV=1",312243.09375,529160.638671875,403578.640625,514679.8203125,260272.484375,641845.28125,701095.9296875,845095.015625,0.454612056544204,0.54811446324099,0.634662866810782,0.621496289892986,0.584805376566988,671470.60546875,459129.23046875,-0.645024418650139
"98","P12035","Keratin, type II cytoskeletal 3 OS=Homo sapiens OX=9606 GN=KRT3 PE=1 SV=3",0,0,0,0,146207.84375,198201.515625,0,58761.23046875,1,1,NA,1,1,102484.537109375,0,19.5166342521903
"99","E9PB61","THO complex subunit 4 OS=Homo sapiens OX=9606 GN=ALYREF PE=1 SV=1",163187.7734375,0,0,0,160327.90625,115716.6796875,143166.4375,97839.0390625,0.495580017651289,1,1,1,1,129441.55859375,0,13.586412161053
"100","Q16777","Histone H2A type 2-C OS=Homo sapiens OX=9606 GN=H2AC20 PE=1 SV=4",2025757.84375,2539350.34375,2981564.234375,2660855.015625,6549363.03125,6414364.390625,8107005.4296875,8363918.859375,0.763763348263006,0.716391417519596,0.731113721182805,0.758647656106688,0.744880688644747,7328184.23046875,2600102.6796875,4.4062889110345
"101","Q08188","Protein-glutamine gamma-glutamyltransferase E OS=Homo sapiens OX=9606 GN=TGM3 PE=1 SV=4",236572.6796875,86836.8984375,387174.26953125,217045.990234375,3245355.28125,3216833.0234375,2018998.1640625,1552667.1328125,0.932056986146318,0.973715019814021,0.839091220510334,0.877355268824197,0.904706127485257,2617915.59375,226809.334960938,16.6342422366883
"102","P21796","Voltage-dependent anion-selective channel protein 1 OS=Homo sapiens OX=9606 GN=VDAC1 PE=1 SV=2",5904810.6328125,7280235.484375,7508138.03125,7007109.4453125,2494599.625,3916803.40625,4620991,6793070.47265625,0.296996997221288,0.349807073504893,0.380982920380704,0.492245065864049,0.365394996942798,4268897.203125,7143672.46484375,0.879564158158913
"103","P29508","Serpin B3 OS=Homo sapiens OX=9606 GN=SERPINB3 PE=1 SV=2",109919.6484375,0,200053.1484375,194431.4921875,261222637.632813,3966192.1484375,2073573.671875,1269132.09375,0.999579387851322,1,0.912011440641783,0.867152002102488,0.955795414246553,3019882.91015625,152175.5703125,20.6503729884532
"104","Q14677","Clathrin interactor 1 OS=Homo sapiens OX=9606 GN=CLINT1 PE=1 SV=1",87458.4296875,33604.57421875,144535.41796875,60583.625,6326.705078125,293948.197265625,265712.51171875,236236.640625,0.0674595722865445,0.89740714430086,0.647687635916048,0.795891210890092,0.72178942340307,250974.576171875,74021.02734375,-0.20287338498228
"105","A8MXP9","Matrin-3 OS=Homo sapiens OX=9606 GN=MATR3 PE=1 SV=1",26232.1171875,340496.80078125,102856.7421875,264100.578125,224046.5859375,281256.0078125,260668.94921875,223338.7734375,0.895188376557958,0.45235985093277,0.717057845926618,0.4581878191032,0.587622832514909,242357.767578125,183478.66015625,0.33847860059294
"106","J3KTA4","DEAD box protein 5 OS=Homo sapiens OX=9606 GN=DDX5 PE=1 SV=1",439465.51171875,291195.4921875,220754.7734375,262761.727539063,151555.84765625,204988.0859375,381182.796875,186765.064453125,0.256430406874836,0.413129524987743,0.633259686178263,0.415470374135944,0.414299949561844,195876.575195312,276978.609863281,-0.181398968474605
"107","P23396","40S ribosomal protein S3 OS=Homo sapiens OX=9606 GN=RPS3 PE=1 SV=2",136713.21875,136308.703125,223307.544921875,91832.8359375,2900357.703125,806801.24609375,549611.34765625,637761.01171875,0.954985174114539,0.855468916176831,0.711085410039575,0.874131564797998,0.864800240487414,722281.12890625,136510.9609375,11.5364896347874
"108","P31942","Heterogeneous nuclear ribonucleoprotein H3 OS=Homo sapiens OX=9606 GN=HNRNPH3 PE=1 SV=2",0,4318203.03515625,121226.625,151220.578125,121265.9453125,0,71389.28125,69383.0234375,1,0,0.370630248767422,0.314514463708077,0.34257235623775,70386.15234375,136223.6015625,-0.0550538744268891
"109","O43790","Keratin, type II cuticular Hb6 OS=Homo sapiens OX=9606 GN=KRT86 PE=1 SV=1",0,0,0,0,168765.46875,242239.921875,91987.828125,41479.96875,1,1,1,1,1,130376.6484375,0,27.0241729666342
"110","A0A087WTT1","Polyadenylate-binding protein OS=Homo sapiens OX=9606 GN=PABPC1 PE=1 SV=1",0,0,841821.8671875,304420.73828125,145613.734375,74733.625,76326.7109375,109710.90625,1,1,0.0831311105370014,0.264917949880841,0.632458974940421,93018.80859375,152210.369140625,-0.418900829190903
"111","Q9Y5A9","YTH domain-containing family protein 2 OS=Homo sapiens OX=9606 GN=YTHDF2 PE=1 SV=2",972859.5859375,754648.0625,168307.609375,123011.125,359464.78125,5693738.94335938,356729.9375,714850.5,0.269802752319858,0.882971034180442,0.679437003359551,0.853184438420843,0.766310720890197,537157.640625,461477.8359375,1.41672060899404
"112","Q9H8K7","ATPase PAAT OS=Homo sapiens OX=9606 GN=PAAT PE=1 SV=2",0,0,0,0,1169323.796875,2753530.21875,878889.625,2079966.625,1,1,1,1,1,1624645.2109375,0,27.0241729666342
"113","Q6UWP8","Suprabasin OS=Homo sapiens OX=9606 GN=SBSN PE=1 SV=2",9378.54150390625,10046.5446777344,0,22828.44921875,514467.376953125,417805.208984375,231742.390625,578330.994628906,0.982096755604147,0.976518631531265,1,0.962025965902425,0.979307693567706,466136.29296875,9712.54309082033,24.6504525806601
"114","P78406","mRNA export factor OS=Homo sapiens OX=9606 GN=RAE1 PE=1 SV=1",1616883.1953125,1737489.359375,1541313.5234375,1579627.3515625,972279.25,998137.15625,2310155.1484375,1208576.89453125,0.375518829172053,0.364866019008431,0.599811486279818,0.433460674993396,0.404489752082725,1103357.02539062,1598255.2734375,-0.38152121899039
"115","Q08554","Desmocollin-1 OS=Homo sapiens OX=9606 GN=DSC1 PE=1 SV=2",3994258.14453125,160025.484375,2163608.7265625,715654.048828125,3161326.41210938,3279782.73144531,2131660.4765625,2403066.671875,0.441798484398533,0.953478370207091,0.496280995615274,0.770529613608115,0.633405304611694,2782196.54199219,1439631.38769531,1.2414702309579
"116","J3QTR3","Ubiquitin-40S ribosomal protein S27a (Fragment) OS=Homo sapiens OX=9606 GN=RPS27A PE=1 SV=1",2591563.33203125,2715124.36328125,2751570.46484375,2536869.72460938,9808612.375,11475704.3867188,8783637.66210938,7988000.9140625,0.791005918524061,0.80867048633215,0.761463301350026,0.758964284531149,0.776234609937043,9296125.01855469,2653343.84765625,6.55681887363199
"117","Q15717","ELAV-like protein 1 OS=Homo sapiens OX=9606 GN=ELAVL1 PE=1 SV=2",275521.47265625,218561.3046875,586547.71875,827334.125,367774.109375,215206.328125,335469.01171875,559438.76953125,0.571703148051675,0.496132749070341,0.363842651258832,0.403410516413611,0.449771632741976,351621.560546875,431034.595703125,-0.560340282198895
"118","P25311","Zinc-alpha-2-glycoprotein OS=Homo sapiens OX=9606 GN=AZGP1 PE=1 SV=2",12051074.828125,15068270.71875,13377813,8620530,4209978.0625,4024670.3671875,1441222.76171875,1714780.90625,0.258899475379431,0.210793630435061,0.0972548271623574,0.16591478687042,0.188354208652741,2869725.63671875,12714443.9140625,11.5791312775093
"119","O43809","Cleavage and polyadenylation specificity factor subunit 5 OS=Homo sapiens OX=9606 GN=NUDT21 PE=1 SV=1",474379.3125,232900.1953125,235243.546875,321072.046875,0,300236.59375,497661.1953125,49891.44140625,0,0.563151146027559,0.679025754188916,0.134491514616188,0.348821330321874,175064.017578125,278157.796875,1.98635001012019
"120","Q9NVI7","ATPase family AAA domain-containing protein 3A OS=Homo sapiens OX=9606 GN=ATAD3A PE=1 SV=2",41156.71484375,425693.890625,719287.1796875,287450.30078125,111755.5859375,128727.609375,413871.4921875,127156.9765625,0.730847586273474,0.232183653366617,0.365237016191811,0.306692582380975,0.335964799286393,127942.29296875,356572.095703125,0.193075595026272
"121","P78386","Keratin, type II cuticular Hb5 OS=Homo sapiens OX=9606 GN=KRT85 PE=1 SV=1",858327.6015625,177601.578125,333799.21484375,537884.83203125,443663.3125,0,382722.6484375,272053.46875,0.340757610293663,0,0.534139526022074,0.335894065619051,0.338325837956357,327388.05859375,435842.0234375,3.749787789935
"122","P31944","Caspase-14 OS=Homo sapiens OX=9606 GN=CASP14 PE=1 SV=2",435663.09375,0,0,556365.15625,3545037.17578125,2672963.203125,975139.9375,3141617.56054688,0.890556167445056,1,1,0.849549011215522,0.945278083722528,2907290.38183594,217831.546875,19.6176371298458
"123","F5GZS6","4F2 cell-surface antigen heavy chain OS=Homo sapiens OX=9606 GN=SLC3A2 PE=1 SV=1",384314.7734375,197516.390625,465034.33984375,484715.6953125,3534604.25,4194980.9453125,8940097.4140625,12078751.3828125,0.901933474221063,0.955033236102614,0.950555255150933,0.961418636089996,0.952794245626774,6567539.1796875,424674.556640625,20.3953215461948
"124","Q10570","Cleavage and polyadenylation specificity factor subunit 1 OS=Homo sapiens OX=9606 GN=CPSF1 PE=1 SV=2",70706.8271484375,73438.8740234375,138694.05078125,13500.1376953125,124860.098144531,485803.438476563,9089.3720703125,199827.1171875,0.638452018190114,0.868681477810323,0.0615046795840025,0.936716301427454,0.753566748000219,162343.607666016,72072.8505859375,0.232522334530938
"125","Q6KB66","Keratin, type II cytoskeletal 80 OS=Homo sapiens OX=9606 GN=KRT80 PE=1 SV=2",922592.32421875,1416642.5390625,1068706.01171875,1570412.5078125,20328679.3984375,25127409.1015625,38937572.1171875,34058537.234375,0.956586488740099,0.946630508475414,0.973286542470279,0.955923132195137,0.956254810467618,29592973.1679688,1242674.27539062,22.1316297067713
"126","Q6UN15","Pre-mRNA 3'-end-processing factor FIP1 OS=Homo sapiens OX=9606 GN=FIP1L1 PE=1 SV=1",0,0,68550.78125,0,917496.96875,1036685.75,991237.375,931812.6875,1,1,0.935316524490552,1,1,961525.03125,0,25.079454935023
"127","B4DY09","Interleukin enhancer-binding factor 2 OS=Homo sapiens OX=9606 GN=ILF2 PE=1 SV=1",0,0,0,0,47790.60546875,204341.6328125,294051.2109375,202297.71484375,1,1,1,1,1,203319.673828125,0,27.0241729666342
"128","Q9GZT3","SRA stem-loop-interacting RNA-binding protein, mitochondrial OS=Homo sapiens OX=9606 GN=SLIRP PE=1 SV=1",9481433.1796875,6595692.125,8377203.7578125,6900347.86328125,5173347.9296875,7001585.390625,9344809.25,7908169.21875,0.353014343310661,0.51492553436372,0.527299536789668,0.534028436131922,0.521112535576694,7454877.3046875,7638775.81054688,-0.749281836647608
"129","Q5XKE5","Keratin, type II cytoskeletal 79 OS=Homo sapiens OX=9606 GN=KRT79 PE=1 SV=2",3009747.75,1654390.5,1307790.875,1424128.5,1398771.25,880512.8125,869563.625,903561.25,0.317288243512164,0.347355580845256,0.399367041517585,0.388179416951937,0.367767498898596,892037.03125,1539259.5,1.3778573337898
"130","O43707","Alpha-actinin-4 OS=Homo sapiens OX=9606 GN=ACTN4 PE=1 SV=2",186376.65625,189496.13671875,227637.80078125,640692.302734375,433313.265625,360081.69921875,341904.04296875,111242.1875,0.69924207305796,0.655196908740875,0.600314176597758,0.147941328592769,0.627755542669317,350992.87109375,208566.96875,-0.841422094926544
"131","Q8TEM1","Nuclear pore membrane glycoprotein 210 OS=Homo sapiens OX=9606 GN=NUP210 PE=1 SV=3",246683.388671875,92840.7890625,76805.2265625,100863.9296875,0,207476.1796875,157311.07421875,124508.6328125,0,0.690857331675502,0.671935587969741,0.552456924797578,0.61219625638366,140909.853515625,96852.359375,-0.728706416889699
"132","Q5QNW6","Histone H2B type 2-F OS=Homo sapiens OX=9606 GN=H2BC18 PE=1 SV=3",3677084.63134766,4198715.69189453,3161991.19921875,4330631.22351074,10175490.914856,11128328.371582,10297368.0351563,11099074.6965332,0.734555886803637,0.726058353162837,0.765071193646198,0.719331577286574,0.730307119983237,10698221.3658447,3937900.1616211,4.08918325915457
"133","O75533","Splicing factor 3B subunit 1 OS=Homo sapiens OX=9606 GN=SF3B1 PE=1 SV=3",2233271.984375,490262.314453125,274358.828125,1278233.734375,23417440.4609375,21636722.4257813,22376636.265625,22300098.409668,0.912935284384933,0.97784323891354,0.987887559597737,0.945787779790101,0.96181550935182,22338367.3376465,884248.024414062,21.9076202495019
"134","Q13148","TAR DNA-binding protein 43 OS=Homo sapiens OX=9606 GN=TARDBP PE=1 SV=1",117604.65625,203500.578125,238284.1875,199898.546875,155126.1875,424196.859375,421365.578125,364451.484375,0.568788573257952,0.675798297129419,0.638771663514149,0.645789783280002,0.642280723397076,392908.53125,201699.5625,0.379276761064136
"135","Q92841","Probable ATP-dependent RNA helicase DDX17 OS=Homo sapiens OX=9606 GN=DDX17 PE=1 SV=2",105467.14453125,53668.6328125,144794.76171875,101268.99609375,57459.19921875,170883.8984375,138874.79296875,105706.5,0.352669788667924,0.760997426687881,0.489565378708826,0.510719877449261,0.500142628079044,122290.646484375,103368.0703125,-0.836173696186859
"136","P02545","Prelamin-A/C OS=Homo sapiens OX=9606 GN=LMNA PE=1 SV=1",1675057.296875,1064892.8359375,1963661.75,1155607.82421875,2397510.0703125,3131692.828125,3159190.71484375,1559639.4921875,0.588697461367769,0.746247802098568,0.61668586720467,0.574400527997483,0.60269166428622,2764601.44921875,1415332.56054688,0.361409964433157
"137","P05388","60S acidic ribosomal protein P0 OS=Homo sapiens OX=9606 GN=RPLP0 PE=1 SV=1",114482.171875,0,319601.90625,151674.0625,276066.109375,441520.578125,165787.8984375,504169.9609375,0.70686806888873,1,0.341556202533418,0.768734551082702,0.737801309985716,358793.34375,133078.1171875,2.60710304294512
"138","Q01546","Keratin, type II cytoskeletal 2 oral OS=Homo sapiens OX=9606 GN=KRT76 PE=1 SV=2",0,0,0,0,435719.53125,1578294.5625,169331.015625,70214.5546875,1,1,1,1,1,302525.2734375,0,27.0241729666342
"139","P05089","Arginase-1 OS=Homo sapiens OX=9606 GN=ARG1 PE=1 SV=2",306949.71875,157773.921875,150210.5,209126.703125,2110246.3671875,1448310.375,1028054.78125,878505.6875,0.873014142073232,0.901764856189688,0.872515551132386,0.807722990849117,0.872764846602809,1238182.578125,183450.3125,12.7972781671442
"140","P32969","60S ribosomal protein L9 OS=Homo sapiens OX=9606 GN=RPL9 PE=1 SV=1",0,0,0,0,387508.240234375,825215.296875,269002.3125,0,1,1,1,NA,1,328255.276367188,0,19.5166342521903
"141","P08865","40S ribosomal protein SA OS=Homo sapiens OX=9606 GN=RPSA PE=1 SV=4",251343.796875,276980.03125,417045.3125,524510.5,528450.9921875,1185311.546875,1027658.3046875,1136476.9375,0.677679563392344,0.810584950776265,0.711328117727088,0.684217659834047,0.697772888780567,1082067.62109375,347012.671875,3.35537516161454
"142","P16403","Histone H1.2 OS=Homo sapiens OX=9606 GN=H1-2 PE=1 SV=2",110853.140625,1086992.25,514666.59375,568062.8125,1135536.5,1478117.3828125,1550159.75,1527917.890625,0.91106060495704,0.57623945733338,0.75074582164847,0.728975170595298,0.739860496121884,1503017.63671875,541364.703125,4.3581133884901
"143","Q96PK6","RNA-binding protein 14 OS=Homo sapiens OX=9606 GN=RBM14 PE=1 SV=2",257234.34375,283437.875,154864.1796875,428138.67578125,364199.9140625,119125.171875,71873.6875,194804.359375,0.586063464451596,0.295916808062091,0.316990224842171,0.312716168864683,0.314853196853427,156964.765625,270336.109375,0.934363157919115
"144","Q02878","60S ribosomal protein L6 OS=Homo sapiens OX=9606 GN=RPL6 PE=1 SV=3",3256195.24609375,2622043.5,3340366.75,3232964.9765625,408822.640625,158240.5625,84497.6875,78406.12890625,0.111547242949751,0.056915250004243,0.024671834182634,0.0236778441343411,0.0407935420934385,121369.125,3244580.11132812,24.4356522804241
"145","P01857","Immunoglobulin heavy constant gamma 1 OS=Homo sapiens OX=9606 GN=IGHG1 PE=1 SV=1",83135.109375,194336.0546875,93359.1875,50519.81640625,1770707.375,13437132.46875,570082.4296875,982602.1953125,0.955155246426976,0.985743571622282,0.859280477616442,0.951099854776879,0.953127550601927,1376654.78515625,88247.1484375,19.9193705818514
"146","P07237","Protein disulfide-isomerase OS=Homo sapiens OX=9606 GN=P4HB PE=1 SV=3",683256.05859375,973029.9921875,625936.4296875,1047435.0703125,756983.6484375,680130.7890625,1263171.1640625,902911,0.525595596859263,0.411412366405302,0.668660254313532,0.462949121565553,0.494272359212408,829947.32421875,828143.025390625,-0.848901573209916
"147","Q6P2Q9","Pre-mRNA-processing-splicing factor 8 OS=Homo sapiens OX=9606 GN=PRPF8 PE=1 SV=2",120799.2109375,0,119033.44140625,142186.326660156,6261.9501953125,145705.40625,153603.10546875,1539647.109375,0.0492829605796464,1,0.563398807787772,0.915457545549009,0.73942817666839,149654.255859375,119916.326171875,0.350049548014252
"148","O75643","U5 small nuclear ribonucleoprotein 200 kDa helicase OS=Homo sapiens OX=9606 GN=SNRNP200 PE=1 SV=2",462490.40625,96864.8671875,52212.6640625,274378.1875,819276.203125,991067.734375,137418.8125,1137063.5546875,0.63917736437563,0.910964275683639,0.724662461058824,0.805604312739993,0.765133386899409,905171.96875,185621.52734375,5.93897451294611
"149","P30101","Protein disulfide-isomerase A3 OS=Homo sapiens OX=9606 GN=PDIA3 PE=1 SV=4",144072.577148438,0,294023.6484375,155944.68359375,1151213.39648438,990822.5234375,1310246.06054688,1210502.6328125,0.888771607134473,1,0.816724303406789,0.885875817002675,0.887323712068574,1180858.01464844,150008.630371094,15.8862671634599
"150","D6RBZ0","Heterogeneous nuclear ribonucleoprotein A/B OS=Homo sapiens OX=9606 GN=HNRNPAB PE=1 SV=1",110130.40625,138330.984375,131262.703125,132770.203125,189421.4375,218019.65625,240698.40625,173404.921875,0.63234942949671,0.611812163063934,0.647106378014738,0.566358621965125,0.622080796280322,203720.546875,132016.453125,0.0159382738089988
"151","Q9Y2W1","Thyroid hormone receptor-associated protein 3 OS=Homo sapiens OX=9606 GN=THRAP3 PE=1 SV=2",5938.0791015625,8297.029296875,21064.01953125,165439.171875,101516.444824219,99647.423828125,157229.98828125,97424.765625,0.944738677492407,0.923136121804545,0.881857950305309,0.370628114877873,0.902497036054927,100581.934326172,14680.5244140625,6.49895246912302
"152","P62701","40S ribosomal protein S4, X isoform OS=Homo sapiens OX=9606 GN=RPS4X PE=1 SV=2",333999.99609375,259706.85546875,404970.7734375,292666.48046875,501455.8203125,523867.6796875,429985.21875,570575.5234375,0.60021824070785,0.668561389100065,0.514979499246999,0.660968211527698,0.630593226117774,512661.75,313333.23828125,-0.0424587836945212
"153","Q99567","Nuclear pore complex protein Nup88 OS=Homo sapiens OX=9606 GN=NUP88 PE=1 SV=2",0,0,0,0,436174.46875,368033.90625,150778.203125,164684.109375,1,1,1,1,1,266359.0078125,0,27.0241729666342
"154","P01834","Immunoglobulin kappa constant OS=Homo sapiens OX=9606 GN=IGKC PE=1 SV=2",0,1128522.93359375,0,0,1144440.7265625,5464582.25,1422471.375,664571.1875,1,0.828832863701013,1,1,1,1283456.05078125,0,22.0138474911894
"155","P14625","Endoplasmin OS=Homo sapiens OX=9606 GN=HSP90B1 PE=1 SV=1",812485.578125,143178.328125,206582.65234375,728419.5,504559.859375,438708.765625,752429.8671875,485779.4375,0.383099811903794,0.753941392302963,0.78458815903183,0.400082245583418,0.577011818943191,495169.6484375,467501.076171875,-0.489942703038011
"156","P60866","40S ribosomal protein S20 OS=Homo sapiens OX=9606 GN=RPS20 PE=1 SV=1",40399.109375,63092.23828125,89190.890625,47151.59375,266563.5078125,257108.89453125,350310.5390625,286261.6640625,0.868390784046765,0.802960602521682,0.797063480115599,0.858579127718681,0.830769865120181,276412.5859375,55121.916015625,10.1796747498224
"157","P62249","40S ribosomal protein S16 OS=Homo sapiens OX=9606 GN=RPS16 PE=1 SV=2",802603.0078125,711731.09375,769155.9296875,750843.921875,1407269.9140625,1011885.828125,1050064.08203125,970637.42578125,0.636810334265049,0.587071184601879,0.577205656966789,0.563838479634268,0.582138420784334,1030974.95507812,759999.92578125,-0.353127103001347
"158","P50995","Annexin A11 OS=Homo sapiens OX=9606 GN=ANXA11 PE=1 SV=1",0,0,36140.78515625,0,90249.765625,180322.3359375,83484.9296875,0,1,1,0.697884479073287,NA,1,86867.34765625,0,11.3230919849368
"159","P05023","Sodium/potassium-transporting ATPase subunit alpha-1 OS=Homo sapiens OX=9606 GN=ATP1A1 PE=1 SV=1",33067.69921875,78546.51953125,46222.42578125,108824.056640625,1026008.0234375,1606940.8125,3464747.671875,2082520.296875,0.968776831994776,0.953398332910286,0.986834856323013,0.950339134757148,0.961087582452531,1844730.5546875,62384.47265625,22.8867282704605
"160","P27797","Calreticulin OS=Homo sapiens OX=9606 GN=CALR PE=1 SV=1",0,95677.1875,0,133833.291015625,185996.109375,342603.5078125,392513.90234375,322154.28125,1,0.781698832453068,1,0.706497941707798,0.890849416226534,332378.89453125,47838.59375,13.4881112613477
"161","P31151","Protein S100-A7 OS=Homo sapiens OX=9606 GN=S100A7 PE=1 SV=4",1304695.1015625,1709713.93359375,586008.31640625,598484.02734375,8171523.4921875,4705247.72265625,2176923.64453125,4755957.79296875,0.862319015897016,0.733480256748222,0.787903457381046,0.888226626149274,0.825111236639031,4730602.7578125,951589.564453125,9.13728229903851
